,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
372,bboillot,bboillot,1 février 2024,Décor exceptionnel,3.0,family,6,"On se nourrit dans un endroit exceptionnel…
Les plats ne sont pas goûteux et la qualité est plutôt moyenne 
Le service est très professionnel"
373,Cicio F,ciciof2017,1 février 2024,Belle expérience,5.0,couples,11,"Très belle expérience dans une très belle salle historique nous avons déguster de très bon plats savoureux et bien présentés. 
Avec un service parfait"
374,Aurelia B,779aureliab,31 janvier 2024,Très agréable,4.0,family,2,"Parfait pour une famille avec enfants, repas très correcte, service impeccable, tout cela dans un magnifique cadre ! À refaire"
375,Salomé C,salom_c366,30 janvier 2024,un endroit parfait pour fêter un événement en famille ou marquer le coup autour de bons menus faits par le chef,4.0,family,2,Prix abordables pour une très (très) bonne cuisine dans un cadre épurée et agréable. Nous avons passé un très bon moment en famille
376,Alexandra,alexandra9560,28 janvier 2024,Je recommande !,5.0,couples,5,"Un cadre exceptionnel, pour un excellent dîner ! Le service est attentionné mais reste discret, les plats sont délicieux et raffinés, merci beaucoup!"
377,Laurent B,LaurentB401,27 janvier 2024,Excellent moment,5.0,couples,2,"Le restaurant n'est pas si facile que cela a trouver, dans le dédale de l'Hôtel Dieu, et l'entrée est peu mise en évidence. Le dîner (menu Collection) était excellent, le Souskaï de Sériole très surprenant mais excellent, la suite plus classique. Service agréable et rapide, c'est une adresse à recommander."
378,Toukilik,Toukilik,27 janvier 2024,Très bon mais portions très petites,4.0,family,33,"Très bon mais peu de choix et portions très petites (notamment la quenelle de rillettes de raie et la joue de bœuf), dessert un peu trop sucré"
379,sylvain2308,sylvain2308,27 janvier 2024,Excellente adresse,5.0,business,3205,Magnifique cadre! Accueil très agréable et souriant. Service efficace. Bonne cuisine savoureuse pour un prix tres correct. Bien situé en plein centre pres des rues commercantes. Une très bonne adresse. On reviendra
380,Roam55815046198,Roam55815046198,26 janvier 2024,Allez-y !,5.0,family,1,"Même si l'endroit est très spacieux, on déjeuner dans une ambiance plutôt calme et ça c'est vraiment bien. La cuisine est bonne le service au top ! Donc n'hésitez pas, allez y !"
381,Toudia I,toudiai,26 janvier 2024,Excellent restaurant mais peu copieux!,4.0,friends,1,"1er fois qu'on mange dans votre restaurant. Endroit charmant, cosy et dépaysant. Excellent accueil,serveurs agréables et courtois. Néanmoins un peu déçu d'où le 4/5. Le plat principal était excellent mais pas assez copieux. Deux personnes à côté notre table ont pris le même plat et nous avons été surpris par leurs assiettes bien plus pleines que les nôtres. ( Noix de Saint-Jacques avec un vrai accompagnement pour eux). Pour 86euros, nos assiettes du plat principal étaient bien vides. Nous sommes malheureusement restez sur notre faim. Un peu dommage !"
382,mélanie o,m_lanieo265,24 janvier 2024,Forte recommandation,5.0,family,1,"Vraiment très bien, le cadre, l'accueil,  le service, les.plats.
Je recommande fortement pour celles et ceux qui aiment les beaux monument et la bonne cuisine"
383,Pierre G,pierregT710JI,24 janvier 2024,Une cuisine élégante dans un cadre superbe !,4.0,family,1,"Nous avons passé au Grand Réfectoire une très belle soirée.
Au menu ""Découvertes"", cuisine toute en finesse et en élégance, qui réalise un bel équilibre entre la simplicité et la sophistication, ce qui n'est pas toujours le cas, y compris chez certains ""chefs"" très (trop) médiatisés.
Le service est impeccable, rapide et attentionné, mais on sent ces jeunes gens si concentrés et appliqués qu'ils en oublient parfois de sourire.
Par rapport à la haute tenue de la table, le montant de l'addition est tout à fait raisonnable.
Quant au cadre, il est tout simplement ... impressionant de beauté !
Deux petits bémols : une petite assiette pour chaque convive qui éviterait de poser son pain sur la table ou dans son assiette serait la bienvenue et l'odeur désagréable qui règne dans les toilettes surprend dans un cadre aussi beau et raffiné.
Mais ... nous reviendrons certainement déguster l'oeuf ""Marcel"" et les autres belles promesses de la carte !
Pierre G."
384,Domino1,Domacha1,24 janvier 2024,Une découverte décevante,3.0,friends,13,"Trés beau cadre. À midi beaucoup de monde et c'est trés sonore.
Service pas terrible, des jeunes pas trés professionnels .
Repas correct sans plus.
Plutôt déçus donc."
385,Léonore P,l_onorep2024,23 janvier 2024,Cadre sympa mais expérience mitigée,3.0,couples,1,"L’endroit est superbe et atypique et à découvrir mais dommage que le service ne soit pas au rendez-vous. Le personnel est jeune, peu agréable ni professionnel. Les plats sont relativement bons et bien présentés mais le menu est assez chers surtout pour manger des plats à base de pâtes."
386,brigitte b,brigittebG2849DS,23 janvier 2024,Parfaite,5.0,friends,3,"Endroit agréable,  accueil parfait, plats appétissants et délicieux,  ambiance calme et non sonore : très bon moment"
387,Marion B,F5462HZmarionb,23 janvier 2024,Décevant,3.0,couples,6,J ai l habitude d y aller. Expériences décevantes récemment. Les portions sont vraiment très réduites. Service un peu pénible (le serveur revenait toutes les 5mn pour la commande).
388,Daru C,daruc2024,23 janvier 2024,Une bonne première expérience,5.0,friends,1,Première fois que je dînais dans un restaurant de ce standing et je ne suis vraiment pas déçu. Pour la qualité des plats les prix sont raisonnables. Je recommande vivement !
389,Alain V,C4299EGalainv,22 janvier 2024,Dîner avec amis,4.0,friends,5,"Habitué de venir le midi, le soir toujours aussi tranquille !
Repas correct
Toilettes en réparation !"
390,arnaud j,804arnaudj,20 janvier 2024,expéditif,3.0,family,2,"Le service expéditif et le rapport qualité/prix : pas au rendez vous, gâchent l'expérience d'un cadre magnifique qui vaut le détour."
391,Solène A,sosoplus,20 janvier 2024,Bel endroit et bonne cuisine,4.0,couples,1,"Très bel endroit, très bons plats (bémol pour les crozets, qui n’ont pas grand intérêt)
Service rapide et discret."
392,Armelle D,227armelled,20 janvier 2024,""" Féter la fin de ma chimio """,4.0,couples,1,"C'était la 1ere fois et un reve depuis des années, de venir manger dans cet endroit.
j' ai pris le menu entrée/plat/dessert à 26 euros, et plus tard, jai vu que l'on m'avait compté le dessert à 5 euros !! ce qui m'a fait 23 + 5 = 29 euros
mon mari avait pris le menu entrée/ plat à 23 euros, et a préféré le fromage, sur la note était noté 9 euros, et j'ai trouvé quand meme un peu élévé !! 23 + 9 = 32 euros
voila, pour cela un peu déçue, mais sinon le repas était sympa."
393,Nicole D,C6061MEnicoled,20 janvier 2024,"Excellent rapport qualité/ prix. Subtilité des alliances dans les plats, cuisson parfaite, service présent et discret.",5.0,family,2,"Endroit parfait, un seul regret, le grand vitrail non éclairé n'a pu être apprécié par mes invités. 1 menu et 3 cartes, plats très appréciés."
394,Emmanuelle G,537emmanuelleg,20 janvier 2024,Excellente,5.0,couples,1,"Nous avons passé un excellent moment au Réfectoire. 
L’équipe était disponible et à notre écoute. 
Les plats étaient excellents, avec un coup de cœur pour l’entrée au porc courge et châtaigne. L’équilibre des saveurs était remarquable. 
Félicitations au Chef ! 

Merci pour cette belle expérience. 
Je reviendrai avec plaisir."
395,Stay11071440875,Stay11071440875,20 janvier 2024,Anniversaire,4.0,family,1,"Très beau décor .
Je ne m'attendais pas à cette ambiance tamisée.
Je m'attendais à une ambiance ""brasserie""
Vu certains avis."
396,Jeremy B,JeremyB2956,19 janvier 2024,Dîner,4.0,couples,1,"Un très bon repas.
Un bon service. Je recommande ce restaurant.
Petit bémol j'avais indiqué que c'était pour un anniversaire mais il n'y a pas eu une attention particulière."
397,Aurelia H,aurelya0616,19 janvier 2024,Un voyage gastronomique,5.0,couples,1,"Nous sommes venus fêter notre première année de couple dans ce restaurant.
On voyage dès qu'on pénètre dans l'hôtel dieu, un lieu chargé d'histoire.
Le restaurant est une suite logique.
Lumière tamisée, un accueil qui annonce la qualité de ce lieu...
Des plats les plus savoureux les uns que les autres , une découverte gastronomique à chaque bouchée...
C'était parfait"
398,thierry b,thierrybW3773OH,19 janvier 2024,top sensoriel,4.0,business,1,Cuisine parfaite et innovante seule l'acoustique est un peu mise à rude épreuve par l'importante et méritée fréquentation
399,Isabel S,isabelsantelices,18 janvier 2024,Bonne expérience,4.0,friends,4,"J'aime beaucoup ce restaurant. Tout est parfait, sauf les toilettes qui ont (depuis l'ouverture du restaurant) une odeur à renfermé et à égouts en contradiction avec la qualité du restaurant. SVP pensez à une extraction de l'air!"
400,Eva G,evagA3013ZW,18 janvier 2024,Nous avons été déçus,3.0,family,1,"Decevant... Personnel malheureusement peu formé, qui se trompe sur les ingrédients présents dans les plats auprès des clients et familiarités. 
Ce n'est malheureusement pas digne d'un restaurant du Michelin
Un peu la sensation d'avoir financé simplement le cadre.
Dommage..."
401,Jessica P,jessicapJ6973CW,18 janvier 2024,Restaurant modern,4.0,friends,1,"Le service est top, l'endroit convivial, malheureusement pas facile à trouver pour le premier visit. Très bien pour un déjeuner simple et bonne qualité."
402,Corinne D,Q1145VLcorinned,16 janvier 2024,Janvier 2024,5.0,business,1,Très bel endroit - personnel souriant et agréable - plats succulents - je recommande - j'y retournerai avec grand plaisir
403,Catherine F,catherinefZ7272IK,16 janvier 2024,agréable,3.0,friends,1,"CADRE MAGNIFIQUE
MAIS ENTREE DECEVANTE ET SERVICE PAS A LA HAUTEUR (ON NOUS ANNONCE UN VELOUTE DE CAROTTES A LA PLACE D'UN VELOUTE DE CHOU FLEUR...) 
en revanche le plat était très bon"
404,Chirine E,chirinee,15 janvier 2024,Bon mais trop lent,3.0,family,52,Nourriture excellente mais le service est beaucoup trop lent et le prix est élevé pour ce que nous avons commandé. Les vins ouverts étaient médiocres cela ne devrait pas être le cas pour un restaurant qui a ces prétentions.
405,CHAVAL C,chavalc2024,15 janvier 2024,Nous avons bien mangé et bien discuté en tête à tête,5.0,family,1,"Gand-Mère avec ma petite fille de 22 ans pour un moment privilégié, entrée, plat dessert tout à fait correcte rapport qualité prix"
406,Jean-Paul H,TrailBlazer401162,15 janvier 2024,Certainement pas la meilleure adresse à Lyon.,3.0,family,4,"A l'occasion d'un anniversaire, nous avons dîné au Grand Réfectoire, et je dois dire qu'après le premier amuse-bouche, qui était délicieux, nous avons été très déçus voire même agacés :
si la cuisine, bien qu'un peu décevante si on tient compte de la notoriété du Chef, reste de très bonne facture et de grande qualité, le lieu qui bénéficie d'une histoire incomparable et d'une architecture remarquable, est très mal mis en valeur. Mais ce qui est le pire, c'est le service qui est déplorable, les serveurs ne communiquent pas entre eux, ne sont pas à l'écoute du client, ne suivent pas le cours du repas, on est donc obligé de réclamer à plusieurs reprises le vin, l'eau, l'arrivée des plats, etc. pourtant ils ne sont pas surchargés de travail, on les voit discuter entre eux, rire, prendre tout leur temps, ... 
Pas un seul geste, sinon un petit digestif pour s'excuser des dysfonctions, 
Je m'arrête là, je vous fais grâce des problèmes au moment de l'établissement du devis, mais très franchement, il y a mille lieux bien mieux, plus agréables et qui pour le même prix vous feront passer un bien meilleur moment, surtout pour fêter un anniversaire (le restaurant n'a même pas eu un petit geste pour fêter les 80 ans de la personne qui invitait)."
407,David D,ddeevid,14 janvier 2024,Un dîner parfait,5.0,family,11,"Apéritif pris à l’Officine dans une ambiance cosy. 
Repas excellent, service impeccable et le tout dans un cadre historique et magnifique."
408,Choubidouwhapwhap,amandinet852,14 janvier 2024,Bons moments culinaires,4.0,business,24,"Lieu plein d’histoire , comme la salle est très haute de plafond , il y a beaucoup de bruits . Cela ne nous a pas dérangé car nous étions nombreux mais en petit comité cela peu gêner.

Plats fins et très bons. Petit bémol pour le poireau plein de sable …mais sinon tout était parfait.

Serveurs très sympathiques.

Nous avons passé un très bon moment !"
409,clara d,Y4683YOclarad,14 janvier 2024,Woaw,5.0,friends,1,Très bon restaurant avec des prix plus que correct pour le niveau de la cuisine et du service ! L’ambiance était incroyable. Je reviendrai avec plaisir !
410,Julien P,piettejulienjp,14 janvier 2024,Parfait !,5.0,couples,3,"Tout était parfait, que ce soit le service, les plats ou encore le lieu tout était vraiment à la hauteur de nos attentes.  

Le rapport qualité/prix est imbattable, nous étions presque étonnés que la note ne soit pas plus importante. 

Nous reviendrons."
411,Lucifer38,luci384,13 janvier 2024,Excellent,5.0,friends,4,"Endroit parfait pour un déjeuner en familles en couple ou entre amis. Le lieu est calme, les plats délicieux et le service très sympathique"
412,mcmicha,michammc,13 janvier 2024,Peu copieux et pas très bon marché.,3.0,friends,2,Lieu chouette.  En revanche je trouve que les serveurs ne présentent pas bien les menus de midi. J ai pas compris  su il y avait 2 menus et me suis retrouvée avec un plat de noix de St jacques sans dessert et on a payé très cher. En outre la quantité est minimaliste  c est abusé.  La prochaine fois je  ferai plus attention aux menus. Dommage que les serveurs  n attirent pas l attention sur ces 2 menus.
413,Jean-claude M,329jeanclaudem,12 janvier 2024,Décadence du Grand Réfectoire,1.0,friends,2,"Lyonnais/es, ce n'est pas la première fois que nous déjeunons au G Réfectoire. Le déjeuner de ce vendredi 12/01 a été une épreuve. L'accompagnement à la table était joyeux comme un maton dirigeant un prisonnier à sa cellule. Le plat de pâtes était froid, insignifiant et sans saveur. Les verres de vin commandés contenaient un peu plus qu'une larme de vin rouge. Le plus délicat fut le mouvement aux toilettes, sales, au relent d'odeurs de canalisation tenace dans le couloir longeant la cuisine, accusé par la mousse recouvrant le mur. Seul le service des jeunes gens servant les plats était correct. Nourriture indigente, portions rétrécies, absence d'hygiène qualifient notre expérience de janvier."
414,marc v,U8007RWmarcv,12 janvier 2024,L'endroit est curieux.,3.0,family,1,"L'accueil, le service parfaits. Le repas était banal; une viande un peu grasse accompagnée de polenta. Pas de petit chocolat avec le café. Le prix des boissons me parait un peu élevé."
415,Mina B,LadyM0169,12 janvier 2024,Très bel expérience !,5.0,friends,3,"Très bel accueil, très belle présentation des plats. La cuisine est un sans faute, tout était bon, de l'entrée au dessert. Et, le lieu est magnifique : haut plafond, jolis luminaires, décoration raffinée...
Je recommande vivement, le rapport qualité-prix est exceptionnel."
416,Cyrille B,CyrilleB87,12 janvier 2024,Allez-y,4.0,business,1,"Salle de restauration qui fait visiter Lyon et son histoire à deux pas de la salle de réunion. 
Service et Nourriture de très bon niveau. 
Restaurant flexible et à l'écoute pour modifier le nombre de convives et l'horaire même 40 minutes avant le début du repas."
417,Carlos H,carloshQ7869VY,11 janvier 2024,L'honnêteté et l'excellence faites restaurant,4.0,friends,2,"Cadre époustouflant, service impeccable digne d'un restaurant gastronomique. Cuisine très originale et aux saveurs très intenses, comme à la suite de recettes traditionnelles totalement revisitées. Les vins au verre du restaurant ont une excellente relation qualité prix, on peut y aller les yeux fermés."
418,Diane M,O464GKdianem,8 janvier 2024,Une très bonne expérience !!,5.0,friends,1,"En plus d’être un très bel endroit où l’on mange particulièrement bien, le grand réfectoire est un lieu chaleureux avec une équipe à la hauteur de sa cuisine. Le séduisant moustachu qui nous a servi nous a très bien conseillé et le gentil serveur bouclé a été très agréable. Une équipe professionnelle en restant humaine; un bonheur. "
419,Virginie B,T6636TMvirginieb,8 janvier 2024,Dîner En Famille,4.0,family,1,Très belle soirée dans un cadre atypique. Le seul problème c’est qu’on était obligé de prendre le menu car on était 10 personnes
420,Moatii N,moatiin,8 janvier 2024,"OK sans plus, la nourriture ne vaut pas le prix",3.0,friends,1,"Si le cadre et le service sont en accord avec le standing, la cuisine est bonne sans plus. Nous avons goûté plusieurs plats et avons été déçus par rapport au prix du repas."
421,Eren RIN,Eren69,8 janvier 2024,Très bonne expérience gustative,5.0,friends,3,"Très bon accueil 
On peut voir les cuisines nous préparer les plats.
Découverte gustative pour nos palets"
422,Franckies69,Franckies69,7 janvier 2024,Retour aux sources,5.0,family,25,"La cuisine est parfaite et le service bien a l hauteur dans  ce bâtiment  chargé d histoire .
Je ne pense pas que les religieuses  avaient le même traitement malgré leur bonne cuisine   (lol)
Un beau retour au sources pour les  Lyonnais et Lyonnaises qui affectionnent tout particulièrement  ce lieu emblématique de Lyon"
423,Franck69110,Franck69110,6 janvier 2024,Belle première expérience,4.0,friends,5,Bel endroit avec cuisine visible (2 tables sont d'ailleurs disponibles à l'intérieur de celle-ci). Les serveuses étaient sympathiques et très efficaces. Les plats étaient savoureux et le vin délicieux. Nous avons trouvé le rapport qualité/prix parfait. 
424,Odyssey36439296855,Odyssey36439296855,6 janvier 2024,Parfait,5.0,couples,1,"Endroit très classe
Repas excellent 
Service au top
Je recommande!
Menu à 30e un samedi midi très bon"
425,FarAway19181133043,FarAway19181133043,6 janvier 2024,Cuisine bistronomique,5.0,couples,8,"L'endroit parfait pour une cuisine bistronomique, jamais déçu par les plats. Nous aimons beaucoup vos plats très fins et raffinés."
426,Gwenegan B,gweneganb2019,5 janvier 2024,Une bonne soiree,5.0,family,1,"Le cadre est beau, les plats sont beaux et bons, le prix est très correct, le service est nickel. Je conseille "
427,Celine0169,Celine0169,5 janvier 2024,Très déçu,3.0,couples,7,"Déçue par cette expérience, service avec beaucoup de bonnes intentions mais pas à la hauteur du prix et du lieu. Carte incomplète et cuisine qui ne s’adapte pas aux allergies. 
"
428,Josiane E,331josiane2017,5 janvier 2024,Excellent déjeuner.,5.0,family,13,"Tout a été parfait. Excellents mets. Equipe efficace, souriante et très professionnelle. Les informations communiquées lors de la réservation ont été respectées.
L'emplacement dans un endroit tranquille et la chaise haute pour le bébé ont été appréciés."
429,Pierre S,C6330TEpierres,3 janvier 2024,ne jamais payé d'avance !!!,1.0,family,1,"nous avions réservés pour le réveillon 160€ par pn .hélas la veille après un test covid ,celui-ci se révèle positif . information immédiate auprès de l'établissement pour informer de notre impossibilité de participer à ce moment festif . aucun remboursement proposé ,aucune prise en charge ...320€!!! pour notre couple ."
430,Pauline,pauline_tbk,31 décembre 2023,Excellent restaurant,5.0,couples,10,"Excellent restaurant, cadre classe et agréable tout comme le bar à l'étage (L'Officine) qui vaut le détour !"
431,JuMomo69,JuMomo69,30 décembre 2023,Bonne adresse sur Lyon,4.0,family,26,"On retrouve le côté brasserie bruyante désagréable mais au-delà de ce point le personnel est plutôt au niveau , parfois un peu lent à mon goût pour la prise de commande, plats sans chichi avec un bon rapport qualité prix une adresse à retenir pour bien manger des plats traditionaux (joue de boeuf etc )"
432,Ann B,annbB7069RJ,30 décembre 2023,"Cadre magnifique cuisine soignée, a faire",4.0,friends,20,"Très bel endroit. Bon menu , bon produits frais et bien préparés Seul bémol une erreur sur le menu et du coup le fromage n'était pas celui proposé, changement sans prévenir  passant d'un fromage luxe a 1 assiette de 2 fromages banaux. Ni excuses ni geste commercial, dommage."
433,Anne M,annemY8202JH,30 décembre 2023,Indigne d'un établissement qui se veut de qualité,2.0,family,1,"Le service a été lamentable.
3 heures pour manger 2 plats.
Les entrées et le vin sont arrivés avant l'apéritif.
Les cafés sont arrivés avant les desserts
Le personnel semblait éviter les clients.

"
434,Marguerite P,763margueritep,30 décembre 2023,Par contre un seul menu le choix est mince,4.0,family,3,"Tres bel endroit spacieux pour les familles avec poussette tres beau cadre, et pas trop bruyant pour une salle aussi grande"
435,bboillot,bboillot,29 décembre 2023,Dommage !,3.0,family,6,"Trop peu de choix au menu ! Les pommes de terre pas cuites et les Pâtes sont arrivées froides…..
Les serveurs étaient très agréables 
Il faut le souligner !"
436,Damien P,damienpL1085KR,29 décembre 2023,Déjeuner,2.0,friends,1,"Grosse déception 
Menu unique alors que cela n’était pas annoncé sur votre site au moment de la réservation 
"
437,Michelle  H,michellehO3626DF,29 décembre 2023,dejeuner au top,5.0,friends,2,"endroit magnifique, accueil impeccable, excellente cuisine - tout etait parfait - merci -je reviendrai!!
"
438,Fasia L,fasia3007,25 décembre 2023,Parfait comme toujours,5.0,friends,1,"Le cadre est parfait et le service est impeccable. Les plats sont merveilleusement bien dressés, et les recettes sont incroyable"
439,Manon P,Q9229SSmanonp,25 décembre 2023,Service à revoir,3.0,couples,1,"L’endroit est magnifique, l’ambiance est paisible et tamisée. Le service est légèrement à revoir, nous avions commandé un vin et un cocktail qui sont arrivés après l’entrée. De plus nous avons attendu le plat 30 min après l’arrivée de l’entrée. "
440,fab92,fab92,25 décembre 2023,cadre  grandiose,4.0,couples,92,"l'intérêt de ce restaurant se trouve en 1 er lieu dans son architecture . Comme dans tous les bistrots les tables sont tellement proches les unes des autres  que la conversation à deux est compliquée . Le personnel est très jeune et manque un peu d'expérience mais ne nous arrêtons pas à cela ils ont le mérite de vouloir bien faire laissons les appprendre . Nourriture de qualité, prix   un peu élevé mais bon nous ne sommes pas déçus . Mon mari a eu la mauvaise idée de prendre du fromage  et au moins 20 mn pour avoir son assiette dans laquelle 3 malheureux morceaux se cachaient sous la salade . C'est un lieu incontrounable de Lyon ....."
441,vd70000,vd70000,24 décembre 2023,Expérience mitigée,3.0,family,7,"Le Grand Réfectoire est un lieu impressionnant et chargé d’histoire, avec une réputation bistronomique. 
Malgré l’avis d’une connaissance y ayant eu une expérience mitigée récemment - pour une question de service - nous avons décidé d’essayer par nous-même.
Après avoir réservé en ligne et dûment reconfirmé la réservation, lorsque nous sommes arrivés notre table n’était pas disponible et nous nous sommes retrouvés esseulés tout au fond du restaurant.
La carte en main (2 cartes pour 4), nous avons pu commander. Les entrées sont arrivées dans un délai raisonnable et la qualité était très correcte. Ensuite, nous avons été oubliés pendant plus d’une demi-heure, nous avons dû quémander les plats, une bouteille d’eau, du pain et le vin, qui n’avait pas été resservi et laissé sur une autre table.
Les plats sont arrivés peu après, la qualité correcte, le pain “en cours de cuisson” est arrivé alors que nos plats étaient étaient terminés, et froid…  Magique, non seulement il est fait minute, mais il est aussitôt réfrigéré pour que l’on ne se brûle pas.
Dessert et café, le café est arrivé bien avant le dessert, bref.
Notre serveur était très sympathique, nous ne lui en voulons pas, mais l’organisation générale laisse vraiment à désirer.
A la caisse, nous faisons part de notre mécontentement, la personne propose de nous offrir les (enfin le) café. 2.5€ sur une addition de plus de 200€.
Que dire..?! Une réputation pas vraiment méritée..?!
Nous ne reviendrons pas avant un bon moment."
442,Chloé,Chloevar,24 décembre 2023,Très attentionné,5.0,couples,13,"Alors qu’un de nous est intolérant au gluten et que nous avions prévenu en amont, le restaurant avait préparé le menu en conséquence.
Très bien. Encore merci"
443,Zoubida B,zoubidab985,24 décembre 2023,Agréable et à renouveler très prochainement,4.0,friends,6,"Menu parfait, petit bémol : l'attente avant la prise de commande, le café servi 20 mn après et les toilettes qui ne sont pas à la hauteur des lieux.
Le personnel est très agréable."
444,Frédérique B,126fr_d_riqueb,22 décembre 2023,A faire !!!!,4.0,family,1,"Cadre magnifique, mets savoureux ,personnel à l'écoute et très aimable ,service un peu long malheureusement "
445,Julie S,I1630YYjulies,20 décembre 2023,Excellente découverte,4.0,couples,1,"Très belle découverte ! Ambiance agréable dans ce lieu historique lyonnais.  Nous avons pris le menu à 39 euros . Les plats étaient parfaitement mis en place, haute gastronomie !
Seul bémol, le manque de coordination entre la prise de commande et le bar et cuisine car nos plats sont arrivés avant l'apéritif.  Nous avons renvoyé  les plats en signalant ce petit couac. Dommage pour un restaurant de cette qualité et réputation. "
446,guetiev,guetiev,20 décembre 2023,Bon mais service passable,3.0,friends,8,"Heureusement que la cuisine est bonne. Accueil assez froid. Service trés lent et peu professionnel (bouteille de vin retirée encore pleine, pain et eau et desserts réclamés plusieurs fois).
Pour finir: l Hotel Dieu est fermée le soir, il serait poli d indiquer la seule issue ouverte  aux client quittant le restaurant."
447,catherine c,G4694PMcatherinec,18 décembre 2023,Service: peut mieux faire.,3.0,couples,1,Dommage que le service ne soit pas bon. Les plats n'arrivent pas en même temps. Il manque des couverts. Il faut demander et redemander pour que l'on vienne débarrasser les assiettes vides... Bref on peut faire beaucoup mieux.
448,YVES DB,W2268RFyvesd,17 décembre 2023,Très bien sauf....,4.0,couples,113,"Très bel endroit, c'est très bon ,même si les portions ne sont pas énormes et en particulier pour le plat principal .menu du samedi soir à 39€ avec entrée +plat +dessert. Personnel efficace et discret. Il y a une formule à 79€ avec 3 entrées, 3 plats, 3 desserts et la table et DANS la cuisine du chef .
Le seul point faible de ce restaurant... les toilettes vraiment très sales déjà en début de soirée (20h) . Là il y a des progrès à faire,  dommage. "
449,Jean C,967jeanc,16 décembre 2023,Surfait,3.0,couples,104,"L'endroit est grandiose dans le sens ""GRAND"" mais mal décoré et surtout mal insonorisé (c'est l'enfer)"
450,esperanzza73,esperanzza73,15 décembre 2023,Un peu déçu,3.0,family,2,"Un endroit magnifique chargé d'histoire.
Bien accueilli.
Beaucoup de monde , la salle bien bruyante.
Mon mari a commandé un verre de vin qui est arrivé très sale ....nous avons demandé au serveur de le changer.
Très bon rapport qualité prix
Menus variés
Beaucoup d'attente, normal avec un salle énormément remplie
Nous avons cependant apprécié les plats  bien savoureux.
Mon mari ( le pauvre) demande un café en même temps que son dessert ...mais ne l'a jamais eu....
Bref ...un peu déçu du service ""un peu médiocre""
"
451,Dw,Leanlaffra,15 décembre 2023,Bon rapport  qualité  prix,4.0,couples,2,"Endroit sympathique mais peu intimiste avec un peu trop de bruit du temps de midi. Belle localisation 
  et bien aménagé.."
452,C A,Destination548500,15 décembre 2023,Service décevant,3.0,friends,1,"Endroit à voir, le cadre historique est magnifique
Le service n'est pas à la hauteur, il y a beaucoup de monde, c'est bruyant. 
Il faut sans cesse solliciter les serveurs pour être servis soit en pain soit en vin dont la bouteille que nous avions commandée n'était pas sur la table.
Nous n'avons pas apprécié le fait d'avoir à les interpeller en permanence.
Nous avions pris le menu collection, les plats sont très bon mais du coup avec le service moyen le rapport qualité prix est décevant.
Dommage, il ne manque pas grand chose!"
453,brigitte b,brigittebG2849DS,14 décembre 2023,Parfaite,5.0,friends,3,"Endroit agréable,  accueil parfait, plats appétissants et délicieux,  ambiance calme et non sonore : très bon moment "
454,Isabel S,isabelsantelices,13 décembre 2023,Très bonne expérience,4.0,friends,4,Le restaurant est parfait sauf pour les toilettes qui n'ont pas un système d'aération (une sent les égoûts et l'autre le renfermé). J'avais déjà fait cette remarque en avril 2022. 
455,Marie D,I1252UOmaried,12 décembre 2023,Belle découverte gustative dans un lieu plein d'élégance,4.0,friends,5,"Très  belle découverte gustative pour un menu déjeuner dans un lieu riche d'histoire , à l'ambiance feutrée . Un agréable moment de détente pour la pause méridienne "
456,valérie G,Vglu,11 décembre 2023,Magnifique repas des Lumières !,4.0,family,6,"Excellent repas pendant la fête des lumières , avec un menu délicieux   servi dans un délai très correct. La salle est toujours aussi belle  , c'est un lieu extraordinaire. 
Très bonne bouteille de Saint Joseph à un prix abordable.Le service est attentionné.
Nous reviendrons déguster d'autres spécialités!"
457,Cruiser33726331888,Cruiser33726331888,10 décembre 2023,Bien mais sans plus,3.0,couples,1,"Le service est très organisé, il n'y a jamais d'attente l'enchaînement est millimètré.

Nous avons bien manger les plat sont originaux, mais particulier aussi.

La salle est très très bruyante. 

Nous avons pris une bouteille de vin, la bouteille n'étais pas sur notre table mais auprès des serveurs sur une autre table , il fallais sans cesse les sollicités pour être servis. Nous n'avons pas apprécié cette méthode. 

Cetais sympa et à faire une fois car le lieu est magnifique. Mais nous ne reviendrons pas. "
458,patricia M,patriciamT8234SU,10 décembre 2023,Fête des lumières service vraiment trop long,2.0,friends,3,"Bonjour 
Nous sommes venus le 9/12 le soir de la fête des lumières, le service a été très long. Nous avons attendu le pain qui cuisait au minimum 10 minutes alors que notre entrée était servie;oeuf mollet.
Service vraiment trop long arrivée à 20h45 et sortie à minuit.
Dommage le cadre est magnifique."
459,Curiosity50000378730,Curiosity50000378730,9 décembre 2023,Déçus….,2.0,couples,1,"Entrée velouté assez banal 
Plat filet mignon (très petites portions) sans peps…..le tout à peine tiède pour les 2 plats….
Déçus "
