,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
219,mpazcosano,mpazcosano,8 mars 2023,"Bon, mais cher...",3.0,couples,2,"On adore la déco, l'ambiance et le staff hyper sympa et souriant. Par contre, les prix sont un peu trop élevés pour ce que l'on mange. 2 burgers, dont la taille était bien moyenne (pas énorme...) accompagnés des frites surgelées, et une bouteille de vin (la moins chère à 22€)...Une douloureuse à la fin de 73€.... ça pique !"
220,Camille S,Camilleeeeee1106,25 février 2023,Un brunch qui n’en vaut pas la peine,2.0,No information,1,"Nous sommes allés tester le brunch ce midi 25 février 2023 et nous sortons très déçus. Le site internet est très attractif mais la réalité est décevante. Il y a peu de choix finalement. La viande est a moitié cru, le jus d’orange est fade, il y a très peu de choix en salé, le sucré pareil. De plus, le service est médiocre, les serveuses manquent cruellement de sympathie. C’est très chère pour ce genre de prestation. 
Nous ne reviendrons pas."
221,Raph G,335raphg,17 février 2023,On adore,5.0,couples,1114,"Le cadre est original et super sympa. On a adoré l'ambiance, le service rapide et la qualité des plats.
Le saumon mariné est un régal."
222,sixbilles,sixbilles,17 février 2023,Super dîner,5.0,couples,48,"De passage sur Lyon nous nous sommes arrêtés au mama shelter pour dîner et pour profiter de la musique du DJ. Très bonne ambiance. Personnel souriant et dynamique. très bonne musique. Mezzé et charcuterie très bons et très copieux. Le lieu est pep’s et moderne, bonne expérience !"
223,thierryvalerie18,thierryvalerie18,30 décembre 2022,Décevant,2.0,friends,42,"Si vous voulez boire un verre , la base pour un bar…, les serveurs défilent devant vous en vous ignorant totalement, qu’il y est du monde ou pas 
C’est LONG pour qu’on vous prenne la commande qu’on vous l’apporte et faut réclamer l’addition et même chose pour le restaurant. Pourtant il y a beaucoup de personnel , c’est dommage le concept est sympa mais faut que les serveurs aient juste envie …."
224,Seb75020Paris,Seb75020Paris,24 décembre 2022,Bien,4.0,family,75,"Les lits sont très confortable et les oreillers sublimes. Très bien malgré les chambres un peu petites. Petit déjeuner correct.  ( nous étions de passage 1 nuits)
Personnel très agréable."
225,Andrée V,andr_evV8458YK,23 novembre 2022,DÉCEPTION !!!,1.0,No information,1,"Bien décevant depuis quelques temps, 24€ un petit bout de faux filet sans saveur, et un cornet de frittes. Plus aucune originalité, fini le raffinement, nous étions des habitués mais après les 2 dernières expériences nous n'y retournerons pas."
226,Julie M,JulieMeyer1,17 octobre 2022,Parfait!,5.0,business,15,"Nous sommes venus dîner lors d’un séminaire de managers un mercredi soir.Depuis la réservation téléphonique jusqu’au service tout le monde a été parfait et très bienveillant!
Le dîner excellent, les vins et cocktails aussi!
Encore un grand merci à tous!"
227,V/L,val6919,10 septembre 2022,Très sympa,4.0,family,85,"Nous avons enfin pu essayer ce restaurant en famille : nous sommes super contents de notre dîner. 
La déco du restaurant est super sympa, on s’y sent bien et à l’aise. Le serveurs sont professionnels et on sent qu’ils sont heureux de travailler. Les plats sont très bons, copieux ! L’ambiance avec le DJ change des restaurants habituels et c’est un plus. 
On y retournera"
228,Thierry B,7thierryb,28 juillet 2022,Incontournable dans Lyon 7,5.0,family,29,"Plat originaux, copieux et savoureux,c'est simple et de bon goût ! 
Bravo au chef.
Le service est efficace souriant et très agréable.

A découvrir "
229,Hélène P,38h_l_nep,9 juillet 2022,⭐️,5.0,family,1,Comme toujours le Mama Shelter une adresse incontournable  et Marie une serveuse très sympa et souriante ⭐️
230,Alicia S,aliciasY1312EY,28 juin 2022,Super repas,5.0,friends,3,"Super repas, c’était très copieux, on s’est régalé. La serveuse Léonie a été très agréable et serviable  !"
231,aube_a,Oreo1001,27 juin 2022,Excellent restaurant !,5.0,couples,2,"Le dîner était délicieux comme d’habitude dans un cadre fun et agréable, merci à Leonie pour son service en bonne humeur !"
232,jeff,Trail05949664025,27 juin 2022,The Place to Be,5.0,couples,11,"Parfait !
Un moment exceptionnel avec Leonie qui a  été au petit soin pour nous .
La cuisine était comme toujours, sublime. 
Le tout dans un décor enchanteur."
233,Laurianne B,340laurianneb,26 juin 2022,Soirée anniversaire,4.0,friends,6,Le rapport qualité prix est toujours un peu cher mais heureusement notre serveuse Margot nous a saupoudré de sa joie et de serviabilité. Elle a égayée notre soirée merci à toi
234,Annaëlle M.,annamfuni,26 juin 2022,Brunch du Dimanche,5.0,friends,2,"Super accueil, super brunch et service au top avec Marie !
Le ventre est plein mais on pense déjà à y retourner !"
235,Andréa F,AndreaDiasFerreira,26 juin 2022,Brunch dominical,5.0,friends,20,Super brunch avec un large choix de produits. Un lieu coloré. Une mention spéciale pour Marie qui assure un service de qualité !
236,paula,Discover49125983784,24 juin 2022,Margot!!!!,4.0,friends,1,Margot c’est la meilleure!!!!!!!!!! On a été bien servies et j’ai kiffé c’était mon anniversaire ils m’ont fait une petit surprise!!!
237,Natacha Sv,Happytalns,18 juin 2022,Super endroit et équipe !,5.0,friends,1,"Magnifique endroit qu'on ne soupçonne pas de l extérieur et pourtant ! Malgré une table de 15 personnes en intérieur, nous avions l espace, l air frais, et notre super serveuse Léonie qui a assuré du début à la fin et avec le sourire !"
238,guedjali n,guedjalin2019,17 juin 2022,BOF,2.0,No information,1,"Table pour 17 avec une carte très réduite imposé,  tartare de saumon pas bon coupé très gros trop fort et tres petite quantité pour 28€ .... frite trop grasse et trop sale également,  la serveuse était perdue bref on y va pas pour le manger ni les cocktails trop cher pour la taille. Heureusement que la musique était bonne"
239,Amélys L,am_lysl2021,16 juin 2022,Service,5.0,business,5,"Super service  Léonie, solene et cedric ont été au top ! Accueil chaleureux, serviable et hyper gentils 🙏 merci pour cette superbe soirée"
240,cidjy B,cidjyb2018,16 juin 2022,Merveilleux,5.0,business,6,"Lieu magnifique et atypique,  personnel plus que accueillant , repas excellent 
Merci a LÉONIE pour son service et sa rapidité,  elle est au top "
241,Charlotte H,charlottehF3304JG,11 juin 2022,Excellent!,5.0,friends,2,"Très agréable, bonne ambiance, plats copieux et bons. Coline, notre serveuse, était très accueillante et « bonne vibe ». Merci!"
242,pauline c,614paulinec,10 juin 2022,Super,5.0,friends,1,"Super diner au mama shelter, accueil chaleureux avec la super marie !!! Expérience à renouveler!
Repas agréable et ambiance festive"
243,Maxime M,V1683QUmaximem,10 juin 2022,Marie,5.0,family,1,"Très bon service, très agréable, très polie et très courtoise. Je recommande. Je vous remercie j’ai passé un très bon anniversaire !"
244,Mélanie B,mel_brlro69,10 juin 2022,Je recommande!!,5.0,friends,1,"Une terrasse super chouette, un serveur au top (Matthias) et un repas vraiment bon ! Super cookies ;) je reviendrai sans hésiter !"
245,Francois J,498francoisj,10 juin 2022,Soirée en amoureux,5.0,couples,1,"Top ! 
Coline excellente ! 😊
Très agréable et souriante………………………………………………..😂……………………………………………………………………………………….."
246,Toto,Fourli,10 juin 2022,Cool !,5.0,family,4,"Super accueil !  Le personnel est très compétent et disponible .  Terrasse très agréable. Mathias super au service  et à l’écoute tjrs dispo, 
Merci"
247,micalm,micalm,9 juin 2022,Marie,5.0,business,33,"Marie!!!! Merci pour ce service sympathique et dans Faire dans la bonne humeur 
Poursuivez ainsi 
Merci
Marie best serveuse mama"
248,Vanessa Y,junevanessay,9 juin 2022,Marie la serveuse du mois !,5.0,friends,113,"Super ambiance avec super Marie au service! Elle a supporté 9 nanas déchaînées, on a adoré ❤️ on reviendra très vite! Les cookies sont au top 😍🙏🏼"
249,SeravineW,SeravineW,8 juin 2022,Merci Marie,5.0,friends,1,"Merci à notre super serveuse. Marie est sympathique, souriante, professionnelle. Bref, Marie est parfaite ! 
Lieu à la décoration branchée et où l’ambiance y est décontractée.
Repas bon sans être exceptionnel. Mais les vins étaient excellents."
250,jerome H,jeromeH648,8 juin 2022,mama shelter,5.0,business,87,"service au top 
merci marie 
une très bonne soirée toujours souriante et bienveillante 
malgré une grande équipe"
251,Lucile,Lucile-Lyon,8 juin 2022,Merci pour l’accueil de Marie,5.0,friends,3,Marie nous a apporté un service 5 étoiles ! Nous avons passé une excellente soirée dans la bonne humeur !
252,maissa b,Blooonndaaaa,7 juin 2022,Mercii Marie,5.0,friends,1,"Service impeccable , la serveuse marie très souriante et serviable ❤️ Cocktail et millefeuille frais délicieux"
253,Léa W,347l_aw,7 juin 2022,Super,5.0,business,1,"Super restaurant ! Très bon accueil. Big up a Leonie pour le service :) Tout était délicieux, on reviendra"
254,Stanislava A,221stanislavaa,7 juin 2022,Marie,5.0,friends,1,"Première fois que nous sommes venues au Mama Shelter et tout s’est très bien passé. Marie a été très réactive, à l’écoute, souriante et agréable ! Je recommande !"
255,Cedric C,cedricc673,7 juin 2022,Mama Shelter,5.0,family,2,"Merci beaucoup Marie!
Super service!
Réactivité, bonne énergie 
Et super Kung-fu 
Merci et à la prochaine"
256,Dara O,darao989,7 juin 2022,Un chouette diner,5.0,couples,1,"Une jolie ambiance en terrasse, des plats savoureux (et copieux!), cette soirée fut pour nous une agréable surprise, le hasard nous ayant amené jusque là. Merci beaucoup à Marie qui s’est si bien occupée de nous, c’est une personne formidable, à l’écoute, et dynamique. Merci de nous avoir si bien accueillis!"
257,Thierry L,thierrylS994SW,7 juin 2022,Hôtel Mama Lyon,5.0,business,1,"Accueil excellent service au top cuisine ambiance très sympa 
Restaurant cosy 
Servie par marie au top !"
258,Anthony M,anthonymE861NU,6 juin 2022,Restaurant Mama,5.0,family,1,"Nous avons passé une excellente soirée, nous avons été servi par Leonie, le service était parfait, les plats étaient de qualités."
259,Polina C,polinac696,6 juin 2022,Yum!,5.0,friends,2,"Super soirée passé entre amis. Cadre hyper sympa, menu très complet, serveur gentil et attentionné (merci, Matthias!)"
260,Aline B,alinebZ5393RT,5 juin 2022,Evjf au top,5.0,friends,1,"Merci Mathias d'avoir suivi nos délires. Un serveur au top dans un resto top. 
Une soirée dont on se souviendra!"
261,DelfLall,delfLall11,5 juin 2022,Belle expérience,5.0,family,3,"Très bonne ambiance. Accueil chaleureux.
Sefia la serveuse adorable, disponible.
Concert live très apprécié.
Week-end en famille réussi"
262,drey Eveno Parkiet,dreyevenoprkt,5 juin 2022,Au top !,5.0,family,10,"Un service au top avec un personnel accueillant, souriant et au petit soin ! Bonne ambiance avec un superbe cadre ! Et pour couronner le tout : le repas a été très bon.
On recommande vivement sans hésitation 😉"
263,Silvia D,silviadD5392JF,5 juin 2022,Enterrement de vie jeune fille,5.0,friends,2,"Team Mathias serveuse plus qu’au top, le service s’est très bien passée une bonne ambiance, à très vite en espérant retrouver notre serveur"
264,1vie,1vie,5 juin 2022,Brunch du dimanche au soleil,5.0,friends,2,"Très bon moment Brunch entre amis ! 
Quelques heures d’évasion avec un service attentionné et sympa grâce à Marie ! 
Marie nous a donné envie de revenir en nous parlant des soirées week-end au Mama. A tester bientôt !"
265,Oli K,890olik,5 juin 2022,Brunch du dimanche au top,5.0,couples,3,"Merci à Marie pour l’accueil chaleureux 

Brunch délicieux comme d’habitude 
Choix varié, top pour les gourmands 
Je recommande 
❤️"
266,Karo,carole1973,5 juin 2022,Marie la meilleure serveuse,4.0,family,2,"Marie est une super serveuse, à l’écoute , rapide , réactive !! Bravo à elle, elle remporte la palme de la serveuse du mama"
267,Roger A,RogerA1505,4 juin 2022,Sefia,5.0,friends,1,"Service très agréable et sympathique . Serveuse souriante et serviable …
Service rapide . Très bonne salade"
268,syl19121987,syl19121987,4 juin 2022,Petite soirée entre amis,5.0,friends,2,"Très bonne soirée, très agréable, service parfait, Marie très souriante et tres sympa ! Ça donne envie de revenir !"
269,Ponpon68,Ponpon68,4 juin 2022,Au top avec Marie,5.0,family,8,"Au top avec Marie qui nous a enchanté durant toute la soirée 
Sainte Marie : merci ! Le service était au top "
270,Rachel Scott,S2089JVrachels,4 juin 2022,✨ MAMA SHELTER ✨,5.0,friends,3,"Repas satisfaisant & excellent service 👌
Agréable & jovial, Matthias est un serveur qui prends son métier très à coeur ça fait plaisir 😊 Nous avons passé un bon moment entre amis. Je recommande ce lieu pour ceux ou celles qui aimeraient tester de nouveaux bars-restaurants sur Lyon. Allez-y les yeux fermés vous ne serez pas déçu 😉

PS : La crème brûlée pistache est une pépite 😋😍"
271,salima b,798salimab,3 juin 2022,Anniversaire entre amis,5.0,friends,2,"Super restau, très belle déco et musique incroyable. Le repas était super bon. Service au top, merci Marie!"
272,Marius F,724mariusf,3 juin 2022,Mama shelter,5.0,friends,1,Marie s’est très bien occupé de nous tout au long du repas. L’ambiance est très sympa et on y mange bien. Je recommande !!!
273,Chiara L,chiaralB3728TA,3 juin 2022,Merci beaucoup,5.0,friends,1,"Super moment ! Service très agréable ! Merci Marie 
Pas la première fois mais pas la dernière non plus !"
274,Andrea G,L1387QUandreag,3 juin 2022,Restaurant mama shelter,5.0,friends,1,"Très satisfaites, c’était très bon et Marie la serveuse qui c’est occupé de nous était très agréable et très gentille."
275,flecalve,francklU3576YQ,3 juin 2022,Super moment,5.0,couples,5,"Comme d habitude, une super soirée au mama.
Bon repas, bon produits, super service (merci Quentin) 
Bref à recommander"
276,Alexis G,alexisgR3655DR,3 juin 2022,Très bien,5.0,couples,27,"Super moment passé, grande salle, ambiance festive, décoration atypique mais surtout très bonne cuisine et une serveuse de bon conseil (Marie). 

N'hésitez pas à la demander pour découvrir des cocktails maisons très bons et des plats aussi originaux que bons."
277,Lll,Mcdlstr,3 juin 2022,Top !,5.0,couples,11,"Merci à Marie pour ce bon moment ! Cuisine excellente ! 
Décor atypique et très bonne ambiance. Nous recommandons"
278,Andrandraina R,andrandrainar,3 juin 2022,Je recommande sans hésiter !,5.0,couples,1,"Très bonne adresse ! Ambiance au top et plat de bonne qualité ! Mention spéciale à Marie, serveuse très sympa et super pro !"
279,Miaina Ramanampisoa,miaina,3 juin 2022,Super bonne adresse !,5.0,couples,2,Super ambiance ! Endroit très convivial ! Bouffe au top ! Et on a surtout bénéficié de l’accueil très chaleureux et de la sympathie de Marie qui s’est occupée de nous lors de notre passage ! Merci Marie ! Je recommande les yeux fermés !
280,Katia M,katiamN2122XC,2 juin 2022,Best serveuse,5.0,friends,2,Marie la meilleure serveuse de mama shelter !!!!!!! Super ambiance très agréable et conseil très bien
281,Charlotte L,B5370HCcharlottel,2 juin 2022,Super soirée merci Marie,5.0,friends,2,Marie a vraiment égayé ma soirée ! Merci encore ! Nois avons très bien mangé et les cocktails étaient délicieux ! Très bonne soirée ! Merci au dj
282,Sophie N,Guide607988,24 mai 2022,"Très bien, mais....",4.0,none,4,"Evidemment tout est beau et semble bon, mais évidemment on ne peut pas tout goûter! Dommage, aucun pains spéciaux (intolérante au gluten) et pas assez de salades vu les températures actuelles.
Conclusion : lieu génial, grande variété mais quand même trop cher."
283,Haifa S,foufa84,20 mai 2022,Ne venez pas manger ici !,2.0,friends,14,"Pour boire un verre peut être...  Par contre je ne recommande pas du tout les plats. 
Pas copieux,  qualité mediocre des produits,  pas généreux et les prix sont tres chers"
284,loriente13,loriente13,9 mai 2022,"Branché Bobo avec Belles filles, Musique Boum Boum  et Ambiance Djeun's ! Idéal Anniversaire !",4.0,none,71,"Nourriture bonne, simple et chère, plus chère qu'au Hard Rock par exemple, et avec beaucoup moins de choix.

Service par contre bien plus attentionné. Du moins avec notre serveur qui était adorable !

Mais bon, hein ! Mon avis n'y changera rien : c'est branché on vous dit !

Sinon, faut aller Brasserie Georges ! Moins Djeun's,.."
285,Hervé D,herv_d2022,27 avril 2022,Canon,5.0,none,13,"Très bonne soirée avec des amis lyonnais qui ne connaissaient cette belle adresse , 
décoration soignée , une équipe jeune et dynamique , d excellents plats "
286,olivierrmoulin,olivierrmoulin,26 avril 2022,Mauvais rapport Qualité Prix,3.0,friends,36,"Très décevant. 
Principal problème = très mauvais rapport qualité prix des plats que nous avons mangés. En particulier un ceviche de dorade très fade avec un poisson non mariné probablement préparé deux minutes avant de nous servir. 
Pour le reste (cocktails, autres plats) cher pour la qualité ou la quantité. 
Le cadre est toujours aussi sympa et le service agréable et souriant"
287,13rogerio,13rogerio,11 avril 2022,Soirée festive mais triste au Mama de Lyon…,2.0,No information,13,"Soirée sympa avec les collègues de travail. 
Beaucoup d’apéro dont beaucoup de Mojito qui n’était pas bon….
On en parle au barman qui s’excuse et nous les refont mais toujours Sans Alcool. 
Nous passons à table repas très bien et de bonne qualité. 
Nous repassons au comptoir pour un digestif et la 200€ la bouteille de Rhum et 100€ la bouteille de Get plus chère que les boites de nuits!!??
Nous essayons de discuter les prix des bouteilles en parlant dès apéro qui nous ont coûter 1000€ pour 25 personnes dont beaucoup de mojito a l’eau sans Alcool…
Les responsables nous disent que ce n’est pas possibles de négocier les prix des bouteilles et nous offre des shooter DEGUEULASES….
Je suis très déçu de cette approche lucrative de cette enseigne sachant que j’avais une image très positive après mon passage au même endroit en 2016. 
Le temps passe mais la qualité baisse et c’est bien dommage….
Je ne conseillerais plus JAMAIS CETTE ENDROIT. 
Trop déçu pour une ville comme Lyon. 
Merci d’aller ailleurs ou de vérifier mes propos avec le même contexte festif que le nôtre et de voir le regard lucratif des serveurs…
Et j’ai horreur de critiquer restons positif et Honnête. 
Bonne vérification et courage à tous."
288,Bastien B,207bastienb,10 avril 2022,Mauvaise expérience,2.0,couples,1,"Le pire responsable de salle que j’ai rencontré dans ma vie. Nous arrivons avec ma femme, et lors de notre arrivé, je me fais relooké de haut en bas par le manager car ma tenue ne lui plaisait pas. Bref nous avons pris 2 soupes qui ont mis presque 45 min à arriver, mais elles étaient bonnes. Heureusement que la serveuse ( Léa) était plutôt sympathique car vraiment, le pire accueil que j’ai rencontré dans ma vie. Je ne recommande pas ce restaurant."
289,Laurent P,laurentp93,30 mars 2022,Super sympa !,4.0,none,229,"Il faut y aller autant pour la bonne cuisine, pas gastronomique mais bonne et l'ambiance qui peut durer jusqu'à tard. Service très sympa. Bref, bon endroit pour une soirée entre amis... mais pas dans le calme ! Ca bouge."
290,Dominique1967,Dominique1967,8 mars 2022,Super adresse,5.0,business,53,"Plat de bonne qualité et copieux, un accueil au top avec une mention spéciale à Ruth pour sas gentillesse et son professionnalisme 👍🏻👍🏻"
291,Éloïse L,_lo_sel804,24 février 2022,Super restaurant pour les jeunes,5.0,friends,1,Serveur très accueillants et souriants ! L'ambiance est super chaleureuse et la cuisine est une des meilleures que j'ai pu manger ! Le saumon est délicieux et le dessert mont blanc je n'en parle pas ! Big up au serveur Mathias qui nous a bien conseillé
292,globtrotteuse,globtrottreuse,30 janvier 2022,pas d'accueil,2.0,No information,164145,"On peut venir à toute heure mais on ne gagne que rarement l'attention du personnel.
Un peu de courtoisie svp.
Il faut ensuite attendre longtemps que la commande arrive.
Par contre, pour payer, là c'est beaucoup plus empressé !"
293,Steph,TRIUMPHTR61969,27 décembre 2021,Une belle découverte....,4.0,friends,1,"Endroit atypique, décorations décalées, musique 🎶 sympa, accueil et service très agréable personnel attentif. Restauration traditionnelle bien effectuée. 
J'y retournerai à coup sûr ambiance géniale. 👍"
294,Mary-julien,Mary-julien,22 novembre 2021,A eviter si vous tes fragiles,1.0,solo,79,"Une honte niveau sanitairr !
En pleine recrudescence covid, AUCUN CUISINIERS ne porte le masque, et ke serveur baisse son masque pour me parler !!
On se demande pourquoi les resraurant in du mal a reprendre ! "
295,LAURENCE D,laurencedH6049CA,14 novembre 2021,Anniversaire 18 ans,5.0,friends,1,"Excellent  :) accueil parfait , menu choisi au préalable pour le groupe a fait l’unanimité 
Musique, baby-foot, convivialité  tout est là pour profiter de votre repas 
Nous reviendrons …,"
296,Marie,Marie_M_Switzerland,9 novembre 2021,"Comme chez maman, la musique en plus !",5.0,couples,97,"Une carte très chouette, un service sympathique, efficace et rapide, des propositions originales et savoureuses à l’image de mes coquillettes en cocotte aussi régressives que succulentes.
Comme chez maman, la musique, les cocktails et l’ambiance en plus. Une soirée délicieuse et réconfortante. Je recommande !"
297,Keila,keilaa931,26 octobre 2021,Super restaurant avec une bonne ambiance,5.0,none,31,"Je suis allée dans ce restaurant dans le cadre de mon anniversaire avec 2 amies. 
Premièrement, le restaurant est vraiment beau. Egalement, l'équipe est super serviable et sait être disponible.
Je vous recommande donc ce restaurant ainsi que son émincé de boeuf à la sauce soja !
L'ambiance du restaurant est top (le soir en tout cas !)
Un petit plus pour la petite verrine qui m'a été servie avec une bougie à l'occasion de mon anniversaire !"
298,Jihane R,266jihaner,1 octobre 2021,Un très bon moment entre amies,5.0,No information,3,"Un accueil chaleureux et très appréciable.
Elisa, notre serveuse, a été aux petits soins.
Les plats étaient savoureux et particulièrement la burrata et l'effilé de porc.
Un excellent moment à refaire sans hésiter. 
Merci."
299,schmout74,schmout74,30 septembre 2021,Toujours au top,5.0,family,11,"Que du bonheur comme d habitude!
Ma fille adore le restaurant des bouées, donc direction le mama shelter pour son anniversaire!
Brunch varié et très bon. Tout le monde est comblé.
Première fois qu on laisse nos enfants aux animateurs. Verdict: ils sont supers, proposition de jeux et surveillance +++

Bref tout le monde passe un super moment
On ne peux que remercier l équipe du mama shelter!"
300,MC,758ma_llec,6 septembre 2021,Très bonne soirée entre amies,4.0,friends,1,"En plus de l'endroit agréable, la nourriture et le service sont au top. Notre serveuse, Ruth, s'est montrée très sympathique et efficace. Je recommande fortement."
301,Cha1073,Cha1073,19 août 2021,Soirée au top!!,5.0,No information,19,"Nous avons passé une super soirée, très bien mangé et été très bien servi par Alexandre ce 19 août au soir! Merci encore également à Patsy pour le placement et Grégoire pour la réservation du karaoke!! On espère vite revenir pour profiter de votre super service! 🥳🥳"
302,globtrotteuse,globtrottreuse,17 août 2021,très déçues,1.0,none,164145,"Soirée entre amies pour boire un verre.
Au-delà de la déception sur le fait que le rooftop n'est accessible qu'aux clients de l'hôtel (on aurait aimé le savoir avant de venir), nous souhaitons nous installer sur la terrasse extérieure.
Et là on nous précise qu'il n'est possible d'y accéder pour occuper une table que si nous souhaitons dîner. Nous souhaitons boire un verre, manger quelques planches, mais pas dîner. Est-ce interdit?
La seule possibilité qui nous est alors proposée est de nous installer sur les chaises hautes, alors que ce n'est pas notre choix.
Donc pour manger dehors c'est ok, mais pour boire un verre assis à une table, c'est uniquement dedans.
Quelle déception et quelle incapacité à s'adapter à des demandes qui n'ont rien de délirantes !"
303,Christophe K,ChristopheK218,15 août 2021,"Habitué à celui de Paris, découverte de l’établissement lyonnais",3.0,No information,207,"J’ai testé le restaurant de Lyon car habitué à celui de Paris. Certaines choses sont à améliorer. L’accueil malgré la situation sanitaire compliquée peut être plus chaleureux. 
Le restaurant un bon rapport qualité prix. Mais bien trop bruyant si vous souhaitez de la tranquillité.
C’est dommage que les explications du menu et de certains plats arrivent après avoir commandées…."
304,Cart,Cart-2405,9 août 2021,Brunch toppissime !,5.0,friends,70,"Nous sommes venus bruncher entre copines. 
La terrasse est très agréables.
Il y avait des énormément de choix (buffet sucré chaud et froid, buffet entrée et dessert) bref de tout! Du petit dej anglais, à la purée de patate douce jusqu’au choux à la crème. C’était tout était hyper bon et pour tous les goûts.
Le personnel était très sympathique.
Nous avons passé un superbe moment, je recommande ++!"
305,Oscar C,oscarc817,6 août 2021,Vraiment top!,5.0,solo,326,"Excellent dîner au Mama! Les plats sont bons, la décoration est géniale, l’ambiance est cool. Le barman m’a fait des cocktails sur mesure, c’était vraiment sympa. Recommandé."
306,Amandine P,855amandinep,31 juillet 2021,Déception,2.0,family,198,"Nous avions réservé pour être en extérieur, mais peine perdue ! Le rooftop était fermé faute de personnel et la terrasse était bondée. Nous nous sommes donc retrouvés à l’intérieur au fond du restaurant. 
Nous avons pris des cocktails en apéritifs qui étaient sympas mais sans plus et le trio de mezze. Nous n’avons pas aimé l’un de trois mais c’est un goût personnel. 
Ensuite nous avons pris la salade au poulet croustillant. Le saladier est arrivé rempli de laitue iceberg. Beaucoup trop de salade, ça doit remplir à moindre coût. 
Bref , pas une grande expérience !"
307,Emma M,emmamI5045YL,27 juillet 2021,Trés décevant,2.0,none,1,"A l'occasion d'un anniversaire, nous nous sommes rendu entre amis au Mama Shelter pour boire un coup et manger en terrasse. Cadre sympa et plats bons dans l'ensemble mais j'aimerai souligner l'attitude des serveurs qui a été plutôt mauvaise. Beaucoup d'attente pour les cocktails et les plats, ce qui aurait pu être rapidement oublié si les serveurs étaient en contrepartie un minimum aimables ou souriants. Nous avons commandé vers 23h10 des cocktails, pour être servis à minuit 10. On nous demandait quelques minutes plus tard de se dépêcher car le restaurant aller fermer. Bref, très décevant."
308,Valerie G,744valerieg,25 juillet 2021,Très bien bonne ambiance,5.0,No information,199,"Très bon accueil, endroit sympa, un peu long pour le service, on a attendu un très long moment pour la commande ensuite pour être servi. Sinon les serveurs super sympas, nous avons eu un jeune Sam qui était vraiment super. 
Je trouve quand mm un peu cher 202 euros pour 4. 
Les plats sont très bons. "
309,vvf v,vvfv,24 juillet 2021,Roof top décevant,3.0,No information,27,Le cadre est très sympa et le quartier est calme mais les prestations ne sont pas à la hauteur. Minimum 12€ le cocktail. 8€ le verre de tariquet. Verres en plastique. Service moyen. Peu de place. Dommage
310,lmc0001,lmc0001,19 juillet 2021,Un seul mot.. foncez !,5.0,couples,17,"Nous avons testé le rooftop et le restaurant.
Le rooftop est très agréable, une belle vue dégagée pour boire un verre et grignoter au soleil !
Le restaurant est très convivial, avec ambiance DJ. Les plats sont de qualité et généreux !
Un grand merci à Grégoire pour son accueil, conseils et bienveillance ainsi qu’à Antoine pour son service aux petits soins !
Je recommande les yeux fermés !"
311,romane,romanel254,17 juillet 2021,DÉCEVANT,2.0,No information,4,"L’expérience aurait pu être sympathique, mais ça c’est vite arrêter à la réception. Nous avions réservé le brunch il y a deux semaines pour le samedi matin. (Sur le site internet il est bien noté qu’à partir du 13 juin c’est brunch tous les samedi et dimanche), après une heure de route, exprès pour ca, nous arrivons au Mama Shelter et la serveuse nous annonce qu’ils font le brunch seulement le dimanche. C’est tout bonnement incroyable d’avoir une si mauvaise communication dans un si grand groupe. 
Aucun geste ne nous a été accordé. C’est bien dommage, nous ne reviendrons pas."
312,Seuphie,Curiosity41602784247,10 juillet 2021,Cadre sympathique,4.0,No information,40,"Ambiance sympathique pour un dîner entre amies 
Prix plutôt élevés pour une nourriture bonne mais sans exaltation 
Les desserts étaient tout bonnement délicieux 
Service peu personnel mais efficace 
Roof top pour boire un verre agréable 
À faire pour le cadre mais pas pour le restaurant"
313,Cathy B,D6929HIcathyb,3 juillet 2021,repas entre amies,5.0,none,2,"super restaurant !! l' équipe de serveurs et serveuses super sympa , souriants , accueillants !! les plats, à tomber,  très très bon et super original !! la deco , top top !! nous avons été gérer par LUCAS qui est  très très sympa et super professionnel !! on reviendra car sa vaut le detour !! je recommande a 200 % !!"
314,The SugaZz,TheSugaZz,3 juillet 2021,Un régal à tous les niveaux,5.0,No information,6,"La carte ? Parfaite pour notre bande de millenials: frites, viandes, mets et desserts connus mais délicieusement revisités. Les cocktails ? Succulents et #instagramables. Le service ? FUN, pro et chaleureux (demandez Marie !!!). La déco ? Moderne et invitante. Coup de coeur général pour cet endroit dans lequel on reviendra, ASAP."
315,Mathilda,Mathouuuuuuuu,27 juin 2021,Top top top !,5.0,family,7,"Le Mama Shelter est un restaurant formidable ! A chaque fois, les serveurs sont accueillants, souriants et agréables. La nourriture est excellente et servie très rapidement. La décoration est top et originale ! Je recommande x1000."
316,FMGJeannot,FMGJeannot,20 juin 2021,Brunch familial !,5.0,No information,36,"Pour la fête des pères, voilà une belle surprise : un brunch en famille au Mama Shelter de Lyon. Dans un cadre moderne et design, le brunch proposé est copieux ! C'est un palais de la degustation : en petite quantité j'ai pu goûter à beaucoup de plats. Ils ont tous  un point commun : du goût ! C'était vraiment délicieux, des produits de qualité. Avec un service discret et efficace, tout était réuni pour passer un très agréable moment en famille ! "
317,olivier B,614olivierb,14 juin 2021,comme toujours ... parfait !,5.0,none,12,"Le lieux, le personnel, la qualité tout est parfait. Jamais déçu et valeur sure. Je recommande bien évidemment"
