,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
214,eneleh63,eneleh63,29 août 2021,Super découverte,5.0,friends,23,"De passage,  mes amis souhaitaient me faire découvrir la gastronomie Lyonnaise. Après une balade dans le vieux Lyon nous avons essayé de trouver un endroit qui ne soit pas un piège à touristes. Pari réussi. Le plus : un accueil chaleureux et une équipe au petit soin. 
Un grand merci du pays Toulousain. 
"
215,Régis1972,Regis1972,27 août 2021,Un très bon bouchon,5.0,friends,19763,"Je viens assez régulièrement à Lyon et j'ai souvent hésité à entrer au restaurant Le Bouchon Les Lyonnais car j'avais la crainte qu'il ressemble à certaines adresses touristiques où l'on ne considère pas assez le client avec une nourriture réchauffée. Et bien, ce n'est asbsolument pas le cas et je n'ai pas boudé mon désir ni regretté mon choix. Notre table (en extérieur) s'est avérée très agréable et le show commence avec la bonne humeur des serveurs et serveuses qui font un service parfait avec sourire et mots gentils voire légèrement taquins, on apprécie. Le cadre est génial car c'est un vrai bistrot à l'ancienne. On s'y sent tout de suite bien. Ce restaurant est idéalement situé dans le Vieux Lyon proche des petits rues commerçantes et non loin de la montée qui mène à Fourvière. L'ambiance est donc décontractée. Le restaurant dispose du label ""Les bouchons lyonnais"" de l'Office du Tourisme et de la Chambre du Commerce ce qui est un gage de qualité avec des produits frais et locaux. 
En entrée, nous avons choisi le saucisson brioché maison sauce vin rouge. Il fut très bon et les trois morceaux (généreux) avec la salades étaient bien suffisants ! La salade verte et toasts chauds de rigotte de condrieu au miel et romarin fut aussi très bon et bien servi.
En plat, j'ai testé le parmentier de joue de boeuf maison qui fut parfait tant au niveau du goût que de la cuisson. En dessert, j'ai craqué pour la tarte aux pralines maison que j'ai appréciée. Le rosé pour accompagner notre repas alla très bien. En résumé, un très bon restaurant qui mérite d'être testé et un menu correct (31.90 EUR) pour une entrée, un plat et un dessert. Je ne peux que vous recommander cette adresse."
216,Alizee,Lizixiks,19 août 2021,De bonnes assiettes copieuses,4.0,friends,6,"Un bouchon lyonnais plutôt sympathique, nous avons bien mangés, les plats étaient bons et copieux, il y avait ce qu'il faut pour de bons mangeurs ! 
Le prix est un peu élevé (Il faut compter 32€ euros pour un menu sans boissons) et les serveurs vous débarrasse plutôt vite. En effet, nous avons bien fait de réserver, le restaurant affichait complet, et il fallait faire la queue pour avoir une table, ce qui explique qu'on vous enlève vos assiettes rapidement pour libérer de la place. Mais il est dommage de se sentir pressé au restaurant...
Hors mis ce détail, la nourriture est bonne, et je vous conseille tout de même d'y faire un tour ! 
"
217,Lily,eliseg765,18 août 2021,Un repas lyonnais délicieux !,4.0,couples,7,"Nous avons été accueilli chaleureusement par le personnel de l’établissement, nous avions réservé et nous avons pu apprécier notre repas dans la cave ( très agréable lors des fortes chaleurs). La carte assez serrée permet d’apprécier les plats typiques de Lyon maisons. 
Un menu est proposé (entrée plat dessert) pour 30€ environs, ce fut notre choix. 
Nous recommandons : La quenelle et l’andouillette ainsi que la tarte aux pralines qui est délicieuse. 
Une adresse que nous recommandons !"
218,Laurent P,laurentp93,15 août 2021,"Du vrai, authentique Bouchon Lyonnais",4.0,couples,229,"Un vrai bouchon, des plats authentiques, une bonne ambiance. Victime de son succès, pas facile d’avoir une table en venant sans réserver."
219,Canissallio,Canissallio,15 août 2021,Comme toujours…,5.0,couples,214,"Chaque année, passage obligé chez les Lyonnais (c’est notre pèlerinage). Tout est bon voire très bon, même l’accueil. La quenelle est au top, les ravioles aussi. Service fun et pro. 
Conseil : Il faut réserver et être ponctuel. On comprend pourquoi. 
Merci à l’équipe pour cet agréable moment et à l’année prochaine."
220,Edouard D,482edouardd,14 août 2021,Bouchon les lyonnais,4.0,family,81,Cuisine extrêmement copieuse. Ne pas déjeuner le matin. Des bonnes découvertes de la cuisine locale. Des saveurs et de la très bonne humeur en service ( le serveur appelle tout le monde chouchou).
221,Françoise S,fran_oises539,13 août 2021,Un bouchon dans son jus,4.0,couples,129,"Expérience typique dans le vieux Lyon. 
Il faut réserver au 1er service sinon faire la queue...
Plats classiques assez réussis 
Bémol  pour les desserts : peu de choix. Crème caramel à éviter: trop cuite et caramel brûlé. 
Accueil pressé mais agréable.
Le serveur a l'air débordé du fait du succès de la maison.

"
222,Ludovic D,LudovicD1026,9 août 2021,L'assurance de passer un mauvais moment!,1.0,none,1,"Accueil exécrable par le patron incapable de gérer son stress.

30 minutes d’attente dehors avec une vingtaine de personnes dans la même situation. Liste de réservations à la main, le patron s’agite dans tous les sens, agacé et peu courtois. Les commentaires fusent parmi les clients qui attendent. 
Un couple sans réservation est même placé avant nous. Ma remarque au patron me vaut quelques aboiements en retour : « vous n’avez qu’à aller ailleurs » et « vous voulez le faire à ma place » en me tendant sa liste. 

Aucun service proposé à l’extérieur pour faire passer l’attente quand bien même j’ai demandé. Un apéritif nous est quand même offert lorsque nous sommes enfin placés. 

Quant à la nourriture, les plats sont bons mais sans plus. Nous avons déjà bien mieux mangé dans d’autres bouchons où l’accueil est bien plus agréable. 

Un piège à touristes à fuir ! Nous n’y retournerons pas !"
223,Manon B,nonamuaittob,5 août 2021,Le top du top,5.0,couples,25,"Comme d’habitude, nous nous sommes régalés, les serveurs sont très sympathiques et n’hésitent pas à taquiner, toujours dans une ambiance très conviviale. Le cadre est top, la décoration est digne d’un vrai bouchon lyonnais… et ils se font rares !!! A réserver sans aucune hésitation!!!!"
224,LudivineA,LudivineArb,5 août 2021,Le meilleur bouchon de Lyon,5.0,couples,17,"Plats copieux et excellents, tarifs raisonnables, personnel très sympathique et efficace, rien à dire, c’est incontestablement le meilleur bouchon de Lyon, on s’est régalés !"
225,dany s,danys707,31 juillet 2021,Fantastique,5.0,friends,275,Une pépite. Très bon bouchon lyonnais. Ambiance merveilleuse. Les plats sont copieux. Le service remarquable. Un peu à l’écart du vieux centre de Lyon
226,Cécile,Cecplc71,30 juillet 2021,J’y retourne demain !,5.0,none,28,"Un accueil parfait, un service efficace et adorable et une cuisine…à la hauteur de la réputation de Lyon, ville où on mange le mieux en France. C’est frais, c’est savoureux, c’est authentique. Merci à vous pour ce bon moment de détente et de plaisir. Cette adresse est désormais dans mes incontournables."
227,Pascale P,366pascalep,25 juillet 2021,Très belle découverte,5.0,couples,79,"Nous sommes allés dans ce restaurant sur les conseils de TripAdvisor et nous n'avons pas été déçu. Bien qu'il y ai du monde,  nous avons été servi rapidement.  Tellement rapide,  que le serveur nous a apporté nos verres de vin blanc,  un peu trop tôt à mon goût ( nos plats n'étaient pas encore servis) et moi, j'aime le vin blanc Bien frais 😉 nous avons voulu goûter aux spécialités de Lyon et nous nous sommes régalés avec une quenelle et une andouillette.  Excellent et copieux. J'ai fait la gourmande en goûtant la tarte à la praline, spécialité que je ne connaissais pas. Très bon , pâte faite maison. C'est plutôt très sucré, mais en même temps,  c'est une tarte aux pralines 🤭 serveur très agréable et commerçant.  Le restaurant est très joli et très bien décoré. Même les toilettes sont originales et très propres. Donc,  en résumé,  je recommande cet établissement. "
228,Heritage-bien-vivre,Heritage-bien-vivre,20 juillet 2021,fidèle à sa réputation,5.0,none,131,"impeccable ! il y avait pourtant du monde, pourtant le service était rapide et les plats délicieux, tablier de sapeur manquait un peu de poivre mais ce n'est pas un souci il faut juste assaisonner soi-même, l'andouillette un rêve ... bref je recommande ce lieu sans hésitation."
229,Hector D,hectordL6935PT,14 juillet 2021,Très bonne adresse !,5.0,family,7,"Un restaurant plaisant, bien situé dans le vieux Lyon. L'ambiance y est chaleureuse, l'accueil est sympathique et le personnel est souriant, on s'y sent comme à la maison.
Les plats sont simples mais très bien préparés, en plus d'un service rapide.
Les murs colorés et les innombrables portraits qui y sont accrochés donnent une sensation de proximité avec le lieu et le personnel.
En conclusion, un super restaurant très agréable à la bonne cuisine traditionnelle, le tout pour un prix raisonnable.
Une adresse à retenir ! "
230,Joris V,855jorisv,8 juillet 2021,Incontournable,5.0,couples,37,Une nourriture traditionnelle divine. Un service assez différent selon le serveur mais la qualité l’emporte. Une quenelle à mourir. Des produits frais et vraiment délicieux
231,Laurence N,LaurenceN182,8 juillet 2021,Très bonne adresse,5.0,family,1,"Très bon accueil.Les personnes sont sympas et beaucoup d humour.un vrai bouchon 
Les plats typiques de Lyon sont  très bon.
Nous avons passé un très bon moment 
À revenir"
232,Nelson R,482nelsonr,20 juin 2021,À la découverte des bouchons,5.0,family,142,"J'ai découvert les bouchons lyonnais grâce à ce restaurant. Une petite, bonne ambiance et la nourriture est très goûteuse. Extraordinaire "
233,Analov R,analovr,25 octobre 2020,Joli cadre et bon accueil.,3.0,family,837,"Joli cadre. Nous avons apprécié les entrées. Malheureusement, nous étions déçus des plats ainsi que les desserts. Le goût et la présentation n’étaient pas au rendez-vous.
C’est bien dommage car l’équipe était super agréable."
234,Mélanie P,m_laniep781,22 octobre 2020,Exceptionnel,5.0,family,2,"Bouchon lyonnais excellent, tout est très bon, cela vaut le prix. 
Nous avons mangé en bas et le cadre est très sympathique. 
Mention spéciale à « Phiphi » qui nous a bien fait rire et qui a un humour exceptionnel, j’ai adoré ce Monsieur. De nos jours il est si rare de rencontrer des serveurs aussi joviaux, j’ai adoré !!
En bref je recommande ++++"
235,ObjectifGourmets,DavidDesbois,19 octobre 2020,Super,5.0,family,1,Incroyable moment passé ici à vos côtés tout était délicieux merci et à bientôt j’espère nous reviendrons avec plaisir
236,Lisa Z,lisa_z57000,9 octobre 2020,Bouchon d’exception,5.0,couples,10,"Restaurant tout à fait charmant situé dans le Vieux Lyon, ambiance chaleureuse et de bons vivants.
Assiettes bien garni et aliments de qualités, nous avons pris deux menus mon conjoint et moi, nous avons été conquis par le goût de ses plats.
Serveurs hyper agréable nous nous en souviendrons ! 
Merci pour cette accueil, vous resterez gravés dans nos cœurs !
Signé « Les Messins »
La bise Lorraine"
237,Le_Gourmet,Gourmet_Dom,8 octobre 2020,Un bouchon lyonnais un peu Canada Dry ...,3.0,family,48,"Vous vous souvenez de cette pub: ça y ressemble mais ça n'en est .... pas ! Car quand on entre dans ce restaurant tout semble être un vrai bouchon lyonnais : décor de bistrot, personnel maniant l'humour de bistrot ... Mais au niveau de la carte ça se gâte un peu. Pas de salade plat, car uniquement servie en entrée. Menu assez cher à 29 euros ou tout est servi en trop. On pourrait baisser le prix du menu et faire des assiettes moins lourdes. Côté contenu, la viande vient d'Allemagne donc on suspect de la vieille vache à lait reformée et non une race à viande française comme dans tout bistrot qui se respecte. L'andouillette est servie non grillée et avec une sauce yaourt pas convainquante. Très peu d'abat à la carte alors que c'est le fond de commerce d'un vrai bouchon. La tête de veau et les tripes brillent par leur absence tandis que le seul abat proposé était le tablier de sapeur. Mais soit disant trop dur, il fut retiré de la carte. Ne serait-il donc même pas cuit sur place ? Pour les vins pas de demi bouteille et vin en carafe avec peu de choix. En résumé, un bistrot tout juste correcte et cher et ne méritant pas l'appelation bouchon lyonnais."
238,Jean-Louis E,laperouille,27 septembre 2020,Premiere visite à Lyon,5.0,none,137,"Allez-y !!!! super ambiance, serveurs très sympathiques. La cuisine est à la hauteur de la réputation lyonnaise.
Bravo car nous y avons déjeuné et les plats étaient savoureux, bien cuisinés."
239,EmSi24,EmSi24,11 septembre 2020,Le 0 default,5.0,friends,57,"Une expérience formidable.
Si on mélange, une bonne ambiance amenée par un serveur atypique et marrant a souhait, des plats succulents et copieux sans trop en faire, une addition correct pour surement l'un des meilleurs restaurant traditionnel lyonnais (30 euros par tête, entrée, plat, dessert et apero) , un patron qui offre le digestif (ce qui est de plus en plus rare) et vous avez mon coup de cœur de lyon. Encore merci a eux et si vous venez sur Lyon, foncez y, vous ne le regretterez pas. "
240,Thierry F,ThierryF21,2 septembre 2020,Dans la bonne tradition du bouchon,5.0,family,155,"Notre premier bouchon lors de ce séjour lyonnais. Peut-être pas le plus typique comme certains très vieux bouchons du centre historique, mais bien dans l'esprit ! Coin calme, décor agréable, équipe sympa à commencer par le patron qui a la plaisanterie facile. Petit kir offert, une bonne cuisine dans la tradition lyonnaise. Un bon repas dans la bonne humeur !"
241,Constantinmathieu,constantinmathieu,1 septembre 2020,Un Vrai Bouchon lyonnais!,5.0,family,15,"Les Lyonnais Bouchon est un excellent restaurant, on peut y trouver les spécialités lyonnaises qui y sont préparées avec soins.
Le service est très agréable !
"
242,Loic N,loicn450,23 août 2020,De passage à Lyon,5.0,couples,5,Super cuisine ! Super accueil ! Je recommande vivement un bon petit bouchon comme on les aime et forcément la quenelle 😋 👌🏻
243,Julie V.,juliev912019,22 août 2020,Très sympa,4.0,couples,51,"Nous voulions absolument tester un bouchon lyonnais pendant notre week end. Nous avons êtes conquis par la déco sympa, et le plat (quenelles, ou q'nelles car il semble que c'est comme cela qu'il faut le prononcer à Lyon 😋).
Service agréable et ambiance convivial. "
244,israffn,israffn,22 août 2020,Une excellente adresse,5.0,family,30,Une excellente adresse au cœur du vieux Lyon ! Les plats sont copieux et excellents et le patron absolument savoureux ! A ne pas manquer !
245,Anne Larba,ANNELARBA,20 août 2020,Tout le monde y peut pas être de Lyon!,5.0,family,1,"Un moment convivial et savoureux dans ce restaurant que l'on recommande vivement à tous les amateurs de belles âmes et de bonne chaire!!!! Il règne dans cet établissement une poésie,  une bonne hummeur ,de délicieuses saveurs qui ravissent l' esprit et réjouissent les saliveurs.
Merci à Gilles le super serveur et son Boss pour ce petit moment de bonheur!!!
Anne,Mamylou et ses petits cœurs!"
246,Arnaud C,arnaudc184,15 août 2020,Toujours un plaisir,4.0,none,100,"Je visite régulièrement cet endroit lors de mes passages à Lyon. Le Patron est toujours sympathique, les plats sont typiques de Lyon et excellents. J'aime l'ambiance de ce restaurant. Merci. A refaire."
247,Manu,Manu97233,15 août 2020,Un petit bouchon fort sympathique,4.0,none,44,"Un très  bon accueil et un repas traditionnel correct.
Qualité et présentation des plats à la hauteur
Et de l’humour sur toutes les vitres !"
248,Louise C,louisecT2917CT,14 août 2020,ATTRAPE TOURISTE,1.0,family,4,"Accueil déplorable. Serveuse qui retire son masque pour nous parler, mais qui nous réprimande de ne pas le porter pour aller aux toilettes. 
L’autre serveur désagréable au possible, qui nous brusque pour prendre la commande et ne nous regarde même pas. 
Table trop petite pour 8 personnes, nous nous sommes tapé dans les coudes tout du long. 
En famille, avec un enfant de 15 ans qui ne mange que très peu de choses par goût : on nous ment en disant qu’aucun plat ne peut être préparé pour lui, qu’ils ne font pas de menu enfant, « ah bah tant pis pour lui » nous a t-on dit. Il ne mange donc pas. Jusque là nous pouvons comprendre puis ce que c’est très traditionnel, mais à la fin de notre repas, un couple avec deux enfants à côté se font servir un menu enfant avec steak haché et riz. 
Les entrées sont bonnes quoi que pas exceptionnelles, mais les plats de résistance sont sans intérêt. Limite fades. Le gratin de ravioles sans aucun goût, huileux et manquant cruellement de sel (moi qui ne sale jamais). L’andouillette à éviter. Le gâteau de foie de volaille pouvant être comparé à une mixture de restes. 
Heureusement la pièce de bœuf était vraiment bonne. 
Merci pour la gentille attention portée à notre chienne en lui offrant un grand bol d’eau car elle avait très chaud.

Je déconseille vivement. Passez votre tour si vous voulez passer un bon moment."
249,Canissallio,Canissallio,12 août 2020,Toujours aussi bien !!!,5.0,couples,214,"Ça fait déjà quelques années que nous venons régulièrement. Accueil toujours aussi décalé et agréable, l’humour fait partie de l’assaisonnement de chaque plat, si vous aimez manger fade, passez votre chemin...
C’est bon, c’est généreux.
Pour nous c’est un passage obligé sur Lyon.
Merci pour cet excellent moment. "
250,Thomas L,E4554BOthomasl,8 août 2020,Un service agréable pour des plats bien finis !,4.0,none,16,"Après une prise de rendez-vous décalé à quasiment 1h plus tard, je pensais que nous allions nous faire engueuler par le service de restauration. Eh bien pas tout !

Le service à été rapide malgré notre retard, nous avons attendu environ une quinzaine de minute après avoir signalé notre arrivée, puis la suite du repas s'est très bien passée.

Entrées :
Le saucisson brioché sauce au vin rouge était divinement préparer : Fondant et moelleux à souhait.
La salade de hareng/pommes de terres avec sa cervelle de canut : Bien fraîche et une cervelle de canut assaisonnée de manière légère

Plats :
Gratin de ravioles : Des ravioles très parfumés et fondantes
L'andouillette à la Fraise de veau : Un classique Lyonnais préparée divinement pour un produit de très bonne qualité, un régal.

Desserts :
La tarte pralinée : Une pars de bonheur pour les amoureux des bonnes choses
Glaces : La glace praliné est une surprise aussi réjouissante que fraîche, quand à celle au coussin Lyonnais elle reste un moyen de faire goûter ce classique des sucrerie à vos amis non initier.

Bref nous avons passé un formidable repas avec un service souriant et blagueur et pour ressortir les ventres bien remplis. Un restaurant que je recommande."
251,Wasily,963manonb,8 août 2020,Vrai bouchon lyonnais,4.0,family,4,"Nous avons été conseillés par une guide pour ce restaurant et n’avons aucun regret car c’était délicieux ! 
La quenelle de brochet excellente et l’andouillette une tuerie !!!
A recommander !"
252,Tarkett56,Tarkett56,8 août 2020,Service client nul !,1.0,family,190,"Des amis lyonnais (nous sommes parisiens) nous avait vivement recommandé ce bouchon mais nous n avons pas pu le tester, et honnête heureusement vraiment aucun regret! 
Serveur mal aimable nous calcul à peine nous répond que soit on mange de suite (il est 11h !) soit il n aura pas de table pour nous plus tard! Nous sommes tout de même repassés à 13h mais malgré les tables vides ont s est fait gentiment jetés ! 
No comment ! "
253,PSCB01,PSCB01,6 août 2020,Une pause gourmande,4.0,family,113,"On avait pas réservé...mais c'était très bien 
Accueil chaleureux ...une bonne tranche de rigolade avec les serveurs
Les plats sont bons et copieux
Le service est à la fois efficace et plein d'humour...certes on est entre touriste...mais on est pas dans un attrape couillons...tout a l'air très bon...
"
254,Cyril M,154cyrilm,5 août 2020,Un vrai bouchon!,5.0,family,47,"Un vrai bouchon! Une ambiance très chaleureuse, nous n’avions pas réservé mais on nous a trouvé une place! Le serveur était très attentionné, souriant et de bon conseil!
Une gastronomie lyonnaise à découvrir, en toute simplicité! On en redemande!"
255,Michel S,simel2,5 août 2020,un vrai bouchon,4.0,none,45,"bon accueil,mais nous avions réservé.
Spécialités lyonnaises,mais tablier de sapeur avec une panure un peu grasse.
Desserts très bons ,en particulier tarte aux pralines excellente."
256,Sacha L,sachaLoff,5 août 2020,Trés bon moment sur Lyon,5.0,friends,14,"Nous avons passé un bon moment entre amis , nous avons été bien accueillis avec le patron à la barbe très sympathique et plein d'humour.
Les plats étaient authentiques,  goûteux.
Le cadre est sympa .
Merci.  Nous reviendrons avec plaisir.
Les Rennais 😉"
257,Pazu,pazu101,5 août 2020,Une immersion totale !,5.0,none,63,"Incroyable, absolument pas étonnant que le bouchon ait sur sa devanture tant de distinctions ! Un des bouchons les plus typique et agréable de la ville. C’est bon, bien servi, dans un magnifique cadre (une salle un peu trop remplie mais c’est le principe), le bouchon en lui même est magnifique. C’est un bon dans l’histoire du restaurant et une sacré immersion très appréciable. Je recommande, évidemment sans aucun doute."
258,alexia,alexia_prs,4 août 2020,Génial !,5.0,couples,4,"Génial !
C’est un petit resto convivial, l’accueil y est chaleureux ! 
Avec la formule à 29€ n’espérez pas avoir faim en sortant vous serez rassasié et ravi ! 
L’entrée (les œufs meurettes) était superbe, les plats, le gratin de raviole pour ma part et le bœuf pour mon conjoint étaient de la même qualité ! Super ! Je mettrais cependant un minuscule bémol sur le dessert (mi-cuir) qui était un petit peu farineux mais c’était tout à fait convenable ! 
Enfin, le rapport qualité/prix est excellent, et le quartier est également très mignon !
Je recommande totalement, c’est à faire si vous passez à Lyon. "
259,Snoopy Paris,voyageur78150,27 juillet 2020,"Bien, mais peut mieux faire",3.0,family,73,"Nous sommes venus plusieurs fois dans ce restaurant et il faut bien reconnaître que les plats ont perdu de leurs saveurs (les ravioles étaient insipides), coté service bien et rapide comme d’habitude"
260,Francky34_GoesTo,Francky34_GoesTo,26 juillet 2020,Parfaitement parfait !,4.0,none,84,"Ce bouchon est idéalement situé dans le vieux Lyon dans une rue proche de la rue Saint-Jean.
Très bon accueil, c'est vraiment un plaisir d'être accueilli de cette façon et de pouvoir partager quelques mots avec le serveur puis le patron.
Service rapide et très bonne cuisine : l'andouillette vous réconcilie avec l'andouillette :-).
Bravo messieurs, on reviendra bientôt !"
261,Mélina G,melina_grn,24 juillet 2020,Très bon bouchon lyonnais,4.0,couples,257,"Très bonne adresse, situé idéalement dans le vieux Lyon, en hauteur des rues les plus passantes et donc bruyantes.  
Plats typiques de Lyon très bons. Menu à 29.7€ entrée plat dessert qui vaut le coup. 
Serveurs sympas. 
Mauvaise surprise à la caisse, erreur dans notre addition, pas de ticket de caisse, nous pensons avoir payé 10€ en trop donc attention à vous... "
262,Isa,Iscaphem,24 juillet 2020,Déception.,3.0,none,1,"Déception entre l’esprit du restaurant rendu par la décoration chaleureuse  et empreinte  d’un bel humour et l’accueil directif et présomptueux du personnel de salle. 
Les plats sont copieux et bien cuisinés, dans la fourchette haute des prix des établissements  voisins.
Restaurant qui n’est pas à l’image des nombreux autres restaurants découverts dans cette ville . On trouve aussi bien d’un point de vue culinaire et beaucoup mieux niveau ambiance.....ailleurs ."
263,Philou L’etudiant,philouletudiant,23 juillet 2020,Très bonne adresse,4.0,friends,6,"Adresse typique lyonnaise, des plats entre 16 et 22 euros et on en a pour son argent : les assiettes sont très copieuses. Le service est de plus impeccable et joyeux, l’ambiance est bonne et le cadre est original (au sens positif du terme). J’y retournerai volontiers. "
264,Claude-et-Monique,Claude-et-Monique,21 juillet 2020,Tout est parfait,5.0,couples,137,"Accueil formidable.
Service impeccable. 
Assiettes excellentes. 
Si vous avez un moment ce bouchon mérite le détour. 
Présentation du menu à l'ardoise. Nous avions choisi :
Salade de lentilles 
Andouillette
Pavé de boeuf sauce morilles avec un petit supplément de 3,00 euros.
Fromage et dessert.
Quel régal. 
Au moment de l'addition le patron nous fait cadeau des cafés. Bravo pour ce geste

Un très bon moment dans ce bouchon."
265,harley,davidson51,20 juillet 2020,Super bouchon,5.0,family,7,"Super endroits accueil super cadre bouchon parfait on c'est régaler quenelle raviol sapeur et l'oeuf meurette tous et parfait et le super sympa il save rigolais et mettre les clients en confiance ""FIFI et BRUCE 2 serveur au top ""je conseille ce bouchon les yeux fermer"
266,sandrine S,sandrinesC1805VX,17 juillet 2020,Deception - resto pour les touristes,2.0,none,1,"Je ne retournerais pas dans ce restaurant : 
- table qui poisse. La serviette reste coller sur la table
- des oeufs meurette : il n'y a qu'un petit oeuf qui est poché et nnon cuit dans le vin
- concernant la salade lyonnaise, les croutons ne sont grillés. Pas terrible
- On a pris le menu, avec thé. N'ayant plus faim, je n'ai pas pris de dessert. Pas de ristourne. pas commercial. très cher.
Il y a des meilleurs restaurant lyonnais"
267,Pépette!,Miammiam18,14 juillet 2020,Un délice !,5.0,couples,45,"Ce bouchon mérite le détour ! Un très bon rapport qualité prix! N’oubliez pas de demander une présentation du menu si on oublie de vous le proposer comme ce fut notre cas! Les plats sont raffinés, de qualité ! La quenelle est délicieuse et elle ne baigne pas dans de la crème mais dans une sauce délicate et très parfumée ! C’est une adresse incontournable pour découvrir la gastronomie lyonnaise. Foncez mais pensez à réserver!"
268,Jerem P,jeremp2019,9 juillet 2020,Cuisine excellente et accueil,5.0,none,10,"Cuisine excellente et accueil au top un endroit 
Humain ce qui se perd aujourd’hui 
Bravo à eux et j’y reviendrai "
269,RF,897r_mif,7 juillet 2020,"Excellent, Parfait !",5.0,none,2,"Plats excellents, serveurs au top, très aimable et serviable. Menu entrée+plat+dessert à moins de 30€. Très bien placé et cadre parfait."
270,Ulfo70,Ulfo70,4 juillet 2020,Extrêmement bon,5.0,solo,225,"Très bon restaurant traditionnel. Plats copieux, digne d'un restaurant bistronomique comme on s'y attend dans un bouchon lyonnais. Service rapide et très convivial avec un personnel aux petits oignons. L'ambiance y est très conviviale avec des discussions spontanées entre personnes totalement inconnues au départ. C'est tout ce que l'on souhaite d'un bouchon lyonnais typique."
271,Maud S,Maudmatt,20 juin 2020,"À faire, à refaire, c’est tellement bon!",5.0,family,153,"Deuxième expérience, et encore une bonne!
Ambiance au top, accueil super, tarifs tout à fait correct!
Les plats typiques de portions parfaites, sauf la tarte aux pralines 🤤j’en voulais encore! Oh la gourmandise!
Andouillettes délicieuses, cuisson du filet de bœuf parfaite, tarte aux pralines craquante et onctueuse à la fois:tout y est!
Même le pain est bon😉
On se régale, on rigole, c’est bon, on est super bien!
Comme une thérapie de détente du samedi soir!"
272,Emilie,emiliepE3868AB,13 juin 2020,Moyen...,3.0,couples,1,"Le cadre du resto est bien et le service est rapide. Cependant les plats sont plutôt cher pour leur simplicité. Par exemple: 12€ pour deux tranches de terrine c'est un peu cher... malgré quelle soit bonne elle n'a rien d'exceptionnelle, pour ce prix on s'attend à quelque chose de plus original. Je ne recommende pas."
273,Angélique B,213ang_liqueb,13 juin 2020,Bouchon à découvrir,5.0,family,54,"Un accueil très sympathique, une cuisine saine dans les assiettes ,un joli décor ,une adresse à découvrir"
274,laurence b,laurencebE9801AB,8 juin 2020,Une très joyeuse fête des mères en compagnie des Lyonnais,5.0,family,11,"Un moment convivial très réussi grâce à la qualité des plats, la bonne humeur des serveurs et le cadre impayable....en bas de fourviere, c'est top pour ceux qui veulent accélérer la digestion.
A recommander👍"
275,tcognard,tcognard,11 mars 2020,Mais quelle déception moi,2.0,none,12,"Mais quelle déception moi qui suis un amoureux de la cuisine traditionnelle... 
assiette lyonnaise très quelconque et andouillette maison avec une sauce dont on se demande de si le chef l’a goûtée 
Très honnêtement seul le cadre est traditionnel "
276,Maxime C,911maximec,9 mars 2020,Service efficace. Et c'es tout.,1.0,none,88,"Le seul point positif est le service efficace. Pour le reste, il faudra repasser. 
Bouchon quelconque, fait pour les touristes. Les plats sont sans saveurs et très souvent fade. A l'heure où le quartier commence à accueillir des grands cuisiniers, il nous revient à nous Lyonnais, de laisser ce restaurant aux seuls touristes, même si la vitrine de la cuisine lyonnaise n'est que bien peu reluisante dans ce restaurant."
277,Laurent B,laurentb736,9 mars 2020,Vraiment déçu,3.0,none,37,"Le cadre est sympa, notamment la salle au sous sol.
L'accueil et le service, c'est rapide et professionnel.
Mais pour aller manger régulièrement dans des bouchons lyonnais, j'ai vraiment été déçu par ce diner samedi soir.
Des oeufs meurettes, très bien cuits certes mais avec une sauce au vin fade et sans saveur.... 
Une quenelle, bonne mais vraiment rien d'exceptionnel.
Et grosse déception pour le baba au rhum qui n'a de baba que le nom : on nous sert une vulgaire brioche arrosée de rhum.
Quant à la tarte praline (très bonne), servie sans boule vanille ou chantilly, le verre d'eau s'avère indispensable... c'est plutôt mesquin vu le prix du menu.
Nous sommes ressortis du Bouchon Les Lyonnais avec le sentiment de s'être fait avoir. 
Les touristes apprécient peut-être (la salle était pleine) mais en vrai lyonnais, la note est bien trop salée pour un rapport qualité prix finalement défavorable."
278,Amande7595,Amande7595,7 mars 2020,Un bon bouchon Lyonnais. Valeur sûr.,4.0,solo,126,"Bouchon typique lyonnais. Tres joli cadre. L accueil m'a paru froid au 1et abord mais ce n est pas du tout le cas. Les serveurs sont très agréables et au petit soin pour que le repas se déroule bien. Surtout la serveuse qui s est plus particulièrement occupé de ma table.
Rien à redire sur le menu, cuisine de bouchon typique (oeuf meurettes, le tablier de sapeur, l’andouillette, quennelle de brochet, gâteaux de foie) mais si ces spécialités Lyonnaise ne vous font pas envie. Il est possible de prendre un filet de bœuf ou un pavé de saumon!
 Le rapport qualité prix est correct, les plats sont copieux ! "
279,Robert m 17,Robert1708,6 mars 2020,Bonne adresse,5.0,family,12,"Repas en famille agréable, très bonne cuisine et personel exceptionnel nous y retournons. Merci pour ce bon moment."
280,malice36,malice36,5 mars 2020,Très belle découverte,5.0,friends,13,"Bouchon très accueillant et endroit très agréable. La cuisine est délicieuse et les plats sont généreux.
Merci d’avoir assouvi notre curiosité sur le tablier et sur l’origine des bouchons ! 
Merci également pour les croissants, nous nous sommes régalés ! "
