,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
61,Seb69007,Seb69007,2 septembre 2021,Moment suspendu,5.0,couples,185,"Une soirée magique chez Culina Hortus où l’on se laisse porter par une succession de plats raffinés et orignaux, les conseils d’un sommelier passionné et une équipe aux petits soins (plus toujours si évident en 2021…)

Quand on on voit la quantité et qualité des commentaires TripAdvisor de ce restaurant, on les comprends encore plus une fois qu’on y a diné. C’était vraiment parfait ! 

PS : C’est assez drôle de voir que les quelques très rares commentaires négatifs ont été laissés par des personnes n’ayant même pas déjeuné ou diné dans ce restaurant… Cela ne devrait même pas pouvoir être possible !

Un seul conseil, si vous êtes tout simplement épicurien, gourmand, sympathique, curieux ou autre vous allez passer un moment merveilleux !"
62,DIANE D D,DIANEDD897,25 août 2021,Un paradis végétal d’exception,5.0,couples,295,"Une explosion de saveurs, les plats sont inventifs et gourmands. Des propositions végétales d’exceptions qui vous font littéralement oublier la viande !  Nous avons dîner chez Culina en amoureux et nous reviendrons plus nombreux pour faire découvrir cette pépite. Bravo au chef mais également à tout le staff qui fait un travail exceptionnel pour rendre la visite exceptionnelle. Continuez comme cela jusqu’aux étoiles je vous le souhaite!"
63,Louis Juliette,Inspire22015624857,19 août 2021,Une merveilleuse expérience,5.0,family,1,"Incroyable moment passé en famille dans un restaurant excellent qui mérite l’étoile! 

Service de haute qualité et cuisine moderne :)"
64,extatick,extatick,17 août 2021,Expérience attendue mais non concluante,2.0,couples,213,"Malgré l’envie de découvrir ce restaurant et sa cuisine, déception à la dégustation : pour rajouter du goût à des légumes, il n’y a pas que le fumé dans la vie! 
Du coup  cela donne e une uniformité négative aux plats, car seul ce goût ressort, et pas la finesse des différents légumes.
Portions petites. Quelques associations étranges et peu judicieuses (marshmallow hyper sucré pour démarrer un plat salé et donc saturer ses papilles pour tout le plat).
Dommage, nous n’y retournerons pas."
65,Alicia L,Lalalilicia,16 août 2021,Une belle découverte,4.0,friends,360,"Je ne suis pas végétarienne à la base mais je ne suis pas fermée à cette cuisine et je me suis laissée tenter par le restaurant en venant avec une amie. J’avais envie de découvrir cette cuisine végétale gastronomique. 
Le service était très bien. Nous avons eu entre 3 et 4 serveurs différents il me semble, donc cela peut être un peu déstabilisant mais tout s’est bien passé.
Les plats étaient très joliment dressés, avec un beau mélange de couleurs et de textures. Une cuisine précise, intéressante et originale. 
Les deux seuls points négatifs pour moi: il y avait, à mon goût, un peu trop de « graines » dans certains plats. Cela ne rendait pas les plats mauvais car ils étaient délicieux, mais j’ai moins apprécié certaines autres textures. 
L’empreinte bancaire assez conséquente. Je comprends effectivement la position du restaurant (qui n’est pas le seul à le faire!), mais en même temps, je trouve cela un peu stricte et élevé, et cela nous a fait hésiter, de peur d’un imprévu de dernière minute qui nous aurait contraintes d’annuler.
Mais cela ne nous a pas empêché de passer un bon moment!"
66,Ulfo70,Ulfo70,14 août 2021,La perfection !!!!,5.0,solo,225,"Tout est dans le titre. Que se soit la cuisine digne d'un étoilé multiple, du service sur mesure (végétalien) frôlant la perfection et le cadtr du restaurant, je suis ébloui.

Merci encore pour ce moment inoubliable que vous offrez. Votre titre mondial prouve, comme la reconnaissance de votre clientèle, que certains jurés d'une émission bien connue n'ont visiblement rien compris de votre vision d'une cuisine si créative et en avance sur les aspects écologiques."
67,Jeremy S,W3094DWjeremys,14 août 2021,Le meilleur restaurant végétarien du monde,5.0,couples,14,Nous avons découvert ce restaurant il y a 1 an et avons organisé nos nouvelles vacances pour repasser par Lyon et y déjeuner. Un repas toujours exceptionnel qui plaira aux végétariens et aux autres. Mention speciale pour le beurre fumé quu est à se damner. 
68,Julie D,W3569XGjulied,9 août 2021,Un moment inoubliable!,5.0,friends,5,"Un super repas, excellent. Un service irréprochable. Des plats très bien équilibrés. Je recommande l'adresse!! Le titre de meilleur restaurant végétatif 2020 est largement mérité."
69,Spore69,Spore69,28 juillet 2021,"Beau, bon et juste!",5.0,none,69,"Végétarienne convaincue, j'apprécie particulièrement les restaurants qui savent combiner des saveurs uniques pour en faire un plat explosif!"
70,Guillaume,Guillaume6363,17 juillet 2021,Un voyage culinaire exceptionnel,5.0,none,106,"Contact chaleureux, cuisine extra-ordinaire (au sens propre du terme), des saveurs surprenantes, un rythme parfait.

... le tout pour une addition très salée, à vous de choisir."
71,Richard D,richarddS6960QZ,9 juillet 2021,Super restaurant,5.0,none,49,"Super restaurant ! Un menu découverte pleins de saveurs, à un tarif plus qu'abordable le midi. Nous nous sommes vraiment régalés. Accueil et service également au top !"
72,Lea collery,CaroBECKERS17,3 juillet 2021,Génial,5.0,family,44,Excellent moment de partage en famille avec des mets d’exceptions. Le tarif de 33 euros pour le midi est totalement rentabilisé ! Merci encore à toute l’équipe et au chef : ADRIEN ZEDDA
73,rachelcaronp,rachelcaronp,29 juin 2021,Absolument fabuleux !,5.0,couples,32,"Nous sommes revenus à Culina Hortus après cette longue année sans restaurants. Un vrai plaisir, comme auparavant. Les plats sont savoureux, étonnants, une veritable découverte gustative. A chaque fois, je suis réconciliée avec des aliments que je n'appréciais pas comme les betteraves. Et le baba au rhum... A tomber par terre !!
J'y retourne avec plaisir avec ma fille pour lui faire découvrir la gastronomie végétarienne."
74,Jenny R,jennyr856,27 juin 2021,In-croy-able,5.0,friends,2704,"Une véritable explosion de saveurs à chaque !
Au prix unique de 33€ (à l'heure du déjeuner), ""Culina Hortus"" propose une cuisine en 7 temps avec les produits de saison, frais et surtout incroyablement bien préparés et travaillés.
Je ne peux que chaudement recommander cet établissement !"
75,Cecile P,893cecilep,26 juin 2021,Trop cher pour des assiettes bien vides,3.0,solo,15,"Service rapide, un peu trop, on a pas le temps de poser les couverts que le plat est enlevé et la suite arrive. Et surtout, c'est très léger, j'avais faim en sortant. La nourriture est inventive, mais avec un menu unique et à ce prix, on peut s'attendre à mieux. "
76,Loysglm,loysglm,22 février 2021,Cuisine végétarienne inventive,5.0,solo,6,"Menu de St Valentin excellent de l’entrée au dessert en passant par le plat et le fromage. Cuisine élégante, pleine de couleur et de textures. Cuisine végétarienne moderne et goûteuse. A tester absolument."
77,André C,I7639IYandr_c,14 février 2021,Une St Valentin enlevée,5.0,family,5,"Accueil chaleureux et ""souriant"" pour récupérer nos plats à emporter. (Covid oblige). 
Mais la présentation des plats à emporter ne gâche rien aux plaisirs culina ire qui s'ensuivit. Un feu d'artifice de couleurs fleuries et de saveurs. 

On recommande et on leur souhaite une excellente continuation. 
NB: je ne suis pas végétarien et c'est avec agréable surprise que je decouvre cette cuisine ."
78,Alexandre S,alexandresP3710EI,29 octobre 2020,Repas,5.0,couples,13,"J'ai passer un super moment j'ai pas étais dessus de mon passage au restaurant le culina Hortus! 
La cuisine fantastique le personnel au top! J'ai découvert la cuisine végétarienne et pas du tout dessus! Hate de pouvoir retourner dans ce restaurant une fois que cette épidémie sera terminée! 
Bref trêves de bavardages un conseil venez découvrir ce restaurant!! "
79,titi voyageur,christinemQ9527IU,28 octobre 2020,Très mauvais accueil,1.0,none,55,"Malgré la réputation de la cuisine, ns avons renoncé à réserver en raison du prélèvement d'une pénalité de 80 euros en cas d'annulation moins de 24h avt car il ft laisser l'empreinte de la carte bancaire. Or un imprévu est hélas tjrs possible (maladie, accident...). Renseignements pris, c'est iilégal. Une regrettable dérive ds le contexte actuel. Accueil glacial au téléphone. Dommage. Des avis négatifs récents sur différents sites pour des pbs similaires."
80,Clement H,menclux,21 octobre 2020,Superbe expérience,5.0,couples,7,Superbe expérience dans ce restaurant végétarien. Menu du soir 60€ en 8 services nous avions pris les vins en accord au mets pour 30€ par personne soit 4 verres de vins. Tout était parfait mention spéciale au chou farcie à l'oignon confit et flan à la truffe. La salle est très jolie avec vue sur la cuisine.
81,Emma.H,Emmahemon5,14 octobre 2020,Très bon moment,5.0,couples,48,"Cuisine raffinée et travaillée. Lieu à la décoration chaleureuse et moderne. Qualité prix au rendez vous. 
Vous avez réussi à ravir les papilles de mon conjoint sans viande! Qui l’eu cru...? 

Je recommande"
82,tequilapaf,tequilapaf,12 octobre 2020,Scandaleux,1.0,friends,30,"Je tel samedi 10 oct à 19h16 sans réel espoir de trouver 1 table pour 2 et belle surprise, si on arrive dans la 1/2h ils ont de la place. Mon amie est peu emballée mais accepte d'aller voir la carte plutôt vague pour 1 menu sans choix et sans boissons à 60€. On décide d'annuler il est 19h45 max et mon amie se fait littéralement houspillée par les 3 employés présents : on n'a pas le droit, ils ont refusé d'autres personnes entre temps, etc. A ce moment là le restaurant est vide à part 1 table de 2. A quel moment un commerçant quel qu'il soit peut-il se permettre un tel manque de professionnalisme? Se tromper ou changer d'avis ne lui est jamais arrivé? Même si l'activité économique est ralentie et difficile dans quel monde on parle comme ça à des potentiels clients? Qu'en est-il des 2 personnes qui se sont désistées initialement, les a t-on fait culpabiliser également ? Nous avons eu la courtoisie de les prévenir ce qui n'est pas le cas de tout le monde et on est traitées d'irresponsables comme si leur vie en dépendait. Mon amie venait du Canada après 1 nuit blanche pour 1 décès dans sa famille et a failli s'effondrer devant tant de mesquinerie.
Mais quel est votre problème?"
83,serge c,Peintrev,12 octobre 2020,Parfait,5.0,couples,1039,"Très bon, voire excellent restaurant végétarien, le meilleur au monde, il paraît, j'ai aimé, la promotion du végétarisme est toujours à encourager ☺️"
84,BenRoux,benaturabuy,6 octobre 2020,"Un déjeuner parfait, betteraves,",5.0,none,141,"Un déjeuner parfait, betteraves, œuf parfait, dessert figues .. avec ma femme et ma fille ! Vraiment très bien. La difficulté , le menu du déjeuner est unique, il y avait du fromage dans les trois plats ... ma femme ne mange aucun fromage ... fort heureusement le goût « fromage » était très très léger ! Une réussite ! Vraiment très bien ! Une seule petite remarque, pardon, le «  patron «  ou le responsable de. Salle avait l’air tendu à midi, il s’en est ouvert devant moi purée de sa serveuse, femme ... je ne sais ... c’est maladroit... puis il a été extrêmement gentil avec moi donc pas de conséquence réelle ! Bravo et merci ! "
85,frisbeeStCyrSurLoire,frisbeeStCyrSurLoire,6 octobre 2020,Excellent végétarien !,4.0,family,174,"Pour l’amateur de viande que je suis, j’y suis allé pour faire plaisir à ma fille végétarienne qui voulait à tout prix me le faire découvrir. Très bonne surprise pour moi, je me suis régalé de bout en bout (repas du samedi midi en 6 services pour toute la table?). Félicitations au chef qui travaille au mieux tous ses produits de saison. 
Petit bémol et 5ème étoile ratée pour trois raisons : coup de fil du resto la veille du repas à 22h00 pour confirmer la réservation du lendemain (les gars 22h00 c’est un peu abusé !), accueil très froid du resto car sur 7, 4 personnes venant de Tours (500km) sont arrivées (en prévenant !) 15mn en décalé et enfin 2 assiettes de service ébréchées ça la fout mal pour un resto gastro même végétarien. 
Ce sont des détails qui n’entament en rien le plaisir que j’ai pris mais tout est dans le détail à un certain niveau de prix et d’exigence en cuisine. "
86,Laurentgorinlyon69,Laurentgorinlyon69,2 octobre 2020,Repas très bon mais....,3.0,none,41,"Repas très bon et très sophistiqué mais pas non plus aussi incroyable que ce à quoi je m’attendais. Parfois manque un peu de saveur. 
Les explications des plats sont sommaires en tout cas pour des nons initiés. 

Surtout gros point négatif. Le service. Sommes arrivés avec 15 mns de retard seulement ce qui a mis les serveurs dans un stress bien palpable. Et ensuite les premiers plats au lance-pierres avant que l ambiance se détende un peu. 
Bien dommage pour un resto de ce type et à ce prix. "
87,Isabelle B,IsabelleB2656,27 septembre 2020,Étonnant et délicieux,5.0,family,66,"Étonnant et délicieux 
Un repas en 8 services fins, avec des surprises gustatives parsemées dans chaque plat par l’apport de plantes, pétales ou graines. Les plats sont tous préparés avec des produits biologiques locaux. Le pain, l’huile et le beurre maison sont déjà une merveille. Repas 100/100 végétarien mais franchement nous ne nous en sommes même pas rendus compte en sortant."
88,lilouFDT,lilouFDT,26 septembre 2020,Dîner,5.0,couples,3,"Très bon moment et belles découvertes de saveurs, chacun des plats était superbe. L'équipe a été très à l'écoute et s'est adaptée à une intolérance que nous avions omis de signaler ! Un super moment :) "
89,Coco Mojitos,cocomojitos,20 septembre 2020,"Bien, mais...",3.0,friends,186,"Beaucoup de petites fautes pour le meilleur végétarien du monde, avec 2 toques au Gault et Millau...
Pain de campagne de la veille, assiettes de desserte ébréchées, celui qui teste le vin ne voit pas son verre remis à niveau, mais surtout un service beaucoup beaucoup trop rapide !!! En 1h15 nous avions déjà eu les mises en bouche, les 2 entrées, les 2 Plats....
Sinon très bon."
90,976Carol,976Carol,17 septembre 2020,Un peu décevant,3.0,family,23,"le concept de menu unique a revoir surtout qu’à midi c’est un menu moins développé que le soir ce que l’on ignorait. Service trop rapide on était ressorti au bout d’1 h 15 ! Lorsqu’on se rend dans un restaurant gastro c’est pour déguster et prendre son temps. Peu équilibré, pas de source de protéine ou de combinaison féculent légumineux. Très peu d’originalité dans le menu même si c’était bon. Pour le meilleur restaurant végétarien du monde il faudrait revoir la copie."
91,Mucho Gusto,861lucile,15 septembre 2020,Délicieux,5.0,none,14,"Très beau cadre avec une carte élaborée qui ne se veut pas non plus prétentieuse, tout est parfaitement accordés."
92,samsamly0n,samsamly0n,12 septembre 2020,Décevant et commercial,3.0,family,111,"Décevant 
Un accueil en dessous de tout et agressif 
Comment peut-on dire à ses clients : « à vous êtes 4 alors que vous avez réservé pour 5 , cela va me faire perdre 1 couvert.
Ce qui est scandaleux c est que preuve à l’appui on avez annulé un couvert à j-2 et on lui a dit gentiment.  
Clairement si ce n’était pas pour faire plaisir à mes filles et que j’avais payé une empreinte de 160 euros vous aviez perdu non pas un couvert mais 5
Les plats sont toutefois sublimes. Merci au chef même si les quantités sont trop petites et que j’avais encore fin.
Service déplorable et expéditif 
Comment peut-on gâché le talent de ce chef en ayant un niveau en salle aussi bas et qui vous gâche le reste 
Carte des vins très cher

"
93,sofifon74,sofifon74,21 août 2020,Bonne table végétarienne,4.0,none,11,"Le cadre, le service et le repas étaient très bien. Première fois dans un restaurant végétarien, j'ai pris plaisir à découvrir de nouvelles saveurs, les plats sont travaillés et esthétique. Mais de là à le désigner ""meilleur restaurant végétarien du monde"" (selon certaines revues culinaires...) il ne faut pas exagérer!
Bonne carte des vins, mais attention aux vins ""natures"" si vous ne connaissez pas, c'est très brut. J'avais l'impression de boire un cidre fermier! 
Bon rapport qualité prix, je recommande d'essayer au moins une fois ce restaurant!"
94,lu92,lu92,16 août 2020,Excellent restaurant gastronomique 100% végétarien,5.0,couples,778,"Un grand merci à toute l’équipe et au chef pour ce fabuleux repas gastronomique 100% végétarien ! 
Dans un cadre magnifique et moderne, l’équipe qui nous a accueilli était aux petits soins et a même eu une délicate et gentille attention envers mon mari (une petite bougie apportée en toute discrétion pour son anniversaire).
Les plats étaient excellents du début à la fin !! Nous nous sommes vraiment régalés !! Tout est aussi beau que bon. Excellent équilibre des saveurs et variété des produits. Délicieux !!!
Merci de permettre aux végétariens d’avoir aussi accès à la cuisine gastronomique !! Ce genre d’endroit est malheureusement trop rare...
Bravo au chef qui, nous l’avons appris à la fin, n’a que 25 ans !! Son avenir est plus que prometteur !!"
95,Loutre_du_29,Loutre_du_29,14 août 2020,Des goûts nouveaux !,4.0,couples,23,"Tout a été parfait : un accueil chaleureux dans un endroit cosy, une présentation qui met en appétit et un accord de saveur qui nous laisse un goût de trop peu une fois l'assiette vide !

Pour ma part le seul bémol sera le dessert, où le citron prenait trop de place sur un financier un peu sec - mais question de goût puisque mon compagnon a beaucoup aimé !

Merci à l'équipe pour ce très bon repas !"
96,Eve-Elo,Eve-Elo,12 août 2020,Déjeuner très raffiné mais chiche,4.0,none,55,J'ai beaucoup apprécié la délicatesse des saveurs et le raffinement dans la présentation des assiettes . Le risotto de celéri est une vrai découverte. Un petit bémol sur les quantités proposées vraiment trop faibles.
97,Paqueriaud F,PaqueriaudF,2 août 2020,Extraordinaire,5.0,family,55,"Excellente surprise pour un non végétarien que je suis. Des plats dignes d’un tableau. Des goûts surprenants mais délicats. Un service extrêmement aimable.
Seul petit regret la présentation orale des plats gagnerait à être accompagnée d’une « fiche technique » pour pouvoir encore mieux apprécier les différents goûts présents dans l’assiette. On ne se rappelle pas de tous les ingrédients cités. 
Une association vins en toute petite quantitée plats serait intéressante "
98,501Cath,501Cath,30 juillet 2020,Une expérience extraordinaire,5.0,couples,27,"Ça faisait des mois que j attendais ce moment et je n ai pas été déçue. De très loin le meilleur restaurant végétarien qu il m a été donnée de goûter. Parfait du début à la fin, c est non seulement bon mais aussi beau , créatif et pleins d explosion de saveur. Le service est soigné, attentif, sympathique. Le vin qui nous a accompagné durant le repas était ( conseillé par le serveur) était aussi parfait que la cuisine. Et cerise sur le gâteau, le décor est magnifique. Le chef qui n a que 26 ans et déjà un très grand chef . Bravo."
99,LolaB96,LolaB96,14 juillet 2020,Absolument parfait !,5.0,family,10,"Après avoir testé plus d’une fois Victoire et Thomas (leur autre adresse) j’attendais avec impatience de venir manger chez Culina Hortus !
Je n’ai pas été déçue, une expérience étonnante et détonante du début à la fin, tout était parfaitement maîtrisé !
Étant végétarienne je ne partais avec aucuns à priori, mais je suis venue avec des personnes non végétariennes qui ont été totalement convaincues également !
Le vin était très bon, belle carte. Le service est également très bien.
Nous reviendrons sans aucuns doutes, et probablement plus vite que prévu."
100,Marina,marinaglbr,14 juillet 2020,Déjeuner d‘anniversaire,5.0,family,37,"Très bonne expérience pour les grands amateurs de viande que nous sommes. 
Pas déçus, les plats végétariens sont habituellement assez fades, et là on a une explosion de saveurs. 
À tester sans regrets ! "
101,Emmanuel R,FrequentFlier794923,13 juillet 2020,Excellent !,5.0,none,1,"Un véritable restaurant gastronomique ! De la créativité, du goût et de la qualité dans les produits utilisés. Le meilleur restaurant végétarien que j'ai pu tester et de loin."
102,serge c,Peintrev,8 juillet 2020,Très bon,5.0,family,1039,"Restaurant végétarien de luxe, très bon, service impeccable, la décoration est très naturelle, beaucoup de clientèle jeune, bel avenir a cette affaire 👍"
103,Julien B,julienbG8858CG,1 juillet 2020,Un petit goût d'encore...,4.0,friends,387,"En mangeant dans ce restaurant on comprend très vite sans succès. De magnifiques couleurs, de bonnes idées, des alliances de goûts intéressant. On en viendrait à espérer qu'il y en ait un plus dans l'assiette...
A essayer sans hésiter ! "
104,Pierre-Mathis P,pierremathisp,28 juin 2020,Une référence végétarienne,5.0,couples,21,"Clairement un des meilleurs restaurant dans lequel je suis allé malgré le fait que j’ai fait quand même beaucoup de étoilé, je trouve que leur créativité est superbe , ainsi que le service . L’on voit bien que nous n’avons pas affaire à des pitres de la restauration . Je recommande vivement cette adresse."
105,Gone69,JulieLgr,23 juin 2020,Venu pour mon anniversaire,5.0,family,72,"Venu pour mon anniversaire 
Nous avons dîner et goûter les 8 plats
Très bon, raffiné..serveur agréable 
Lieux magnifique
Ce restaurant prouve qu’on peut se régaler en mangeant sans viande
Tout simplement 
Belle découverte "
106,Agathe B,agathebrdt,9 juin 2020,Cuisine délicieuse dans un superbe cadre,5.0,friends,121,"Restaurant végétarien absolument délicieux, abordable au vu du nombre de plat dans les menus et surtout au vu de cette cuisine de qualité pleine de saveur et avec des dressages magnifiques ! Je recommande vivement, et merci au chef de démontrer que la cuisine végétarienne peut être plus que savoureuse ! 
Cadre magnifique et bon service, je recommande pour passer un merveilleux moment "
107,Marie H,Marie_soleil26,11 mars 2020,Oh joie et plaisir des sens !,5.0,friends,5,"Dans une belle rue pavée 
Un lieu aux lumières cachées 
Un vin sublimé 
Par une cuisine enchantée 
Mes papilles exaltées
Grâce au menu adapté 
À ma sensibilité 
Un service de grande qualité 
Ma révérence est tirée !"
108,whitecliff,whitecliff,7 mars 2020,véritable gastronomie végétarienne,5.0,none,51,"Première visite, le grand menu dégustation en 8 ou 9 services, nous ne nous souvenons plus tant tout s'est enchaîné avec bonheur  ! Vraiment énormément de travail et de sensibilité dans l'assiette, c'est absolument indéniable. De beaux produits fort bien travaillés, quelques audaces qui restent dans l'air du temps. On oublie totalement que l'on est assis à une table végétarienne. Cadre plutôt très classe, tables espacées, chaleur du bios et de la pierre, lumières travaillées. Quelques petits reproches qui ne peuvent être qu'amicaux : la carte des vins manque cruellement de références vraiment ""natures"" puisqu'elle est offre des vins bio. Le conseil en cette matière pèche  également. Quelques redites dans le menu dégustation. Mais le moment passé est du pur bonheur. Nous y retournerons au déjeuner avec plaisir, en attendant avec impatience de voir la carte des vins évoluer ! Bravo à toute la jeune équipe !!!"
109,Lacucina,159fannyt,4 mars 2020,Restaurant gastronomique autour,5.0,none,56,Restaurant gastronomique autour du végétal. Service impeccable et plats goûteux. Je préfère les légumes estivaux et reviendrai biento 
110,aslan462,aslan462,1 mars 2020,merveilleux,5.0,none,36,"etant un peut septique sur un restaurant vegetarien je suis rester scotcher part cullina hortus 
restaurant a decouvrire 
plat superbement presenter et des saveur au top 
personnelle tres acceuillant et fort sympatique 
le cadre est magnifique 
je recommande a 100 por cent et c'est sur je reviendrais avec grand plaisir pour d'ecrouvrire d'autre plat "
111,Marion26,LyLGAMa,29 février 2020,Inventif et délicieux,5.0,none,1,"Esthétique des assiettes et de la salle (qui  plus est, très bien insonorisée ce qui est rare, donc repas reposant).
Au delà de la présentation, dégustation bluffante des mets, aussi bons que beaux.
Service attentionné et informatif : important étant donné la nouveauté des ingrédients qui composent chaque plat.
Nous garderons un excellent souvenir de cette découverte que nous pouvons recommander sans hésitation."
112,Valentine L,91valentinel,26 février 2020,Parfait,5.0,family,4,"Nous avons passé une délicieuse expérience dans cet endroit chaleureux. La cuisine est inventive et le personnel professionnel. Très belle carte des vins. 
Une adresse à recommander. "
113,Cloé B,clo_b127,20 février 2020,Un excellent moment,5.0,couples,1,Nous avons passé un très bon moment pour cette découverte du restaurant Culina Hortus ! Le menu du soir en 8 plats est un délice et le service est très agréable !
114,Tramoyes,Tramoyes,19 février 2020,Inadmissible,2.0,friends,1,"Au moment de la réservation, on vous demande une empreinte de cb de 160€.!! Ensuite, vous ne pouvez pas réserver au delà de 20 h.. il a fallu réorganiser son agenda de travail pour arriver si tôt au restau en semaine. Vous arrivez 15 min en retard, car bouchons et queue au parking....Vous êtes très mal accueillis et surtout appel du restaurant à 20 h petantes, très agressif soulignant qu il est l heure et que vous n êtes pas arrivés!! Jamais vu une telle façon d accueillir le client !! 
Dommage car la qualité de la cuisine est bonne et le menu est très agréable. 
Mais inadmissible de recevoir un client de cette façon.. 22 h 30, tout le monde dehors et le balai est passé devant vous..
En résumé, très expéditif, on récite sa leçon et on déroule les plats... le client n est pas Roi!!
Je n y retournerai pas!!"
115,Dominique R,Dominic1702,18 février 2020,DECEPTION,2.0,none,75,"Au vu des avis unanimes à encenser ce restaurant, je me suis laissée tenter pour un déjeuner en 3 plats. Certes le cadre est très réussi : beau, moderne, classe et parfait pour un dîner en amoureux (tables pas serrées). Les assiettes sont belles à regarder mais malheureusement la qualité attendue pour un restaurant ""gastro"" n'est pas au rendez vous. Une entrée insignifiante (petite salade verte avec un fromage râpé sans goût et aucune saveur. Mon compagnon avait 1 poireau dans l'assiette  (bon mais qui l'a laissé sur sa faim), en plat pour moi : panais + choux de bruxelles (bof!) OU une déclinaison de carottes (pas mal). Déception dans les saveurs et dans la quantité. En dessert, ce fut l'apothéose : une sorte de mousse au chocolat avec un quartier de poire pas assez cuite à mon goût et surtout aucun accompagnement comme une tuile ou un sablé pour amener le croustillant ou le craquant attendu avec ce genre de dessert donc finalement un peu écoeurant. Le sorbet ananas/mangue n'avait pas l'air mieux. Bref, un déjeuner à 75€ avec un mini verre de vin pour 2 je trouve ca très excessif."
116,Apolline F,apollinef741,16 février 2020,Merveilleuse expérience,5.0,couples,337,"Du service, au cadre, à la cuisine, tout est parfait chez Culina Hortus ! Les saveurs et les présentations sont exquises. Le rapport qualité prix est tout à fait raisonnable. Il y a énormément de créativité dans les assiettes. On se laisse porter par le chef avec 8 assiettes imposées pour notre plus grand bonheur, toutes plus excellentes les unes que les autres. Cette jolie adresse vaut le detour! Pensez à réserver, la salle n'est pas immense et vous ne serez pas les seuls à vouloir goûter leur cuisine !
Un grand MERCI pour cette belle expérience gastronomique et végétarienne. "
117,Marie f B,mfm0101,15 février 2020,Belle découverte,5.0,family,123,"Quand on m a parlé de végétarien j ai douté quelque peu mais jetais prête à tenter l expérience 
Et je suis emballée 
Le site est superbe 
L'accueil parfait 
Les assiettes vraiment magnifiques 
L association des couleurs des produits est ensuite une explosion en bouche 
A découvrir au plus vite "
118,Marie B,mariebX5606DL,15 février 2020,Merveilleux moment,5.0,family,161,"Belle découverte 
Un lieu superbe avec de vieilles pierres apparentes 
Un accueil très professionnel 
Un service irréprochable 
En un mot parfait 
Mais en outre un régal pour les yeux et le palais 
Le concept était original 
Le plaisir était au rendez-vous 
Vraiment un très agréable moment "
119,sunlight38,sunlight38,14 février 2020,Il faut absolument découvrir cette adresse,5.0,family,923,"Une adresse qui restera parmi les meilleures, dans mon top 3 des meilleures adresses. Un délice pour les yeux et les papilles, on nage dans le raffinement, la délicatesse et la créativité. Il faut absolument découvrir cet établissement. Les saveurs et la créativité sont au rendez-vous. Je viens régulièrement à Lyon, ça faisait un moment que je voulais tester cette adresse, malheureusement souvent complet. Je suis venu avec ma belle mère qui n’est pas végétarienne et elle s’est régalée tout autant que moi. Bravo et merci pour ce merveilleux moment 🙏🏽"
120,CamCam,Blackam,9 février 2020,Repas en amoureux parfaitement parfait !!,5.0,couples,5,"Un accueil avec le sourire des plus agréables, un deco travaillée et cosy, des serveurs très agréables et une cuisine absolument divine. Une véritable découverte de saveur et en plus végétarien ! Un véritable coup de coeur déjà conseillé autour de nous."
121,JuPenna,700jupenna,1 février 2020,Comment enchanter un viandard,5.0,couples,72,"Depuis le temps que je lorgnais ce restaurant, et cette idée en moi de découvrir si le ""viandard"" que je suis pouvait s'extasier dans un gastro végétarien. Quel enchantement que ce menu en 8 plats ! Des assiettes équilibrées, complexes en saveurs, une recherche des textures, le tout présenté de la plus belle manière qu'il soit, il n'en fallait pas plus pour que ce restaurant rentre dans ma sphère privée des meilleurs restos de Lyon. Ajouté à cela un cadre au charme fou ainsi qu'un service juste et vous obtenez l'assurance d'une belle soirée au culina hortus.
Au rayon des bémols, pas grand chose mis à part la proximité des tables côté cuisine (on mange avec la discussion des voisins, un peu gênant) et pour être pointilleux j'aurais inversé l'ordre des 2 desserts pour rester sur la fraîcheur des fruits en fin de repas
Bravo au chef et à toute l'équipe ! Continuez à nous donner du plaisir "
122,Maisonrouge95320,Maisonrouge95320,31 janvier 2020,Waouh quelle découverte !,5.0,none,66,"Waouh quelle découverte !
C’est la première fois que nous découvrons la gastronomie « végétarienne » et c’était parfait. Nous avons dégusté le menu en 8 plats et la déclinaison autour du choux fleurs ou de la pomme de terre aux truffes comme le dessert autour de la mandarine étaient un enchantement. Ajoutez à cela une décoration moderne et chaleureuse et vous passez un moment inoubliable. "
123,palau madeleine,madlyon69,30 janvier 2020,Fraicheur des saveurs .Veggie gastro  pour l'oeil et le palais,5.0,none,46,"Un accueil chaleureux et très professionnel à la fois dans un cadre ancien très joliment revisité grâce à une déco contemporaine épurée et stylée.  .
Une cuisine qui ,comme le lieu, sait remanier les saveurs anciennes avec un twist contemporain de créativité sur des notes colorées de fraicheur .Les filles adorent .. et les garçons iront peut etre découvrir une alternative  élégante aux  bouchons lyonnais !!
Félicitations pour toutes les équipes et brigades ,la qualité du lieu et le bel esprit qui règne avec élégance et raffinement jusqu'au fond des verres et à fleur d'assiettes ravissantes !
Madlyon"
124,Ad M,247adm,29 janvier 2020,Dîner en 8 plats excellents,5.0,couples,57,"Vendredi soir dernier nos avons dîné à Culina Hortus. C'était excellent. Le service très sympa. Les tables étant suffisamment espacées on se sent bien. Ma déco est sympa. Et le vin choisi top ! (Santenay Blanc)
Allez y :) 

"
