,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
161,Pierre H,pierreh469,2 décembre 2021,Super adresse !,5.0,friends,2,"Un restaurant qui donne envie d'y retourner !
Les plats sont fins, plein de saveurs, qu'on ne retrouve pas ailleurs.
L'acceuil est top, toujours le sourire et le mot pour rire.
Très bonne soirée passée entre amis.
Je recommande !! "
162,Gourmetsdu25,Gourmetdu25290,1 décembre 2021,A visiter sans hésiter !,5.0,family,1,"Nous sommes venus en famille, et nous avons tous été agréablement surpris! Dans un premier temps par l'accueil, puis par les plats, nous avons dégusté quasiment chaques assiettes, et la finesse, le goût de chacune laisse transparaître une réel volonté de bien faire, cela change des formules ""classiques"", dans le sens où tout est très original, de nouvelles saveurs en somme.
Nous recommandons vivement cet établissement et comptons bien y retourner pour goûter les nouveautés, puisque apparemment les plats sont renouvelés régulièrement, même si certains classiques comme le tataki, sont toujours disponibles pour régaler.
Au plaisir!"
163,Thomas C,M1679JOthomasc,30 novembre 2021,Toujours au top !,5.0,friends,4,"Après des passages plus qu'enthousiasmant, je me décide enfin à laisser un commentaire afin de soutenir un restaurant dont le travail mérite d'être valorisé. Une qualité de cuisine et de service où la passion se ressent. Bref, tout bien, continuez comme ça les cousins !!"
164,Guillaume J,945guillaumej,27 novembre 2021,Un piège à Bobo,2.0,none,75,"Généralement on ne trouve ce style de resto qu’à Paris, mais la formule semble se dupliquer. 35€ la pièce de viande on s’attend à quelque chose de conséquent mais 2 tranches arrivent d’1 cm d’épaisseur. Trés très leger d’autant que les accompagnements sont en plus,pour 7 à 8e. Certes la viande est maturée et correctement cuite. Toutefois recouverte d’une sauce qui n’apporte rien.
Je suis désolé je ne garderai aucun souvenir de ce restaurant car si je n’ai pas de soucis à rétribuer le travail d’une restaurateur j’ai plus de mal quand le marketing prend le dessus… Mais chacun son approche du lieu"
165,FONKY SHELTER,MOUILLET,22 novembre 2021,De la bonne bouffe et du bon vin !,5.0,friends,1,"Restaurant qu'on a trouvé grâce à ce site. Super moment, la bouffe était top, le perso était top, le vin était top et la tequila était top !!! 
"
166,Fabrice,Fabdu38et69,17 novembre 2021,Je reviendrai,5.0,friends,1,"Si vous voulez faire plaisir à vos papilles, je vous le conseille.
On voit que ce restaurant est tenu par des gens passionnés.
Tous les plats sont détaillées soit par la serveuse ou par le patronEt dès la première mise en bouche 
C’est une explosion de saveur.
Et mes deux amis sont du même avis que moi sachant que c’est des vrais fine bouche.
Encore un grand merci à toute l’équipe."
167,Hug,Hug_Bri,14 novembre 2021,Un excellent moment,5.0,none,5,"On a passé un super moment, vendredi soir, le resto était complet mais le patron nous a rappelé car il a eu un désistement et a finalement pu nous accueillir.
On a trèèès bien mangé (22 poulets quand même !), mention spéciale pour le tataki de boeuf, le poulpe et le ceviche ! 
On a été servi par un personnel aux petits soins. 
Vraiment rien à dire sur l'accueil, la nourriture ou les boissons, on valide !
Merci encore pour cette soirée, vous êtes au top !"
168,Magali W,681magaliw,13 novembre 2021,Excellent restaurant,5.0,none,40,"Accueil très chaleureux, le repas a été excellent, de nouvelles saveurs à découvrir. Mélange de saveurs et textures, un régal."
169,Nyxx,Nyxx69,10 novembre 2021,Quel découverte!,5.0,friends,3,"Nous avons passé la soirée entre amis dans ce restaurant, et je peux vous dire que la soirée a été excellente.

Vous êtes reçus par le premier des cousins, et vous vous sentez immédiatement comme si vous alliez mangé chez un ami, l’accueil est chaleureux et convivial. Nous commandons et le service est très rapide, et c’est à ce moment que le deuxième cousins entre en scène, laissant parler son talent pour nous sortir des plats aussi raffinés que délicieux. Le conseil est également excellent, en nous recommandant un vin qui était moins chère que notre premier, mais plus adapté aux choix des plats, le comptoir des cousins montre qu’il fait parti des toutes meilleurs adresse lyonnaise."
170,Xr69,Xr69,6 novembre 2021,Une surprenante déception,2.0,none,15,"C'est la 1ere fois que je ne partage pas l'enthousiasme des avis TripAdvisor sur 1 établissement très bien noté. Peut-être la formule du midi est-elle bien meilleure que celle proposée le soir ? 

Proposer des plats à partager bouscule les habitudes et s'inscrit dans le dépaysement que suggère la lecture de la carte. Bref la promesse d'une soirée 
 conviviale et gourmande  Promesse qui ne sera pas du tout tenue.

Sur la forme déjà, 
Les quantités proposées sont calculées à minima si bien que chaque convive se retrouve avec  5 bouchées par plat soit moins d'une vingtaine de bouchées sur la soirée pour un repas à 40 euros .  Ne compter pas vous rabattre sur le pain pour caler votre estomac nous n'avons pu avoir notre panière qu'à la fin du plat principal et rien à grignoter également pour l'apéritif.
Forme que nous aurions pu passer facilement outre si chaque bouchée était un régal ou une surprise au palais conforme à la lecture de la carte qui faisait saliver 

Sur le fonds surtout. 
Le choix imposé d'un plat unique pour la tablée ne donne pas le droit à l'erreur à l'établissement car si le plat est raté c'est toute la tablée qui est déçue. Malheureusement pour nous, nous n'avons pas été chanceux dans notre sélection. Seul le plat principal, agneau à la marocaine et risotto de quinoa aux champignons étaient riches de saveurs et attractifs au palais. Mais le plat est arrivé tout juste tiède et donc a fini froid dès que servi dans l'assiette  et toujours en quantité minimaliste. 
Le dessert bien que joliment dressé était sans intérêt gustatif, la revisite de la tarte au citron aurait mérité moins de sucre et surtout  plus de citron totalement absent au palais. 
Mais le plus décevant fut l'entrée fois gras et ses pickels de légumes une présentation grossière d'un mets de luxe avec une seule tranche à partager toute en largeur posée comme un vulgaire pâté qu'on aurait sorti de sa boite de conserve. Une texture s'apparentant plus à la mousse et surtout sans saveur. Quel dommage d'avoir sacrifié un canard pour ce résultat alors que c'est un plat si facile à réussir et qui est normalement riche en saveurs. Point positif et original du plat, l'assortiment des  pickels de légumes marche très bien et ceux-ci étaient parfaits même si très chichement proposés. 

Concernant les vins au verre, le choix est limité et mériterait l'appui d'un caviste dans la qualité de la sélection 

Bref d'une soirée que nous attendions festive  et dépaysante au palais, nous sommes sortis  20 bouchées et 2 heures plus tard le ventre resté affamé et le palais frustré malgré un accueil sympathique et chaleureux"
171,Cath262422,Escape54571908194,4 novembre 2021,Juste un très bon moment 😋,5.0,couples,1,"Nous avons suivi les avis donnés par les précédents clients, et bleus avons très bien fait! Magnifique découverte….le ceviche à la hauteur de sa réputation ! Merci beaucoup"
172,stef,stefchris68,1 novembre 2021,Si vous voulez avoir une belle expérience culinaire,5.0,friends,13,"Expérience culinaire parfaite!!!
L'accueil est convivial, sympathique, on se sent à l'aise dès le début. Le cousin dans la salle est passionné par son travail, aime partager et faire découvrir ce que le cousin en cuisine a concocté maitrisant à merveille le mélange des saveurs.
Si vous êtes dans la belle ville de Lyon et que vous voulez échapper aux bouchons touristiques c'est "" the place to be"". Vous ne serez pas déçu!!!"
173,Janotart,Janotart,29 octobre 2021,Bref c’était cool,5.0,couples,38,"Les yeux fermés! C’était excellent du début à la fin! Bonne ambiance, bonne déco, bon vin, bon repas! Bref c’était bien!"
174,Fleur,Flofleur69,27 octobre 2021,De belles saveurs et de la qualité,4.0,family,42,"D’excellents plats à découvrir avec de belles saveurs. Service de qualité également, des sourires, et de l’attention. 
Plat un peu « cher » à 15 euros à partager c’était un peu « juste » en quantité, d’autant qu’il faut ajouter en plus l’accompagnement (non obligatoire). On a pris 4 plats pour 4, en les partageant le concept est sympa (ils arrivent les uns après les autres). 
Les desserts qualités/prix au top."
175,Marius B,Lerius6949,26 octobre 2021,Incroyable,5.0,friends,1,"Que dire a part bravo! Tout est parfait: le cadre , la cuisine, l'équipe. Je reviendrai avec grand plaisir dans ce restaurant !"
176,Fred G,K7665BEfredg,20 octobre 2021,Adresse Incontournable,5.0,none,4,"Quelle Belle Surprise!!
Carte Originale et Cusine maison, produits frais et très bien travaillés, qualité+++
Cuisine Originale et nouvelle, qui allie des saveurs des 4 coins du mondes, Voyage culinaire Garanti 
Mention spéciale aux Poulpes (tellement fondant) et au Ceviche

Le cadre est top et les tables sont espacées (tellement rare dans le quartier)

Personnel au top et les deux cousins sont passionnés par leur métier et leur cuisine. 
Ambiance Garantie 

Encore Merci nous avons passé une soirée exceptionnelle en Amoureux"
177,Philippe,NorthStar04885796461,14 octobre 2021,Une cousinerie agréable,5.0,friends,20,"Belles et bonnes assiettes, de belles saveurs, carte des vins un peu courte mais satisfaisante. Un petit bémol, un peu bruyant."
178,Boutvillain J,boutvillainj,14 octobre 2021,Incontournable du 6 ème,5.0,friends,89,"Nous avons dîner au comptoir des cousins entres amis et ce fut un vrai moment de découverte et de plaisir ; une carte originale avec des saveurs incroyables , un service impeccable et une carte des vins riche , de très belles références a des prix accessibles à tous . 
Le lieu est vraiment cosy , et l'ambiance est chaleureuse nous reviendrons très vite ! 
Merci aux cousins 🔥"
179,quentin n,964quentinn,13 octobre 2021,"Excellente adresse, aussi bien en couple qu'entre amis",5.0,friends,1,"Le service est de qualité, très bon accueil. Les plats sont excquis, les ingrédients sélectionnés avec soin.
Nous avons passés un très bon moment, je recommande fortement.
Excellent rapport qualité prix"
180,Pascale J,999pascalej,13 octobre 2021,Belle adresse conviviale,4.0,family,19,"Belle adresse : très bon accueil très convivial . Joli cadre . Très bonne cuisine goûteuse et surprenant avec des petites saveurs de citron et d’épices . Produits travaillés avec originalité ( cerviche, gravlax , gravelax , poulpe,porc patanegra …) a recommander !"
181,Michel T,michmich1327,21 septembre 2021,Une belle découverte,5.0,none,1,"Accueil extra. Plats , cevice et poulpe, très goûteux. Service rapide et au top.
A recommander sans aucune réserve"
182,Aurélia D,952aur_liad,14 septembre 2021,Concept et restaurant fabuleux !,5.0,none,1,Excellent restaurant! Le chef et le personnel sont très accueillants et passionés. Le concept de partager des plats est très convivial et permet de goûter à plusieurs choses. La cuisine est de qualité et les associations sont originales. Excellent rapport qualité / Prix! Nous avons passé un super moment et ravis d'avoir découvert ce restaurant !
183,Laurence C,laurencecR569FT,7 septembre 2021,Fabuleux,5.0,friends,4,"Cuisine inventive et excellente.
Formule très sympa avec un choix de plats froids ou chauds
Tout est bon.
Accueil familial et convivial
Ils sont cousins
Il faut y aller très bon moment"
184,Antoine T,antoinethiebaut,18 août 2021,A découvrir,5.0,none,7,"Excellent restaurant, ambiance chaleureuse et intimiste, le chef décrit tous les plats avec passion et intérêt. Très bonne surprise"
185,philippe,Freedom54860015192,17 août 2021,A découvrir,5.0,couples,2,Un super moment gustatif que je recommande pour découvrir de nouvelles saveurs… N’hésitez surtout pas à venir dans ce restaurant avec en plus un personnel super sympa
186,valdu35,valdu35,16 août 2021,Très bonne surprise,5.0,family,1,Un vrai régal en bouche et la découverte d’associations de mets goûteux ! Un excellent moment de partage 
187,Bruno H,lacB_12,14 août 2021,Je reviendrai,5.0,none,352,"Très belle salle avec de l'espace ce qui est rare dans ce quartier, et surtout appréciable en cette période. Les desserts sont bons mais les plats sont excellents et raffinés au menu du soir.  Ambiance sympathique. Cuisinier à notre écoute pour  satisfaire nos papilles."
188,Chloé M,935chlo_m,9 août 2021,Très bon souvenir,5.0,friends,2,"Bonne ambiance, produit frais et de qualité, service de qualité, carte des boissons généreuse. Très bon moment. Je recommande ++"
189,Charly,334charleneg,6 août 2021,Enfin un bon resto lyonnais,5.0,couples,17,"Enfin un bon resto lyonnais qui allie qualité et simplicité. 
Nous sommes venus manger un vendredi soir. 
Les plats à partager sont raffinés et délicieux. 
Les serveurs sont sympathiques et souriants. 
Le chef vous apporte votre plat et on sent le professionnalisme d'un expert. Les saveurs et les textures sont au rendez vous. 
Si vous aimez la bonne cuisine, fine, délicate, et que vous appréciez la cuisine bistronomique alors n'hésitez pas. 
Mention spéciale aux desserts, c'était une tuerie !!!
Nous reviendrons c'est sûr.
Une adresse incontournable sur Lyon, nous validons les 5 étoiles 😉"
190,Clea54,claudeheymann,6 juillet 2021,Absolument délicieux,5.0,friends,2,"Repas délicieux avec des saveurs très équilibrées …
Un des meilleurs Cevice que j’ai mangé 
Cadre sympathique et chaleureux"
191,Alphimadrilu,Alphimadrilu,24 juin 2021,Super bon !,5.0,friends,6,"Nous avons passé un super moment. Accueil chaleureux. Les plats sont originaux, revisités et surtout délicieux. Le dessert au chocolat est topissime. Serveurs et cuisinier très sympas. Merci ! "
192,Dominique I,dominiquei470,17 juin 2021,Une confirmation,5.0,couples,1,"De passage à Lyon nous avons, en raison des avis favorables à leur sujet, testé le Comptoir des Cousins.
Les éloges n'étaient  pas surfaits.Accueil très  professionnel mais décontracté. Superbes explications  de la carte sans être  poussés à la consommation.Mais surtout  cuisine très  originale , surprenante et délicieuse . 
Comme nous faîtes  l'essai,  vous ne serez pas déçus."
193,GAIGNON Marine,gaignonmarine,16 juin 2021,"Juste magnifique, incroyable cuisine 🧑🏻‍🍳",5.0,couples,12,"Incroyable restaurant !! 
Nous venions de Paris et nous sommes arrêtés à Lyon pour une seule nuit, le choix du restaurant était donc important 😅
Ce restaurant sert de la cuisine digne des plus grands, une cuisine nouvelle très moderne avec des gouts venant des 4 coins du monde. 
Les produits sont frais, excellement boen travaillés par le chef cuisinier, les assiettes sont d’une rare légèreté et les goûts sont incroyables. 
Le chef a un vrai don pour les associations de saveurs, nous avions pris 4 assiettes, 2 froides et deux chaudes, nous reviendrons pour goûter le reste de la carte ! 

Encore bravo et merci pour cet inoubliable moment 🙏🏼

Je recommande ce restaurant à tous les fins gourmets 😃

Mention spéciale au personnel qui est d’une extrême gentillesse, belle petite affaire familiale ☺️"
194,alainf692017,alainf692017,17 novembre 2020,pour passer  un très bon moment,5.0,none,49,"accueil , cadre, qualité et fraicheur des plats sont au rendez-vous au Comptoir des Cousins ,les portions sont généreuses et le rapport qualité/prix excellent ...pour épicuriens"
195,Steph1007,Steph1007,12 novembre 2020,Du fait maison et de l'originalité,5.0,none,67,"Accueil chaleureux, une carte réduite mais de grande qualité avec des produits frais. 
Tout est excellent, de l'entrée au dessert.
Allez y !! Ces restaurateurs méritent de s'en sortir dans cette période difficile"
196,Sté Fanie F,st_fanief,21 octobre 2020,Petite balade à Lyon,4.0,couples,10,"Nous étions en visite sur Lyon, et nous avons découvert ce restaurant en longeant les rue de la ville.
Nous avons était agréablement surpris, un lieux au top, un serveur plus que agréable et surtout des plas grandiose... Un menus du jour à prix plus que raisonnable et un goût en bouche parfait..
À essayer sans hésiter.."
197,MARCILLA C,marcillac2018,19 octobre 2020,Excellent restaurant!,5.0,friends,25,Excellent restaurant! Rien à redire!! Accueil très sympathique cuisine fantastique !! C est un régal avec beaucoup de saveurs!! 
198,Pierre M,P7141VDpierrem,29 septembre 2020,Belle découverte !,5.0,family,2,"Accueil chaleureux et enthousiaste ! Personnel attentif et efficace.
Proposition conviviale d'assiettes à partager. Saveurs et couleurs, exotisme élégamment maîtrisé.Table sans prétention à fréquenter sans modération. 😀"
199,Floriane,Florianeetsarah71,26 septembre 2020,Super moment entre amis,5.0,friends,2,"Nous avons passé jeudi soir un super moment entre amis avec de très bons plats à partagés.
C'était juste parfait (je conseille le poulpe !!!)même le cocktail était très bon 
Je recommande !"
200,Antoine de Saint Ouen,AntoineL868,22 septembre 2020,Globalement c’est très bon.,5.0,none,139,Globalement c’est très bon. Original. Précis et délicat. Le service est sympa. La carte des vins pourrait être un peu plus osée. A faire. 
201,Chloé,chlollini,15 septembre 2020,Une superbe adresse Lyonnaise !,5.0,couples,5,"C’est la deuxième fois que je me rends au Comptoir des Cousins, deuxième fois que je suis conquise !
Une carte élaborée avec de super produits, de superbes saveurs mais aussi abordable, que demander de mieux ? (Et ce poulpe <3)
Si vous hésitiez, n’hésitez plus !
Merci à toute l’équipe, à très bientôt 😉"
202,Michel D,micheldX7607YW,8 septembre 2020,Merci Tripadvisor,5.0,solo,15,"On sort fatigué d' une journée d'enseignement...
 On jette un coup d'œil distrait. On pense à un cousin avec qui on aurait bien mangé mais est déprimé. On se dit que le Comptoir des cousins s'impose. Gentiment, la maison vous indique que la soirée sera bruyante et vous propose une  table en terrasse. Et le festival gustatif commence avec une cuisine simple, goûteuse  et créative. La prochaine fois je viens avec mon cousin. Ca lui fera du bien."
203,amandine_LeDahu,amandine_LeDahu,7 septembre 2020,Excellente adresse,5.0,friends,159,"Restaurant très bien placé, à deux pas du métro Masséna. Belle décoration, beaucoup de place et très propre.
Accueil très chaleureux, serveurs aux petits oignons.
Service rapide avec de très bons conseils sur le menu.
Le principe de partager les plats entre convives est excellent et permet de découvrir la cuisine du chef.
Le ceviche était excellent, tout comme les humitas en accompagnement.
La pluma et la purée de patate douce en accompagnement étaient également excellents. 
Les desserts étaient également très bons.
Les bières locales sont sympa en accompagnement des plats, et le choix de vins raisonnable.

Très bonne adresse !

 "
204,VERNOR001,VERNOR001,26 août 2020,GO !,4.0,none,13,"Chaleureux, savoureux. Il y  a un vrai chef derrière et ça se sent. 
Une carte courte (donc c'est frais) mais originale avec des plats à se partager. 
"
205,Damien C,395damienc,29 juillet 2020,Oh my cousins !,5.0,friends,4,"Oh l'originalité des plats
Oh l'acceuil et la sympathie
Oh les chartreuses
Oh le bon diner entre potes
Oh on reviendra ! "
206,Dim-Prox,Dim-Prox,24 juillet 2020,Bonne cuisine,4.0,none,9,"Bonne cuisine et plats travaillés comme on s'y attends.
Bon service et conseil des serveurs, on est réapprovisionné en eau et en pain au bon moment.
L'étage est un peu sombre mais le restaurant est sympa.
Au niveau des prix je trouve ça légèrement cher, c'est mon avis."
207,Fab E,162fabe,23 juillet 2020,"Cuisine du monde à partager,sans hésitation",5.0,family,19,"Cuisine du monde à partager, avec des choses simples mais tellement bien faites. 
Service sous les codes de l’humour façon bouchon lyonnais, assiette semi gastro, et addition comme dans un bistrot du marché marché. 
Le digeo du patron en cadeau.
Vous pouvez y aller"
208,Lucas Proença,Luluproenca,22 juillet 2020,Excellent restaurant,5.0,none,1,"Une cuisine excellente, raffinée et originale! Le tout ponctué par un service agréable et consciencieux qui fais de ce restaurant une adresse incontournable pour passer une agréable soirée "
209,Elise,elisema210,22 juillet 2020,Restaurant avec une cuisine,5.0,couples,8,"Restaurant avec une cuisine raffinée et succulente. Le personnel est très agréable. Très bon rapport qualité prix, nous y retournerons. "
210,Franck,arleckinn,17 juillet 2020,Une cuisine remarquable et un accueil très chaleureux.,5.0,couples,4,"La cuisine de partage que propose les cousins est une invitation au voyage.
Les influences sont nombreuses
 la réalisation était parfaite (cuisson, assaisonnement...)

Gros coup de cœur pour le pouple à l'orientale, et la pluma ibérique. 😍

Service rythmé et sympathique.

À très vite."
211,Caroline L,carolinelG2738ML,15 juillet 2020,Parfaittttttt,5.0,friends,1,"Cuisine raffiné, goûteuse. Le chef nous fait voyager à travers ces aliments frais ça se voit que c’est travailler avec amour. Le service est impeccable tout le monde ont de l’humour et les plats sont très bien présenté. Dans l’ensemble on s’y sent très bien et nous sommes très bien accueillis je le recommande 1000X allez y les yeux fermé 😊"
212,Hoang-Thi,Hoang-Thi06,15 juillet 2020,Super!,5.0,friends,8,"Cuisine très bonne avec des produits frais, ils sauront vous conseiller, je recommande les yeux fermés."
213,P2187,placour,14 juillet 2020,Bon mais des choses à regoir,3.0,none,7,"Cadre sympathique, cuisine bonne et variée mais malheureusement 2 gros bémols

Sous couvert du COVID carte des vins à l’oral et impossible de voir les tarifs tranquillement, ce qui donne 2 verres de vins pour 16€ ça fait très très cher !
Et deuxième chose, refus catégorique de prendre les tickets restaurants le soir. Pour info la loi le permet et même les Week end désormais. Le restaurant est référencé comme prenant les titres restaurants, et au moment du passage en caisse, c’est non ! C’est regrettable surtout dans le contexte actuel ! Donc malheureusement je ne reviendrai pas"
214,Sharon M,F6116WIsharonm,14 juillet 2020,Magique.,5.0,friends,16,Un accueil hyper chaleureux par l'un des cousins et le serveur hyper souriant même derrière le masque. Des plats savoureux à base de produits frais avec une superbe présentation sur assiette. Une déco chaleureuse achève de donner à ce restaurant une envie d'y revenir très vite. Une vraie belle découverte ❤
215,VACANCE69,VACANCE69,9 juillet 2020,Très très bon.,4.0,couples,245,"Une super cuisine avec des produits frais.
Serveurs super sympa.
Cadre agréable.
Seul petit bémol nous avons trouvé la quantité un peu juste.
À faire quand même."
216,Julien P,julienp720,8 juillet 2020,Très bon repas merci beaucoup 😊,5.0,business,24,"Très bon repas, des aliments frais de qualité et un personnel très agréable, professionnel et disponible. Merci pour ce bon moment. 
La cuisine est visible de la salle du bas. Nous avons pu voir le chef préparer notre très goûteuse salade"
217,Ines H,541inesh,7 juillet 2020,Un repas vreeeuuuuument excellent,5.0,friends,1,Tout est bon. Je ne sais pas quoi dire d’autre ! Je reviendrais à coup sûr ! A tester et à retester !
218,Baptiste M,baptistem414,3 juillet 2020,Sah quel plaisir,5.0,couples,3,"Accueil chaleureux, nourriture au top, le Tartare de Saumon était un régal, et le principe du partage des plats change de ce dont on a l'habitude. "
219,Eloooodie,Smiiiiiiiiiiley,27 juin 2020,Je veux revenir dîner chez les Cousins !!,5.0,friends,23,"Wa-hou ! Hummmm ! Miaaaam !! 
Merci les « Cousins »! 
Dîner entre amis vendredi soir: cadre très agréable , accueil chaleureux , de bons conseils du serveur (disponible et à l’écoute) , une cuisine inventive , colorée et originale , des plats frais et savoureux , le plaisir des yeux et du palais . Une adresse à découvrir , à retenir et à recommander !"
220,christophe R,christopherM1905KD,26 juin 2020,Excellent***,5.0,none,1,"un grand bravo au chef et à l'équipe au top tout est délicieux et supprenant bravo l!
rapport qualité prix top 
A  découvrir vraiment !!! on s'est régalé"
221,celinedou,celine-Claude,18 juin 2020,Excellent,5.0,friends,22,"Équipe super accueillante. Les plats sont raffinés, et travaillés. Un plaisir autant visuel que gustatif. Je recommande vivement !! "
222,Iuri A,745iuria,17 juin 2020,Superbe ambiance!!! Super,5.0,friends,52,Superbe ambiance!!! Super bien mangé! Beaucoup de travail dans l’assiette! Les goûts recherchés. Les vins délicieux. Bravo l’équipe!!!! On reviendra 
223,Marion C,MarionChanconie,10 juin 2020,Excellent !,5.0,friends,7,"Les plats sont très bien travaillés avec des produits frais. 
Originalité et gourmandise sont au rendez-vous.
Le service est également très apprécié ! 
Nous reviendrons !"
224,Mouns,ghodbanemounia,9 juin 2020,produits  frais service top,5.0,friends,4,"Des produits  frais et parfaitement travaillé, un régal pour les yeux et les papilles ! un accueil très chaleureux, service au top;  on est bien chez les cousins !!!! (et merci d’avoir assurer pendent le confinement avec la vente à emporter😉  ) à très vite !"
225,Julie G,juliegV3663WV,8 juin 2020,Belle découverte 🍽,5.0,couples,51,Carte inventive et originale ! Le concept à partager est très convivial ! Nous avons passé une agréable soirée au Comptoire des cousins ! Je recommande les yeux fermés
226,Émilie,emilieaouit,2 juin 2020,Top!,5.0,couples,12,"ambiance.tres agréable 
belle deco 
acceuil dynamique et chaleureux 
assiettes raffinées,  mariage de saveurs, de couleurs..
délicieuses au regard et au gout
vins de qualité 
je recommande fortement...car nois c est sûr on reviendra"
227,Coco,Coco0123456789a,28 avril 2020,top,5.0,none,1,"tout est bon, l'accueil fort sympathique!!!! et maintenant la vente à emporter pour supporter le confinement, très bonne idée"
228,Dim-Prox,Dim-Prox,21 mars 2020,On s'occupe de vous,4.0,none,9,"Nous y sommes allé il y a peu de temps (en soirée) et nous avons très bien mangé. Le service était comme il faut (avec des conseils) et on avait du pain et de l'eau au bon moment. Les plats sont travaillés et l'attente n'est pas trop longue. Pour résumé on s'occupe bien de vous (en plus la salle est sympa). :)

Attention tout de même au prix, ça peut vite monter si vous avez de l’appétit."
229,Lionel C,lionelc372,15 mars 2020,"Bons produits, service impeccable c’est Top",5.0,family,111,"Bons produits, service impeccable et cadre chaleureux. Dans un concept de bistronomie, des produits bien préparés goûteux et avec un super rapport qualité prix notamment le midi avec un menu entrée plat autour de 17€. À faire impérativement"
230,Treussard JC,Treussard,13 mars 2020,L'adéquation,5.0,none,123,"Un bon repas seul, en amoureux, entre amis, c'est un tout, un accueil une ambiance, de la découverte et du connu. Ici on est bien dans ses baskets, comme dans son assiette ou celles de nos amis, on partage le pain le vin la bonne humeur surtout en ce moment. Rapport qualité prix service, juste comme il faut. Juste ce qu'il faut, ou il faut, quand il faut.
Merci pour ce délicieux moment."
231,Pauline D,598paulined,12 mars 2020,Super restaurant,5.0,friends,2,"Cela fait plusieurs fois que nous allons au Comptoir des Cousins et à chaque fois, c’est une vraie réussite ! Les plats sont très bien cuisinés, le service est sympa et rapide ! Je recommande 10 fois"
232,Jean-Michel R,Jeanmi19,12 mars 2020,cuisine du marché et ballade des saveurs,5.0,none,15,"Nous sommes allés diner dans ce restaurant sur recommendations de plusieurs amis.
La carte  est assez courte mais les plats proposés sont tous élaborés avec des produits frais . De l'originalité, tant dans ces plats que la façon dont ils sont cuisinés (saveurs fines et raffinées). En plus, chaque soir, un plat suggestion du chef est proposé.
Le service est excellent, de la bonne humeur, du professionnalisme, de l'écoute du client; le tout dans un mode décontracté"
233,Abdelghani D,abdelghanid2018,5 mars 2020,Agréablement étonné,4.0,none,29,"Très bon repas partagé entre amis.
Le soir ce restaurant propose de partager son repas avec les convives avec de petites assiettes de plusieurs plats. 
Les plats étaient vraiment très très bons. Beaucoup de poisson à la carte et très bien préparés. Même les végétariens se régalent avec les accompagnements des plats très bien cuisinés. Petite mention pour la butternut accompagnée de marrons et noix.
Et enfin le service était impeccable et les serveurs super sympas!"
234,Lionel m,287lionelm,3 mars 2020,Excellent moment,5.0,family,7,"Un grand merci pour ce bon moment
Un accueil chaleureux et pro
Pour le repas rien à dire juste au top
Très bon rapport qualité prix
À refaire"
235,kainiseo,kainiseo,29 février 2020,chaleureusement recomandé,5.0,none,40,accueil au top. Repas de qualité avec des produits frais de qualité. De belles assiettes. Décoration de la salle flatteuse. Propreté irréprochable. On y passe un très bon moment. On est vite servi mis à part ce petit bug au dessert où on nous a oublié. Puis pour le café que l' on est pas venu nous proposer. Erreur insignifiante qui ne semble pas être coutumier de l' établissement donc 5 étoiles tout de même. Le tarif est très abordable.
236,Philippe G,PhG38090,28 février 2020,Toujours aussi bien,4.0,none,13,"Je n'avais pas eu l'occasion de tester ce restaurant pour déjeuner. Pas déçu, même si je trouve la carte du dîner plus attrayante, créative et excellente."
237,Antoine R,726antoiner,27 février 2020,Excellentissime,5.0,business,23,"Endroit très agréable à la fois intime et “aéré” avec la mezzanine qui donne du volume. Cuisine exceptionnelle: très fine et tout simplement très bonne. Accueil chaleureux et soigné, une équipe au top. Je recommande à 200%"
238,jérôme W,widemannj,27 février 2020,"Accueil chaleureux 
Décor",5.0,business,2027,"Accueil chaleureux 
Décor travaillé et cosy avec une mezzanine plus classique 
Cuisine très goûteuse avec des produits frais et bons
Mention spéciale sur les desserts classiques mais revisités
Prix doux vu la qualité "
239,Laurie Ragazzon,Laurie69700,26 février 2020,Nuancée,3.0,friends,3,"Je dois avouer que l'annonce des plats à de quoi faire saliver et avec au minimum 20€ le plat chaud on s'attend à cela. J'ai pris le poulpe, quand l'assiette est arrivée la seule tentacule coupée en dizaine de petits morceaux ne m'a pas convaincu, même si la mise en scène était joli dans l'assiette. 
La polenta présentait des morceaux agrégés de maïs. Desserts simples, sans audace a un prix correct. Service et acceuil parfait.
Décevant par rapport aux commentaires que j'avais lu."
240,Anotherbrick,L2025RCpierreg,25 février 2020,Une chouette soirée,5.0,friends,3,"Rien à redire (repas du soir) : mets parfaitement élaborés et présentés, sagement dosés, avec une cuisson parfaite. Décor tres sobre et reposant tout en étant chaleureux mais surtout pas ""vieille France"" (Michelin, Orsi et consorts .. Pouah !!!) Service discret,rapide, remarquable et non ostentatoire (les étoiles, parfois... Pouahh !!!) Pour les aigris qui se plaignent TOUJOURS des tarifs, je dirais que chaque chose, chaque instant, doivent être appréciés à leur juste valeur et qu'il faut bien que les commerçants meritants et inventifs gagnent leur croute !
Bravo donc aux 2 cousins et à toute leur équipe. Ce resto VAUT le détour."
241,@flower,stephaniedorleans,23 février 2020,Allez découvrir ces belles saveurs !,5.0,couples,14,Restau à faire en couple ou entre amis. Des plats à partager tous meilleurs les uns que les autres. Des saveurs du monde et raffinées! Je recommande vivement!!
