,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
312,JMG45650,JMG45650,13 août 2023,Unique saucisson pistaché !,5.0,solo,18,"Un saucisson pistaché à la sauce Mâconnaise: fantastique ! 
Un plat local recommandé par le serveur et je ne regrette pas cette expérience ! "
313,jacquesm218,jacquesm218,13 août 2023,Super!,5.0,couples,12,"Très belle Qualité des ingrédients, très bien  cuisiné. 
Superbe bière. 
Un rapport qualité prix de belle facture! "
314,SuperJs,Superjs69003,13 août 2023,Bon rapport qualité prix,4.0,couples,48,"Très bon, service rapide et professionnel, ambiance pas trop bruyants le soir où nous sommes venus (et placement vers la vitre extérieure donc au calme)."
315,Jeff5757,Jeff5757,12 août 2023,Efficace et sympathique,4.0,family,305,"Brasserie toujours fort sympathique du côté du service et de ce que l’on y consomme.
Toujours plaisir à y déjeuner lors d’un passage sur la région de Lyon."
316,Frédéric R,381fr_d_ricr,11 août 2023,Service parfait et rapide et bon rapport qualité prix,4.0,couples,5,"Bel endroit et bonne table
Seul bémol est qu'ils proposent que de l'eau gazeuse San Pellegrino ( Italie) alors qu'il serait tellement plus adéquat pour cette brasserie renommée de proposer de la Chateldon ou de la Saint Geron ....des eaux françaises de qualité 
Dommage...."
317,Francine MGN,FMGN01,6 août 2023,LA brasserie lyonnaise par excellence,5.0,family,27,"Adresse mythique où découvrir les incontournables de la cuisine lyonnaise : andouillettes, tablier de sapeur, tête de veau.... Côté desserts, le soufflé au Grand Marnier est à tomber ! La brasserie est immense ; les serveurs y officient dans un ballet très bien orchestré (parfois ponctué par un orgue de barbarie). Il faut également pousser la porte de cet établissement pour son ambiance."
318,Cyndel D,cyndeld,3 août 2023,Une véritable institution,5.0,couples,20,"Nous sommes venus à la brasserie pour fêter nos 20 ans de rencontre avec mon mari. 

La salle est impressionnante et nous sommes dès l'entrée transporté dans une ambiance assez vintage avec beaucoup de charme et d'histoire. 

L'accueil était très correct.

La carte est très gourmande et les prix raisonnables et abordables. 

Nous avons commandé une choucroute qui nous a été servie du plateau a l'assiette directement à table. 
Celle ci était délicieuse. 

Nous avons choisi en dessert une omelette norvégienne pour deux. 

A l'occasion de notre anniversaire celle ci nous a été servi avec une bougie, musique et lumière de la salle qui se tamise avec les applaudissements des autres clients. C'était assez impressionnant et touchant. 

L'omelette norvégienne était sublime. 

Tout au long du repas les serveuses qui se sont occupées de nous était agréables et bienveillante. 

Bref nous avons beaucoup aimé notre dîner dans votre établissement. 

La cuisine était goûteuse et le personnel efficace. 

Nous avons déjà hâte de revenir mais cette fois ci avec nos enfants. 

Belle continuation à vous ! "
319,Françoise D,fran_oised364,2 août 2023,Une bonne adresse,5.0,family,361,"Nous avons passé un très bon moment dans cette brasserie. Très beau lieu, accueil très professionnel et chaleureux, service au top, très sympathique. Nous avons très bien mangé, copieux, l'orgue de barbarie pour souhaiter les anniversaires est un plus pour l'ambiance conviviale "
320,Chris,ChristAntG,31 juillet 2023,Très bon rapport qualité prix . Je recommande 👍,5.0,friends,4,"Tout était parfait, l'accueil, pas d'attente, une organisation remarquable !
Un service de qualité .
Bon et beau à la fois avec la quantité en plus dans les assiettes 👍"
321,maurice p,86mauricep,24 juillet 2023,Nul une brasserie qui cherche le chiffre d’affaires,1.0,family,1,Aucun accueil correct nourriture mauvaise les vins n ont pas la bonne année service débordé un maître de hôtel pause une bouteille d eau gazeuse sur table et oublié d ôter la capsule puis il vous conseil un vin qui n est plus en stock vraiment merveilleux
322,Moskowicz Alexandre,Joseph69220,24 juillet 2023,Parfait 👍,5.0,friends,23,Tout simplement magnifique et toujours aussi Bon …. Une adresse incontournable sur Lyon …. Un grand merci pour tous ..🥰
323,jojo80jojo,jojo80jojo,22 juillet 2023,Une brasserie comme nous l'avions rêvée.,5.0,couples,40,"De passage à Lyon, nous étions venus dans cette brasserie pour confirmer l'impression ressentie lors d'un reportage télévisé.
Le cadre, le service et les plats sont vraiment typiques.
Le cadre est art déco comme on en trouve peu. 
Le service est speed mais attentionné. Je souhaite mettre en avant pour son professionnalisme et son sourire ... Sophie.  Nous avons passé un excellent moment grâce à elle. Elle se rappellera certainement du monsieur qui saignait du bras 😉.
Pour les plats que ce soit le cochon ou le steak tartare preparé devant vous, tout était bon et copieux.
En bref, ne changez rien !"
324,Jahmae,Jahmae,21 juillet 2023,Accueil sans âme,2.0,friends,53,"Accueil sans âme
Outre la qualité des plats qui n'est pas incroyable, nous avons été déçus par le service peu chaleureux.

Je ne recommande pas plus que ça, même si le lieu est atypique."
325,zebullon b,zebullonb,17 juillet 2023,Mauvaise expérience après 30 ans de fidélité.,3.0,business,1,"Je suis un client depuis plus de 30 ans dans cette brasserie nous y avons dîner peu après la fin du covid et nous avions encore beaucoup apprécié ce qui nous a été servi cependant nous avons été très déçu car beaucoup de plats traditionnel Lyonnais ont disparu de la carte.
Nous étions quatre à table et l avis a été unanime sur le fait que la qualité des produits avait fortement baissé pour exemple moi qui réside en Alsace les knax servit avec la choucroute sont mauvais. Autre exemple la soupe gratinée était préparée à table alors que là elle est servie toute faite et dedans on retrouve le petit pain quand vous serez à table coupé en quatre sans avoir même été passé à la poêle. Bref dommage qu'une institution comme la brasserie Georges se transforme en attrape touriste.
Cordialement Dominique."
326,Jean-Michel B,jeanmichelb999,16 juillet 2023,Saucisson Pistaché,5.0,couples,38,"Accueil courtois et service rapide sans être précipité !
J'ai commandé le saucisson pistaché, une de leur référence, et je me suis régalé.
En dessert, j'ai opté pour une feuillantine au chocolat. Un régal "
327,Frédéric Helbling,BruiserGVA,16 juillet 2023,Bonne bière et bonne chère à Lyon,5.0,family,150,"Superbe brasserie, excellente cuisine et service attentif autant qu’efficace et agréable.
Aux mets de brasserie s’ajoutent des spécialités lyonnaises comme la quenelle ou la cervelle de canut.
Mention toute particulière au service super pro et à la réelle gentillesse de Samir et Mody.
Nous y reviendrons avec plaisir"
328,CheMorlat,CheMorlat,14 juillet 2023,Une expérience à renouveller,5.0,solo,225,"Un lieu mythique
Une réputation non usurpée, l'accueil, le service, l'ambiance, le repas, et un excellent rapport qualité/prix, rien à redire. Si Allez-y"
329,Caro,Carolablonde84,14 juillet 2023,Soirée agréable,4.0,family,5,"Nous avons passé une bonne soirée.  Les serveurs sont souriant et aimable malgré l'intensité de leur service. Nous avons été servis par Miguel qui nous a aidé à passer un bon moment. Petite mention pour le tartare préparé devant nous
 Un régal pour les yeux et les papilles. Pas d attente pour les plats.  
Le seul bémol est la proximité des tables qui donne un aspect un peu cantine.  Et le bruit vus le nombre de convives. "
330,apj,pierreaF971EV,12 juillet 2023,Faute de goût !,2.0,couples,2,"Le menu des confluences n influencera pas favorablement vos papilles.  Hormis l entrée, honorable, un gaspacho mais qui n est pas de la grande cuisine, les plats étaient médiocres et sans saveur, de la cuisine industrielle, l île flottante ressemblait à  de l œuf chimique et la crème de la flotte. Georges refaites de bière !!! Mais arrêtez la cuisine ou revenez à des valeurs gustatives. Le décorum n a pas suffit ! Adieu"
331,Jean-Pierre V,36jeanpierrev,6 juillet 2023,Tartare de bœuf,5.0,couples,1,Repas excellent : tartare de bœuf préparé devant nos yeux par Tangy. La préparation est très pro.  Le serveur est sympa et le repas delicieux
332,boksanjou,boksanjou,5 juillet 2023,Qualité en baisse,3.0,friends,50,"Après 2 ans d’absence en France, je suis retourné à la Brasserie Georges. Plutôt déçu, j’ai trouvé la qualité en baisse: gratin de pâtes trop cuit, sauce trop salée 
Vraiment un rapport qualité /prix qui n’est pas à la hauteur."
333,Guy,gdu7590901,5 juillet 2023,Soirée sans saveur,3.0,friends,55,"Ce n'est plus ce que c'était...... l'ambiance est là, les clients sont là, mais déçu par la carte qui c'est réduite, et la qualité des mets qui qui se sont banalisés et sans goût. Cette grand institution lyonnais perd doucement son panache. On n'y vient plus pour manger mais par curiosité. "
334,Nathalie M,sasa69009,4 juillet 2023,Quelle déception,1.0,couples,23,"Lyonnaise j allais régulièrement déjeuner ou dîner a la Brasserie Georges et jusqu’à présent tout ce passait bien.
Mais là quelle déception 
Tout d abord l accueil : un chien dans un jeux de quille.
Le service : 30 minutes avant d avoir quelqu’un qui nous regarde et pourtant le restaurant est au 1/4 rempli et les serveurs discutent entre eux.
Lorsque la commande est prise on nous dit que les moules glacées ne sont pas disponibles a cette heure-ci sur un ton d une désobligeance  extrême.
Enfin le dessert : un morceau de verre de la taille d une pièce de 2€ coupant à souhait et pas un mot d excuse.
Décidément je déconseille malgré toute l affection que j ai pour ce lieu emblématique de notre belle ville."
335,franztoulon,franztoulon,1 juillet 2023,Si unique !,4.0,friends,153,"Une brasserie à l'ancienne dans son jus, qui n'a rien à envier aux grandes brasseries de la capitale. Le décor est vraiment unique. Authentique jusqu'au bout avec une carte assez canaille. Bon, on ne vient pas ici pour faire le régime...tout le monde l'aura compris. Les spécialités sont la choucroute, la gratinée à l'oignon (que le soir hélas) et l'omelette norvégienne. Mention spéciale pour le saucisson pistachier et sa sauce macônnaise et la quenelle de brochet d'une légèreté aérienne. Le service est top, on déjeune sur des nappes blanches avec serviettes en tissus. Et cerise sur le gâteau, ils brassent eux même une bière qui vaut le détour. Une belle adresse lyonnaise à des prix raisonnables. Pour être sûr de bien manger et une alternative agréable aux fameux bouchons. "
336,Fanny,Maps68607698863,30 juin 2023,Superbe brasserie! Et personnel compétant.,5.0,friends,3,"Nous avons très bien mangé dans cette brasserie typique! 
Le tartare a été préparé par Camille l’apprenti qui a exécuté sa tache avec brio.
Nos deux serveurs ont été très sympathique! 
Merci de votre accueil!"
337,BB,Bernard-Parigi,26 juin 2023,Unique à Lyon,5.0,friends,7777,"Une immense brasserie,un décor art nouveau magnifique,un accueil convenable,beaucoup de monde,un service qui arrive à s’en sortir.Un choix et une cuisine de brasserie,une très bonne choucroute et de la bonne bière."
338,Josip S,josips301,26 juin 2023,la brasserie dans toute sa slendeur,5.0,family,57,"repas en couple . Trés bon accueil , repas excellent ,Prix trés corrects . Nous retrouvons la bonne cuisine Lyonnaise . Expérience à renouveler"
339,Julia P,juliapQ1083RC,25 juin 2023,Horreur,1.0,family,1,Chef de salle extrêmement désagréable. 1h45 d’attente. Les entrées commandées ne sont finalement plus disponibles …les dessert commandés plus disponible non plus … des tables arrivées après nous servies avant. Une horreur !! Heureusement le responsable de l’établissement Rodolphe a été des plus compréhensif. 
340,Thibault,blackyscorpion92,22 juin 2023,Un cadre typique dans un des plus vieux restaurants lyonnais je conseille pour ma part de prendre un steak tartare,5.0,family,54,"Un des plus vieux restaurants de Lyon qui vaut le détour...
Pour ma part j'ai pris un steak tartare et vous serez surpris voir étonné comment ils le préparent "
341,OMAR-THIAB,OMAR-THIAB,19 juin 2023,Très déçu par la portion,1.0,friends,86,"Très déçu par la portion de viande, j’ai choisi le plat qui me plaisait et c’était le plat le plus cher aussi ( magret de canard) , comme vous voyez sur la photo il y avait moins de 100 g de viande et plus de 500 g de patates , au moins j’aurais aimé avoir d’autres choses que 500 g de patates et augmenter la portion de viande ( ça s’appelle magret de canard !!!) 
Malheureusement j’ai informé le serveur de mécontentement qui a rien fait.  
Donc à la fin je suis déçu non seulement par la portion mais aussi par le service et de ne pas prendre sérieusement mes commentaires. 
Je ne reviendrai plus."
342,Faustine M,faustinem2021,18 juin 2023,"Décevant, je ne recommande pas",1.0,friends,2,"La brasserie Georges perd de sa valeur.
J'ai été énormément déçue, 
Au niveau des serveurs c'était déplorable. Dans la salle du salon, alors que nous étions entrain de manger, la nappe de la table d'à côté à été secoué par un serveur nous faisant atterrir les miettes et la poussière dans nos assiettes.
Lorsqu'une serveuse a mis la table à côté de nous, elle a éternué sur les couverts qu'elle était entrain de mettre.
Pour une note à 500€ la serveuse voulait nous offrir les cafés ou une bouteille de vin, mais un autre serveur ne voulait pas.

Et pour la nourriture, honnêtement le rumsteack a été mal cuisiné, très caoutchouteux et sans aucun goût ni assaisonnement. Pour ce qui est des autres plats certains étaient trop salés, d'autres pas assez.

Le seul point positif était les desserts, et le lieu. Mais sinon je suis déçue et mes amis de même, ils n'y retourneront pas.

La brasserie Georges a perdu sa bonne cuisine, son ambiance chaleureuse."
343,Nago Lyon 01,NagoLyon01,16 juin 2023,Chute Libre,2.0,family,159,"Text: Est-ce que le fait d’être Lyonnais et de beaucoup sortir affecte mon jugement ? Pour résumer les 3 derniers passages (grosso modo avril, mai, juin), c’est la chute libre… je ne reconnais plus le lieu que j’aime. C’est la paresse dans les assiettes. Tout est morne. A peine chaud, sans assaisonnement, les sauces liées à je ne sais quoi (fécule ?) qui leur donne toutes la même texture et plus ou moins le même goût (andouillette, saucisson lyonnais, poitrine de porc…) franchement si je veux ce genre de nourriture il y a des cafétérias où au moins on ne paye pas un prix « premium ». On n’a pas tous les jours envie d’une choucroute. L’ambiance ne fait pas tout. Je tiens néanmoins à remercier notre serveuse Fatou qui a été très professionnelle, agréable, rapide, souriante. Parfaite. Sans elle c’était le zéro."
344,Isabelle Elisabeth,Mellou25,16 juin 2023,"Très bonne découverte, mention spéciale pour Tanguy",5.0,friends,23,"Belle découverte sur Lyon, nous avons passé un très bon moment entre amis. Tanguy nous a servi avec le sourire, une pointe d’humour très bien placé ! Les plats étaient variés et bons, pour un rapport qualité prix correct.
Signé la mangeuse de salade Cesaer sans sauce Cesaer 😅"
345,42YUBA,42YUBA,15 juin 2023,Souvenir de jeunesse,5.0,couples,124,"Merveilleux moment!
Comme dans mon souvenir, quand j'étais plus jeune avec mes parents.
Une mention spéciale à Alexis qui nous a servi avec beaucoup de professionnalisme et d'humour .
Maintenant nous sommes sur Marseille, mais nous reviendrons vivre autant que possible des repas gourmands et gourmets dans ces lieux..."
346,Jipolo,jipolo,10 juin 2023,Superbe,5.0,friends,2070,"Une superbe brasserie historique, un accueil sympathique et des plats classiques excellents. Le service est particulièrement excellent."
347,jphi67,jphi67,8 juin 2023,Un classique qui tient ses promesses,5.0,business,835,"Venus nombreux entre collègues nous avons d'abord de la terrasse pour tester la fameuse bière Georges.
Aucun regret quelque soit le type, lager, miel, IPA, toutes ont donné satisfaction.
Côté repas, à noter:
La super gratinée aux oignons très copieuse.
L'énorme choucroute.
L'excellent tartare préparé à table
La fine et pas grasse andouillette (et sa purée)
Le beau saint Marcellin
Et des desserts sympa!

N'oubliez pas de réserver "
348,Michael B,michaelbU9812ND,7 juin 2023,Excellent repas d’équipe,5.0,business,1,"Une belle soirée dans une institution lyonnaise! Merci Miguel pour votre professionnalisme, conseil et bonne humeur "
349,Safetytof,Safetytof,5 juin 2023,Dinner d’affaire Lyonnais,4.0,business,169,"Dinner entre collègue. C’était la 1ere fois dans ce restaurant.
La salle est grande et belle. Les tables sont assez espacées par rapport à d’autres brasseries.
Nous avons été un lundi soir donc pas d’attente.
Le service était bien même si le serveur était un peu tendu 😅
les plats étaient vraiment bon !
Les prix sont corrects. 
bonne expérience 😊"
350,Delphine D,G1934CQdelphined,4 juin 2023,Je recommande vivement,5.0,family,7,"Très bon service, dédicace spéciale à ARMEL pour sa gentillesse et son sourire. Les plats étaient bons avec un joli dressage ."
351,Myriam D,myriamdF9384DJ,4 juin 2023,Jolie découverte,5.0,couples,1,"Nous avons adoré manger dans ce bouchon Lyonnais, la cuisine était bonne et le lieu agréable. Ils ont accepté ma chienne sans problème. "
352,704jeanmarcg,704jeanmarcg,4 juin 2023,Belle expérience !,5.0,friends,12,"Parfait du début à la fin !
Nous avons été pris en charge par un jeune serveur souriant prénommé Armel. Il a fait preuve de beaucoup de professionnalisme alors que le restaurant était bondé. À plusieurs reprises, il est intervenu pour nous demander si nous ne manquions de rien. Le service était parfait ni trop rapide ni trop lent. Les plats étaient délicieux. L’ambiance générale était également agréable avec un orchestre jouant des airs populaires par intermittence. Le style de la salle Art Deco est également une réussite ! Nous souhaitons donc à tous les futurs clients  d’être servis par Armel afin de passer une bonne soirée !"
353,Enrique1212,Enrique1212,2 juin 2023,Brasserie Georges … un incontournable 🤩🥳,4.0,family,44,Dans un premier temps le lieu … mythique et c’est déjà un spectacle… ensuite le repas … choix d’une choucroute impériale goûteuse et copieuse … le dessert un café liégeois correct sans plus … refus de la serveuse de faire un cappuccino car trop long ! … a chaque anniversaire 🎂 dans la salle quelques tours de manivelle de l’orgue de barbarie et extinction des lumières 🥳🥳
354,Clémence,Dream00754132986,30 mai 2023,Une belle surprise !,5.0,family,53,"Nous sommes tombés sur la grande façade de celle belle brasserie par hasard, n’étant pas du coin, nous avions réservé un hôtel juste à côté et sommes allés au plus prêt pour dîner. C’était une belle surprise que de découvrir cet endroit chaleureux et vivant ! Nous sommes arrivés tôt (19h30) en semaine (un mardi) alors nous avons obtenu une table immédiatement, mais si vous venez plus tard (passé 20h) il faudra réserver ou attendre que de la place de libère ! Malgré tout ce monde, le personnel était à nos petits soins ! Gentils et souriants, nous avons passé un bon moment et nous avons bien mangé ! J’ai pris le gratin d’andouillette en guise de plat, et mon Papa une belle choucroute, de quoi se régaler ! Je recommande vivement !"
355,Scrapeuse,Scrapeuse,29 mai 2023,Vive trop sur leur réputation,3.0,couples,82,"J’adorais cet endroit mais lors de ma dernière visite ce week-end j’ai été déçue.
Complète désorganisation au bar lors de l’attente de notre placement, il semblait tous perdus derrière leur bar et service déplorable.
Une fois à table, nous avons été obligés de demander à ce que l’on nous prenne la commande, tellement c’était long, et c’est aussi extrêmement bruyant.
Globalement, on note une baisse du service.
Par contre, plats et dessert toujours aussi bons, rien à dire de ce côté.
La palme d’or revient à la clientèle, apparemment le short et les tongs sont la tenue réglementaire de l’établissement, vraiment c’est choquant de voir le nombre de personnes habillées comme ça. Une tenue correcte devrait être exigée.
Je ne sais pas si j’y retournerai mais de toute façon, il y aura toujours du monde dans cette institution donc ils n’ont pas grand effort à faire"
356,JerryFoxSmith,JerryFoxSmith,29 mai 2023,Un traditionnel a faire pour décor et ambiance,4.0,friends,409,"Situé très proche de la gare 
A une 20’ minutes à pied du centre ville
Restaurant Brasserie typique avec décors 
De grande dimension !!!
Ambiance sympathique et très dynamique 
Restauration bonne, choix traditionnel 
Pas gastronomique mais typique :)
A prix raisonnable 
A réserver, ou faire la file pour une table malgré un nombre impressionnant de couvert
Une bonne carte à tout goût
A faire sans hésiter, sauf si vous cherchez un lieu de tranquillité:))"
357,Connector18054874155,Connector18054874155,29 mai 2023,À refaire. Merci Miguel,5.0,friends,1,Accueil chaleureux avec la bonne humeur et le sourire du serveur Miguel que nous a fait passer une excellente soirée . Le cadre est impressionnant et les plats très bons . À refaire avec plaisir. 
358,Floreline2705,Floreline2705,29 mai 2023,MERCI !,5.0,friends,41,"Un grand merci pour ce moment . Nous nous sommes rendus dans votre brasserie sans connaître l’établissement et la .. quelle surprise ! Un accueil chaleureux , des serveurs au top , des assiettes plus que délicieuses . Alors merci , merci pour l’attention d’anniversaire , bougies , musique .. merci à Louis pour sa gentillesse et son professionnalisme, merci à Tanguy pour son humour , sans oublier un grand merci à Tareik (avec un « i » ☺️) pour la convivialité qu’il nous a apporté tout au long du repas. Nous sommes repartis avec le sourire et ça ça n’a pas de prix . 

28/05/2023 table 10"
359,Christine P,christinepV3361RK,28 mai 2023,Merci Armel,5.0,friends,5,Exceptionnel serveur Armel service impeccable bonne humeur accueil sourire à l’écoute humour tout ce qu’il faut  vous nous avez fait passer une excellente soirée
360,Moleson,Moleson52,28 mai 2023,Scabreuse,2.0,friends,151,"Comment décrire une brasserie où il y a 4 étoiles….mais c’est pas possible il y a de la triche , il n’y a pas d’âme dans ce restaurant, vous entrez et là c’est la Grosse déception, un bruit ..ce n’est insonorisé..c’est une sorte de cantine avec ce brouaaa brouhaha..Rien à voir avec les célèbres brasserie de Paris, cet établissement profite de sa notoriété.. la choucroute pas assez cuite , après une longue attente .. le chef de rang je lui demande des glaçons avec la commande de mon verre de vin , mais ça ne vient pas…redemande ..et enfin je peux mettre ces glaçons dans mon verre de vin tiède , mais nous sommes en France, pays du vin et incapable de servir correctement un verre de vin ….écoutez je suis objectif, mais choisissez un autre restaurant..Pardon BRASSERIE"
361,juliette,juliette380,26 mai 2023,un peu long......,2.0,none,78,"Il était tout juste midi, on a fait la queue dehors pendant 20 mn puis à l'intérieur autant, en nous apercevant que la personne de l'accueil vous donne un biper et vous demande d'aller consommer un verre en ... attendant une table. 
Trop longue attente - salle très très bruyante, tables serrées... nous sommes repartis !"
362,Sandrine B,sandrinebE4172VN,24 mai 2023,Très bon repas,5.0,family,38,"Je n’ai jamais été déçue par la brasserie Georges. Le cadre est impressionnant et les plats très bons. Le service est très bien organisé et très agréable. 
Un petit bémol, ce serait bien que la carte prévoit un plat un peu passe-partout pour les adolescents qui n’apprécient pas forcément les plats typiques de la culture française."
363,thierry c,thierrycG9737BF,21 mai 2023,mediocre allez voir ailleurs,2.0,couples,21,"choisie pour ses horaires, nous y sommes alles a 14h30/15h, en fin de service du midi pensant etre servis assez vite, erreur! commande prise promptement de 2 steak tartares et un magret, le steak nous a ete prepare rapidement mais il a fallut attendre 25 mn les accompagnements, des frites de qualite tres tres moyenne, et le magret pour ma fille; au dessert plus de cafe gourmant et plus de dessert du jour, on a repris la route apres 16h et  94 e d'addition a 3! le cadre est interresant mais l'assiete beaucoup moins, cela vaut le coup de fureter dans les restaus alentour! decevant"
364,Ludovic C,LuludovicC,20 mai 2023,A découvrir,5.0,couples,67,"Très belle brasserie, lieu hors du temps, très fréquenté mais très bien organisé. La cuisine est de qualité pour un tarif raisonnable. Service très professionnel. Je recommande cette brasserie pour son originalité, à découvrir !"
365,jcmVincennes_France,jcmVincennes_France,20 mai 2023,Remarquable rapport qualité prix très beau décor,5.0,family,931,"Immense brasserie ou les lyonnais viennent , en particulier, fêter leur anniversaire mais ça reste sympathique et le niveau de bruit est acceptable 
Bon menu «  confluence » avec de bonnes lentilles juste assez cuites, des quenelles de brochet sur lit d’épinards et avec une excellente sauce. Bon dessert ( île flottante avec pistaches )
L’entrecôte de 300g était franchement au top.
Dommage que les frites ne soient pas maison 
Vinasse oubliable 
Café convenable 
Service très professionnel et très aimable 
On déjeune confortablement en 1h30 et l’addition n’a pas dépassé 100€ à 4…"
366,Svya K,Maseratimatcha,20 mai 2023,le lieu fait tout,4.0,none,529,"Décor de films du type policier des années 80, on s attend à voir Alain Delon ou Jean Paul Belmondo arriver ;  serveurs rapides, serviables et efficaces. Les plats sont corrects sans être exceptionnels mais on en a pour son argent."
367,APA69,APA69,19 mai 2023,Accueil antipathique et 1h30 d’attente sans accepter de réservation le midi,1.0,family,59,"Service toujours aussi nul
Quand on téléphone, la réponse est « on ne prend pas de réservation pour le midi, mais il y a largement de la place », et quand on arrive le vendredi midi, on nous dit sur un ton très désagréable que c’est plein et d’attendre plus d’une heure, en consommant des apéritifs bien sur, et on nous conseille une autre fois de venir déjeuner à 11h"
368,N9r0n3,N9r0n3,19 mai 2023,A visiter.,5.0,business,343,"Restaurant mythique de Lyon, voilà des années que je n'y étais pas retourné. Bon accueil, bon service, plutôt rapide, choucroute généreuse et saucisson pistaché gourmand. L'établissement compte de très nombreuses tables, n'y allez pas pour être au calme, d'autant que vos conversations seront interrompues par les nombreuses mises à l'honneur des anniversaires des clients (orgue de barbarie & applaudissements).
A la Brasserie Georges, on s'y rend pour les spécialités lyonnaises et son ambiance, un incontournable de la capital de la gastronomie !"
369,Bobips,Bobips,18 mai 2023,Repas en famille,4.0,family,1,"Un repas en famille très sympathique.  
Nous avons apprécié la cuisine et l’ambiance. 
La salle Elisabeth est parfaite pour être plus au calme"
370,tibou21,tibou21,18 mai 2023,Bien,4.0,none,286,"Lieu emblématique de Lyon.  
La déco est magnifique.  
Niveau repas c est correct mention spéciale pour la choucroute impériale. 

Si vous n aimez pas le bruit ce n est pas l endroit ideal"
371,reboul,Adventure14611983346,16 mai 2023,Parfait,5.0,family,3,"Nous sommes rendus à la brasserie george un lundi soir, l’accueil était chaleureux. 
Le cadre est peu commun avec énormément de monde dans cette gigantesque magnifique salle, les serveurs étaient très agréable et le repas fut aussi excellent. 

Rien à dire 

Merci encore"
372,Alma P,Almadu13,12 mai 2023,Excellent moment,5.0,couples,239,"Lieu mythique et extrêmement fréquenté, je comprends pourquoi maintenant ! Le service est impeccable, les plats délicieux, toujours le sourire et les applaudissements de toute la salle pour célébrer un anniversaire ! Pensez a réserver quand même, sinon beaucoup d'attente ! Je recommande vivement !"
373,apourtoy,apourtoy,11 mai 2023,Une vraie brasserie,5.0,couples,33,"Une vraie brasserie, le service est réglé, précis, aimable et à votre écoute. Les plats sont servis rapidement, la cuisine est exactement celle qu'on attend d'une brasserie, choucroute, poisson, tête de veau... Le décor est grandiose. Excellent ! "
374,monique c,moniquecY5053UI,10 mai 2023,Pour le décor pas pour la gastronomie,4.0,couples,34,"Magnifique salle de restaurant avec les anciens décors. Personnel en nombre et très poli. Cuisine moyenne : les plats bar et choucroute étaient bons. Le baba au rhum très sec car non imbibé, ils l’imbibent au moment de le servir donc c’est inmangeable !"
375,DemiTango,DemiTango,8 mai 2023,Une véritable brasserie,5.0,couples,121,"Une belle adresse sur Lyon, la vraie ambiance brasserie, tout est excellent, le service est rapide, la bière est bonne, je recommande."
376,Jacques04,jacques04,7 mai 2023,Très bien,5.0,family,221,"Toujours aussi agréable - lieu mythique et cadre majestueux 
Lentilles, tarte aux pralines et saucisson  pistaches excellents
Service très sympa et professionnel"
377,Renaud H,renaudh173,7 mai 2023,Merci Armel,5.0,none,2,"Un très bon  moment passer en famille merci à armel qui c'est très bien occupé de nous très bonne accueil 
Merci encore "
378,Maertens G,maertensg,5 mai 2023,La choucroute de poisson !,5.0,couples,12,"Une très grande Brasserie, mais la qualité est toujours bien là. Servir 700 ou 800 couverts par jour de cette qualité, c'est quand même extraordinaire."
379,PIERREALYON,PIERREALYON,5 mai 2023,DECU,2.0,friends,165,"TRES TRES TRES DECU ! pour un pris élevé, un repas plus que décevant Escargots quelconques, des gambas trop grillées limite cramées accompagnées de haricots en grain ce qui ne constitue pas un accompagnement très adapté aux gambas... seul le dessert, Vinci (Mousse Diplomate Orange Chocolat), tire son épingle du jeu. Je ne remettrai pas les pieds dans cette établissement pourtant jadis réputé!"
380,Bruno_B41000,Bruno_B41000,30 avril 2023,Quel spectacle !,5.0,family,417,"Un très bonne brasserie, avec un service rapide, efficace et précis. 
Les plats son copieux, les assiettes sont chaudes, les couverts sont de qualité, le tout dans une salle immense et décorée façon art déco. 
Un ballet de serveur tourbillonnant. 
Ce n’est pas gastronomique, mais c’est efficace et bien servi. 
Rapport qualité prix imbattable. 
J’y reviendrai avec plaisir."
381,Philippe C,Climber07052612828,27 avril 2023,Quelle déception…,1.0,business,3,"Déjeuner entre collègues de travail dans le salon privé
Charcuterie insipide industrielle
Poisson passable 
Et pour finir nous étions une trentaine mais il ne restait  que 12 baba aux rhum
Nous leurs demandons une glace …refus 
Un véritable scandale 
"
382,Showboy2404,Showboy2404,26 avril 2023,Institution lyonnaise à découvrir,4.0,friends,184,"Malgré une salle très bruyante nous avons passé un agréable moment dans cette institution lyonnaise. 
Bonnes bières brassées sur place. 
Choucroute copieuse (le choux est excellent)
Service efficace. 
Il est conseillé de venir tôt. La file d’attente peut être longue …"
383,Salma S,B4486XWsalmas,19 avril 2023,Super endroit,5.0,couples,2,Un super restaurant où on peut déguster la cuisine lyonnaise et française en général. Ça  fête les anniversaires à tout bout de champ. ...mais c'est mignon. C'est un endroit magique qui vous propulse des années en arrière.  Allez y
384,Josip S,josips301,19 avril 2023,La Brasserie avec un grand B,4.0,solo,57,"Excellente brasserie Lyonnaise , plats excellents , service parfait , seul petit bémol : le bruit . L week end affluance +++. Il vaut mieux réservé "
385,kpoty,kpoty,18 avril 2023,Une très belle brasserie !,5.0,friends,424,"Durant le week-end il faut patienter, mais cela en vaut la peine. Immense salle, très belle. Le service est impeccable, les mets sont copieux et excellents. Sa réputation n'est plus à faire.... "
