,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
103,matthieub358,matthieub358,19 février 2024,Sympathique et bon,5.0,couples,102,"Le lieu est très convivial (du coup un peu bruyant)  et le mode de commande sympathique. 
Les plats sont bons, variés et bien présentés (sur une planche en bois).
"
104,CyrilleMx,CyrilleMx,17 février 2024,Excellent,5.0,couples,9,Excellent. Extrêmement bien reçu.  Les Empanadas sont divins. Adresse conseillée pour un repas atypique. De bons vins argentins proposés. 
105,Sofia Mitre,SofiaMitre,8 février 2024,Bonne expérience,5.0,friends,3,Un très bon resto pour manger avec tes amis ou en couplé. Les serveurs étaient très sympa! Je l'aimes trop bien et aussi mosquito qui est sous empanada c'est 🥳
106,Barthelemy G,barthelemyg2024,7 février 2024,Perfect,5.0,couples,1,Très bonnes empanadas et  les desserts sont délicieux. Le tout avec un super service. Expérience très agréable à Empanadas Club Lyon.
107,LaNissarda,LaNissarda,3 février 2024,À essayer,4.0,couples,48,"Jolie découverte dans un joli quartier lyonnais. 
Le concept mérite d’être connu.
Les empanadas’sont très bons.
D ailleurs c est le plat unique du restaurant accompagné de salade très bien assaisonnée.
La déco est sympa et colorée."
108,Anne H,annehB6551KH,19 janvier 2024,Merci !,5.0,friends,2,"J’ai passé un très beau moment avec mes amis ! C’était très bon et les équipes sont adorables ! Je reviendrai ! 
Un grand merci !"
109,Emilia P,X5481WMemiliap,18 janvier 2024,Tout cacao tout chaud,5.0,friends,2,Endroit et personnel très chaleureux ! La nourriture est excellente. Il faudra revenir pour tester l’ambiance le samedi soir 💃
110,Manon F,manonfJ5744PS,18 janvier 2024,Super adresse,5.0,friends,1,"Super adresse, les empanadas sont très bonnes, le service est parfait, les serveurs sont super gentils et accueillants"
111,Floriane,Feuillane,18 janvier 2024,Foncez c’est trop bon !,5.0,friends,14,"Un très bon et beau voyage gustative où les Empanadas et desserts sont délicieux et surtout fais maison.
L’équipe est souriante et l’endroit très bien placé : je recommande !"
112,François F,fran_oisf858,13 janvier 2024,"Très bien, très bon, très gentils",5.0,couples,9,"Très bon, rapide, service avec attention, juste bravo et merci, tout ce qu'on aime avec simplicité et efficacité. Adresse qui mérite d'être connue et reconnue "
113,Emmanuel R,O8265GJemmanuelr,13 janvier 2024,Dépaysement garanti,4.0,family,3,"Excellentes empanadas choix restreint mais très bonnes
Très bon accueil par une équipe sympathique  
Juste un peu trop bruyant quand la salle est pleine"
114,Louna42,Louna42,24 décembre 2023,Chaleureux bar à empanadas !,5.0,family,24,"Très agréable bar à empanadas !
Personnel jeune, souriant, sympathique, disponible, un vrai plaisir !
Empanadas très bon, produits frais, faits maison et bon rapport qualité prix
Cocktails au rhum très bons
Très bon  moment - ambiance chaleureuse et on se sent bien toute génération confondue"
115,Stephane B,R8709EGstephaneb,22 décembre 2023,Bistrot Argentin avec Empanadas au top.,5.0,friends,2,"Superbe découverte, une vraie bonne ambiance de bistrot, personnel très souriant et accueillant avec musique latine au top.
Je recommande…"
116,Victoriane V,vic2rianev,22 décembre 2023,good good goood,5.0,friends,1,"meilleurs resto latino de lyon, je recommande les empanadas sont incroyable large choix et bonne ambiance merci à l’équipe"
117,Laukaraba,Laukaraba,19 décembre 2023,Super repas!,5.0,family,2,"Super bon repas à bon prix, équipe super sympa!! Il y avait assez de plats végétariens! Et nous avons pris des desserts délicieux"
118,Agathgs,agatheh961,15 décembre 2023,Le top !,5.0,friends,10,Super adresse ! Un concept innovant et un lieu chaleureux ! Les empenadas sont délicieux ! C’est une adresse idéale pour partager un bon repas entre amis !
119,lnclaustre,lnclaustre,9 décembre 2023,Jeune et délicieux,5.0,couples,7,"Petite salle bien optimisée et bien décorée. Ambiance jeune, intime et chaleureuse.
Le concept est top, les empanadas très bons et le personnel jeune et vraiment agréable.
Nous avons pris beaucoup de plaisir à y manger. Nous recommandons fortement."
120,Rodolphe D,160rodolphed,26 novembre 2023,Quelle belle découverte,5.0,family,1,"C'est un endroit super convivial. Nous nous sommes sentis comme chez nous. A l'occasion de l'anniversaire de mon épouse nous avons réuni nos enfants. L'équipe de l'empanadas a ajouté une bougie sur le dessert sans même que nous l'ayons demandé. Très belle attention. L'équipe est super sympa, très attentive et réactive. Sourire des serveuses garanties. Nous reviendrons sans aucun doute. Belle découverte en tout cas. "
121,Biscot1000,Biscot1000,21 novembre 2023,Lieu très charmant,5.0,couples,5,"L’ambiance, le service, la cuisine et la présentation impeccable. On a adoré ce petit bout d’Argentine, y’a plus qu’à revenir tester le bar latino au sous-sol ;-)"
122,Leindryna b,leindrynab,1 novembre 2023,EL MOSQUITOO,5.0,friends,1,"Un super endroit qui allie fête, convivialité et qualité. 
Les serveurs sont tres chaleureux, dynamiques et joyeux . Willi manage l’établissement à la perfection accompagné de son barman Clayder qui nous régal avec ses délicieux cocktails.

Nous y retournerons avec grand plaisir! "
123,Mickaël 9-9-9,Bodyloc,26 octobre 2023,Adresse incontournable,5.0,friends,2,"Bar sous les auspices d'une équipe vertueuse. L'empanadas c'est avant tout une aventure humaine, un accueil sans borne, une joie de vivre au rythme de la musique latine, des danses survoltées... En somme, un lieu au sein duquel une superbe expression de l'inconscient, une catharsis incomparable s'expriment. "
124,RMutt1917,rmutt19172019,21 octobre 2023,Empanadas Club,5.0,couples,1,Un endroit extra ! Les meilleures empanadas de Lyon. Un petit coin d’Argentine et un super accueil ! Je recommande vivement !
125,Wanissa S,wanissas,18 octobre 2023,Super endroit,5.0,friends,10,"Super endroit ! Nous avons très bien mangé et le personnel est très sympa ! Super accueil ! ☺️ 
Nous avons passé une excellente soirée"
126,Az D,679azd,14 octobre 2023,Tout y est,5.0,friends,242,"C'est un restaurant qui a tout juste, qui a tout compris. L'ambiance, les prix, la qualité du repas, l'originalité... Tout y est. C'est tellement rare de nos jours. Ce n'est pas ce genre de restaurant qui sera très coûteux, l'idée et l'esprit sont ailleurs. Alors soulignons-le et profitons d'un tel restaurant.

Cerise sur le gâteau, le numéro des empanadas se trouvent dessus et ça c'est très cool.

NB : Je note que par rapport aux précédents commentaires il y a eu une hausse de prix, mais cela reste accessible. "
127,Bodivit V,bodivitv,8 octobre 2023,Great place,5.0,family,1,Tres bon endroit pour passer un moment entre amis dans le centre de Lyon. Je recommande fortement à tous. 
128,lisa2369,lisa2369,6 octobre 2023,Délicieux un super endroit pour un bon moment entre amis,5.0,friends,29,Accueil super agréable les empanadas sont vraiment délicieux. La formule est ludique et le fondant au chocolat était parfait ! Merci 
129,cécile,Cecile8569,6 octobre 2023,Top adresse!!!,5.0,friends,2,"Very good food!! 
Hyper bien accueillies!! 
Cocktails hypers bons!!! 
Super soirée!!! 
Bravo 👏👏 super "
130,Stéphanie F,st_phanief188,6 octobre 2023,Parfait!,5.0,friends,1,"Très bon !! Les cocktails originaux et parfumés. Et accueil chaleureux, je recommande vivement ! Merci pour ce bon moment ! "
131,Victor F,Victor-Fer69,30 septembre 2023,Un bon moment,5.0,solo,7,"Superbe endroit. Une équipe top, une bonne ambiance ! La nourriture était bonne et c’est très simple pour commander.

Merci pour ce moment 😌"
132,YB1972,YB1972,26 septembre 2023,Quelle belle trouvaille,5.0,friends,28208,"Nous nous sommes arrêtés ici par hasard lors de notre journée de visite de la ville. Groupe de neuf personnes, pas de réservation, nous avons pu trouver une table.

Le concept est simple, petite carte d'empanadas à choisir à la pièce, salade, et quatre desserts. Nous avons pris toutes les sortes.

Lors du service, il est facile de repérer son choix, chaque empanada a un numéro sur la carte, ce dernier sera gravé sur la pâte durant la cuisson. 
Gustativement c'est délicieux et la portion est conséquente. Les desserts sont assez petits mais bien faits. Un Malbec d'Argentine pour accompagner le tout. 

Au final, une addition très correcte, un service agréable malgré un oubli, et un concept qui fait mouche. On a beaucoup apprécié.

Empanadas Club, à quelques mètres de la Place des Terreaux."
133,alf,Journey30572348619,23 septembre 2023,Une adresse à conserver !,5.0,couples,34,"Bonne ambiance, empanadas succulents et desserts au top, rapport qualité prix excellent, que demander de plus ? Peut être un cocktail sans alcool serait le bienvenu car pour nous le choix était limité "
134,delphine b,H5721JOdelphineb,13 septembre 2023,Voyage en argentine !,5.0,business,1,"Très très bon, plat original, copieux, excellent, bonne ambiance de l’argentine, équipe très sympathique "
135,Mathieu K,mathieuk243,13 septembre 2023,Voyage gratuit en Amérique du Sud,5.0,business,2,Tres bonne ambiance ! Des serveurs très agréables et de très bons Empanadas ! Les cocktails y sont très jolis. Dépaysement garanti…
136,Emilu,Emilulu11,13 septembre 2023,Excellent,5.0,friends,8,"Endroit super, décoration fantastique, serveurs très sympathiques et empanadas excellents ! Je recommence à 100% ! "
137,Sad2b,Sad2b,9 septembre 2023,Spécialités au Cœur de Lyon,5.0,couples,147,"Belle découverte dans ce petit établissement place dans un joli quartier
Belle accueil. Carte courte. Quelques bouteilles de vins avec un vin de Patagonie très intéressant.
Système de commande original : sur une feuille vous indiquez votre choix. Pour changer des spécialités lyonnaises vous pouvez tenter l’aventure. Ça vaut le détour !!"
138,jph g,jphg,31 août 2023,Excellent.  Merite sa place dans le top des restaurants de Lyon,5.0,solo,350,"Excellent.  Vous remllisset votre petit bon de commande avec un crayon de papier en mode ikea et vous recevrez d excellents empanadas,  des petits chaussons fourrés à la viande ou pas. Bref, un restaurant argentin vrai, et Excellent.  Je ne peux que conseiller d en profiter. "
139,coralie p,Departure28693882991,23 août 2023,Une très belle découverte,5.0,couples,2,"Une très belle découverte. Le lieu est charmant, les empanadas et la salade sont top et le personnel très gentil. Simple, efficace, copieux. Nous reviendrons en famille "
140,Malhu,malhuko,15 août 2023,Un très bon restaurant à un prix abordable,5.0,couples,37,"La salle est décoré aux couleurs de l'Argentine avec pléthore de références sympas. L'accueil est chaleureux et les explications parfaites pour passer un bon repas. Les empanadas sont bons, variés et permettent de voyager le temps d'un repas. Eu égard le coût de ces derniers, ce restaurant défie tout concurrence. Je recommande grandement "
141,Loïc G,LokGL,3 août 2023,Bon moment,5.0,couples,4,Ce fut Très bon. Le prix est vraiment raisonnable. Personnelle accueillant. Et un dessert a tomber. 
142,Virginie,laurelainawela,21 juillet 2023,Génial !,5.0,friends,2,"Super adresse, l'ambiance est top, beaucoup d'options végétariennes, le fondant au chocolat et au dulce de leche : incroyable ! 
Je recommande à 100% "
143,Eloïse A,elo_sea12,21 juillet 2023,Ravies !,5.0,family,1,"Super lieu pour un repas convivial à partager entre amis ou en famille ! 
La carte est variée et ne déçoit pas (empanadas et boissons)"
144,PayMeche,PayMeche,21 juillet 2023,Endroit à découvrir !,5.0,friends,22,"Personnel très aimable et disponible, les empanadas trop bons !! Et le dessert excellent ! 
J’ai adoré la décoration original, tu fais une voyage en argentine ! 
Je retournerai ! Merci "
145,Catherine D,catherinedebelle2020,21 juillet 2023,amazing place,5.0,friends,2,"super adresse typiquement argentine ambiance chaleureuse, équipe au top les empenadas sont délicieuses,il y a unetage au dessous avec un bar atypique qui passe de la musique latine je recommande! buen lugar los felicitó!"
146,Chloé S,319chlo_s,21 juillet 2023,Dîner entre amies,5.0,friends,1,"Les empanadas sont très bonnes, les serveurs et serveuses sont très gentils et souriants, très bonne ambiance pour dîner ou boire un verre et décoration qui rappelle des voyages !"
147,jeremy d,jeremydK7171WG,20 juillet 2023,Good time,5.0,business,1,"Pépite lyonnaise , bonne ambiance, petit décor sympa ! Franchement c’est le top ! 
Foncez vous ne serez pas déçu !!!!! 
Thanks guys "
148,Lydia,Hungrydia,19 juillet 2023,Toujours une bonne idée,5.0,couples,19,Les empañadas sont très bonnes (mention spéciale pour la jamón y queso). Les cocktails sont également très bons !
149,Mayada B,mayadab2023,19 juillet 2023,Ambiance et qualité du repas,5.0,friends,1,"Nous sommes venu avec mes amies et tout était parfait 
Un grand merci à l’équipe qui s’est très bien occupée de nous "
150,Manon91590,manon91590,19 juillet 2023,Y aller les yeux fermés,5.0,friends,1,"Soirée parfaite ! Je viens ici très souvent et je ne suis jamais déçue, tant pas l’ambiance, la gentillesse des serveurs que des empanadas"
151,Destination285758,Destination285758,18 juillet 2023,"Très  bonne adresse, ambiance conviviale",5.0,family,1,Bonne expérience culinaire et ambiance très conviviale. Très bonne adresse entre amis ou en famille. Cuisine délicieuse. Merci !
152,christou04,christou04,15 juillet 2023,Un vrai dépaysement !,5.0,family,11,"Accueil et service très sympathiques de la part de l’équipe de serveurs. Les empanadas sont délicieuses et pleines de saveurs. L’ambiance est vraiment très cool !!
Nous recommandons chaleureusement cette adresse !!!"
153,Damien G,damiengW4624YO,14 juillet 2023,Empañadas club,5.0,couples,1,"Endroit très agréable. Personnel à l'écoute, souriant et attentionné. Les empañadas sont très bonnes. Nous recommandons."
154,Cathy,fafoular,10 juillet 2023,L'Argentine goûtue,5.0,couples,1,"Un super restaurant ouvert tard en plein centre de Lyon.
Les serveurs sont hyper accueillants et la serveuse qui nous a servit était d'Argentine.
Les empanadas étaient excellents!
A refaire avec grand plaisir!"
155,Théa L,32th_al,4 juillet 2023,La découverte du mois !,5.0,friends,1,"Très bonne découverte ! Les empanadas sont délicieuses et conviennent à tous les goûts. Elles sont généreusement garnies pour un prix attractif. En plus, les serveurs sont très gentils 😁 je recommande !"
156,Daydream47178671269,Daydream47178671269,2 juillet 2023,Au top !!,5.0,friends,1,"Service et nourriture au top ! Très bon et chaleureux, équipe au top, merci pour le moment ! 
Je reviendrais, merci à vous !"
157,Sofia G,sofiagK1518GB,27 juin 2023,Super bon,5.0,solo,1,"Les meilleures vraies empanadas sur Lyon ! Goût excellent, prix raisonnable et équipe sympathique ! "
158,leslie c,lesliecX2394XQ,25 juin 2023,Je recommande,5.0,friends,1,"Ce lieu est une très bonne découverte, les produits sont très bons,  bien accueillis, je recommande ce restaurant sans hésiter. "
159,Antoine,AntoineMrld,25 juin 2023,Un air d'Argentine à Lyon 😍,5.0,friends,10,"Très belle accueil, produits de qualité, décoration sympathique, personnels charmant, un bol d'air frais en plein centre de Lyon ! 🥰"
160,Apolline G,apollineg176,25 juin 2023,Je recommande,5.0,friends,1,"Le service est très agréable, nous avons étés très bien accueillis.
Les empanadas sont très bons avec des produits de qualité"
161,Aglaé V,374agla_v,23 juin 2023,On adore !,5.0,couples,1,"C’est notre valeur sûre ! Tout est frais et fait maison, on se régale à chaque fois. C’est rapide et l’équipe est adorable ! "
162,Audrey R,audreyrE3528RM,21 juin 2023,Adresse exceptionnelle,5.0,friends,3,"Super adresse ! 
Ambiance au top !
Cuisine excellente !
Et une équipe géniale pro, souriante et aux petits soins
Je recommande vivement"
163,Marlene F,61marlenef,20 juin 2023,Excellent voyage culinaire argentin !,5.0,couples,19,"Un véritable voyage culinaire en argentine. Simple, efficace mais surtout délicieux avec une équipe très sympathique !"
164,anglaise_8,anglaise_8,7 juin 2023,Agréable découverte,4.0,solo,56,"Repas original et délicieux. Idéal pour les petits budgets.Accueil sympathique. 
Les empanadas sont petits mais l intérieur est très goûteux,les sauces des salades sont très parfumées. 
J y retournerai!"
165,antoine niel,antoine-niel69,5 juin 2023,Super restaurant argentin,5.0,friends,22,"Super !! Cuisine délicieuse avec un cadre très agréable ! Les serveurs sont très gentil.

Une super adresse sur Lyon. Je recommande"
166,ugo,Paradise56100384965,3 juin 2023,Parfait pour se réunir,5.0,friends,2,"Tout simplement excellent : de l'ambiance, passant par la déco style Amérique latine, par les planches apéritives et par les délicieux cocktails réalisés par un personnel souriant et agréable, l'Empanadas est sans aucun doute l'endroit idéal pour une soirée mémorable entre amis.
Je recommande !"
167,Seb,Scenic13693615371,26 mai 2023,Bonne soirée argentine,5.0,family,5,"Empanadas très bons et variés. La décoration est sympa ! 
Les serveurs sont très agréables et commerçants, digestifs offerts !"
168,sissy83d,sissy83d,19 mai 2023,Un super endroit !,5.0,friends,5,Une cuisine excellente et une super équipe ! Merci beaucoup ! Nous ne sommes pas de la région mais nous reviendrons ! 👍
169,David,Voyager40053801632,18 mai 2023,"Bon, rapide et pas cher",4.0,family,31,Le service est rapide et les serveurs sont sympathiques. Les tabourets sont très inconfortables et les tables sont petites et très proches les unes des autres. La nourriture est bonne et le prix est très convenable. A privilégier pour une soirée entre amis.
170,kevin v,B6187RZkevinv,7 mai 2023,Voyager sans trop dépenser 👌,5.0,solo,3,"Je prends souvent à emporter une fois par mois minimum, la serveuse toujours souriante un plaisir  de pratiquer mon espagnol avec elle, les empanadas toujours délicieux ça me rappelle de bons souvenirs de mon voyage en Argentine, le vin et la Quilmes me font toujours de l'œil difficile de résister.
Même 15min je recommande fortement ce lieux très agréable le midi, et le soir très bonne ambiance. "
171,lima-chloe,lima-chloe,4 mai 2023,Très bon et beau moment,5.0,couples,3,"Personnel très souriant et disponible 
Nous avons passé un très bon moment .
Il y a du choix dans les empanadas et elles sont excellentes bravo au cuisinier. 
Service rapide.
Je recommande à 100%"
172,Lucia M,luciamH9255IT,2 mai 2023,Dame mas gasolina 🎶,5.0,friends,1,"Un endroit qui vous emmène en amérique latine. 
Bonne ambiance, les empanadas sont délicieuses et le serveur argentin est très beau  😉 "
173,jezanine,jezanine,25 mars 2023,Une super adresse à recommander plus d une fois,5.0,couples,18,"Délicieux les empanadas sont variés et tous bons
La bière est excellente 
Le service très pro
Le cadre est sympathique avec une déco chaleureuse"
174,e.f. Cece Cece,jeanninec_linee2023,2 mars 2023,L’endroit où manger à Lyon!,5.0,friends,9,"Ce restaurant est l’endroit où manger les meilleurs empanadas de Lyon. Une équipe au top, un service dans la joie, dans la bonne humeur et en musique ! On se croit en direct de l’argentine, un dépaysement total ! 
Le meilleur empanadas : CARNE ! mais il y a un qui est nommé “sorpresa del mes” qui comme le nom l’indique… nous surprend !!! 
Merci au serveur William qui nous a transmis sa super bonne humeur ! 
Ne doutez pas… ALLEZ À EMPAÑADAS!"
175,Nene69,Inesden,2 mars 2023,Beau décors,5.0,friends,1,"Dès l’entrée, nous sommes entrain de voyager. Le lieu est bien décoré, la musique en arrière plan nous met dans l’ambiance. Personnels très accueillants et avec de bons conseils pour une première fois. Nourriture délicieuse et consistante. Je reviendrai avec plaisir. 
A noter que les jeudis, vendredis et samedis soir vous pouvez venir danser dans la salle cacher au sous sol."
176,H20,helenarH271QC,2 mars 2023,Très bon moment passé entre amies !,5.0,friends,2,"Je recommande l'Empanadas Club, tout est délicieux, le personnel est très chaleureux et aux petits soins et il y a une super ambiance. 
"
177,baetz benjamin,Flyer61682010395,9 février 2023,Super découverte nous reviendrons,5.0,business,2,"Super découverte nous reviendrons ! Personnel très agréable et plats au top dans une super ambiance.
Je recommande vivement :)"
178,Franco A,frannselmo,10 janvier 2023,Incroyable !,5.0,friends,1,"100% recommandé, ambiance argentine super sympa. Testez l’empanada carne vous allez kiffer ! Les serveurs très attentionnés aussi, franchement bravo"
179,isa p,982isabellep,8 janvier 2023,Jolie découverte ❤,5.0,family,141,"Pour fêter mes 50 ans, ce petit restaurant est une jolie découverte.
Un dépaysement total.
Les empanadas nous ont transporté en Argentine. 🇦🇷
Personnel très gentil.😇
Le service est rapide.
Un vrai bon moment.👍"
180,alyssia,a18xly,14 décembre 2022,INCROYABLE,4.0,couples,67,"Vraiment une bonne découverte, les employés très gentil et parlant espagnol.
Les empanadas sont très bon avec un large choix, je vous conseille d’en prendre un de chaque.
Je recommande fortement !"
181,Manevan,Manevan,1 décembre 2022,C’est mignon mais ça devient vite cher!,4.0,friends,57,"Très sympa pour un apéro mais un apéro seulement ! C’est notre erreur! D’abord parce qu’il y a un bruit de malade dans la salle!! Et puis Parce que si vous y manger avec appétit ça va finir par vous coûter aussi cher qu’un resto et vous aurez encore faim après ! 2 bouteilles de vin, 4 empanadas+ 1dessert par personnes = 140€ a 4, et ouais! Mais Pour une mise en bouche c’est parfait, c’est convivial, cosmopolite, les serveurs sont canons et très gentils. Les empanadas sont très bons, ils arrivent numérotés sur le côté pour les reconnaître bref c’est très mignon!"
182,christophe M,christophemC5172GO,27 novembre 2022,Très découverte,5.0,couples,11,"Très belle découverte de ce restaurant où les serveurs , le cadre ainsi que la musique d ambiance sont très sympathiques
Accompagné d'excellents empanadas
A conseiller pour découvrir une cuisine différentes "
183,Dulce D,dulced245,22 novembre 2022,Un peu d'Argentine en plein Lyon,5.0,solo,14,"Endroit très agréable avec sa déco jeune et colorée et ses tables hautes. 
Empanadas délicieuses, bières argentines et salades bien fraîches. Le tout, avec un excellent rapport qualité prix."
184,Camille R,E1425RGcamiller,20 novembre 2022,Super !,5.0,couples,4,"Super bonne expérience ! Le concept est simple et efficace ! Les empanadas sont excelentes. 
Super bon accueil 
Je recommande !"
185,Elodie L,891elodiel,6 novembre 2022,Parfait,5.0,couples,86,"Nous avons goûté 7 empanadas , pris une salade et bu des coca Argentin. Tout était délicieux. De visite a Lyon nous sommes ravie d’avoir découvert se restaurant chaleureux avec de gentils serveurs , la personne qui nous a tous expliqué était au top . Nous reviendrons et bien sur que je recommande cet endroit"
186,Corinne KUREK,CorinneKUREK,3 novembre 2022,Une première et pas la dernière à coup sûr,5.0,none,14,"Accueil charmant et souriant, produits frais et très goûteux, ambiance sympathique et simple, un service rapide, gentil et efficace. Cette première expérience avec nos deux grandes ados fût un vrai moment de plaisir. A consommer sans modération. Le petit plus : parking des Terreaux à 2 mn."
187,Julie J,Z3359OTjuliej,15 octobre 2022,Visite,5.0,friends,2,Super bon merci et bonne ambiance parfait ! Un poil trop de bruit mais pas si dérangeant et les boissons chères
188,Lola A,lolaa371,9 octobre 2022,Ambiance latine avec des empanadas de qualité,5.0,couples,76,"Cadre sympa qui nous plonge directement dans une ambiance latine, a cela s’ajoute les serveurs qui parlent espagnols.
Les produits sont excellents y compris les desserts et tout ça pour un prix très correct. 
Je vous recommande de prendre la version originale du coca qui nous permet de goûter un coca authentique.
Cependant, l’attente entre le plat et le dessert fut beaucoup trop longue, nous avons appelés plusieurs fois le serveur mais le délai entre les deux a été de 20/30min."
189,Jordan B,jordanbJ7214SQ,29 septembre 2022,SUper,4.0,friends,4,Restaurant exemplaire d excellente qualité service très professionnel et sympathiques le tout dans un cadre plaisant et chaleureux. Je recommande
190,Vincent V,nemesys80,28 septembre 2022,L’endroit parfait pour une soirée entre amis,5.0,solo,13,"L’adresse parfaite pour partager un moment convivial entre amis !
Le cadre est très sympa et dépayse tout de suite. Le service est tout simplement parfait (amabilité, conseils, disponibilité), ce qui est rare dans un établissement où on ne laisse pas la moitié de son salaire dans la note finale…
Le concept est simple, efficace. Les empanadas sont délicieux et on n’hésitera pas à en tester le maximum :)
Un vrai bon moment, un super endroit que je recommande à tous !"
191,Laurent2155,Lolo2155,23 septembre 2022,Un avant goût de lArgentine,5.0,couples,8,"Comme d'habitude, parfait. Cette fois, pris en commande pour manger à la maison. Bien servi, bien présenté, copieux, bref, à recommander.
Tout est bon"
192,éric E,535_rice,22 septembre 2022,Dépaysant et excellent,5.0,none,128,"Arrivés juste avant l'ouverture  (19h) accueil très sympathique, service rapide; les 8 sortes d'empanadas proposées couvrent largement les préférences de chacun. Bien garni et excellent. Décoration de la salle originale et typique. Il semblerait qu'il est préférable de réserver. Nous y reviendrons."
193,Romain A,tiromh,27 août 2022,"Super, à refaire à l’occasion !",4.0,friends,97,"Super acceuil, personnel très agréable, les empanadas vraiment bon. La rue n’est pas trop passante, donc terrasse sympathique en cette saison. A refaire sans hésiter à l’occasion"
194,Victor S,victorsR5237HA,27 août 2022,Très bien.,5.0,family,1,"Très très belle découverte, décoration originale et à l’image du pays. Repas en accord avec le pays, empanadas délicieux et varié ainsi que des végétariens. Le service exemplaire et simple. Très bon restaurant rien à redire."
195,Frederic,Sightsee19275558485,22 août 2022,Bonne surprise,5.0,couples,11,"Intrigués par le classement Numéro 1 à Lyon, et amateurs d’empanadas, nous tentons l’expérience. Bonne pioche, c’est une cuisine simple et goûteuse, et les serveurs sont très sympathiques, on y est retournés, et on y retournera."
196,billjack69250,billjack69250,16 août 2022,Un peu d’Argentine en plein Lyon,5.0,family,13,Restaurant avec décor typique et spécialités argentines. Un bon choix d’empenadas de bière et de vins argentins. Très belle expérience.
197,sophie m,T4736HQsophiem,16 août 2022,Extra !,5.0,family,2,"Nous avons très bien mangé. Le"" tout fait maison"" était très coloré, savoureux. Les cocktail très équilibrés. Nous reviendront!"
198,Caroline,Caro2897,15 août 2022,Parfait,5.0,couples,4,"Bonjour, 
Moi et mon compagnon visitons la France , originaire d’Australie, nous avons tester certains restaurant à Lyon. 
Nous avons adorée notre repas chez vous. 
Continuez ainsi."
199,Hortense D,hortensed956,14 août 2022,Rien à redire,5.0,couples,10,"Nous sommes allé testé par curiosité vu son classement et n’avons pas été déçu! Tout était excellent, du service chaleureux au repas savoureux et généreux. Je suis fan du concept, de la scénographie du lieu au détail des numéros sur les empanadas, tout est parfait et typique argentin!"
200,Véro W,v_roa416,14 août 2022,N'hésitez pas,5.0,couples,32,"Excellente adresse!
Quelle magnifique surprise! Ambiance, accueil et surtout cuisine. Tout et parfait! 
Un goût d'Argentine fin et précis. 
On a adoré. "
201,Léa S,leaaaaaso,13 août 2022,Excellent !,5.0,friends,1,"Service impeccable et rapide, la nourriture était délicieuse, endroit tres charmant et serveur.se.s chaleureux et accueillants !"
202,bruno b,U3578LTbrunob,31 juillet 2022,Super adresse,5.0,couples,13,"Le concept est super simple.
Et cela leur permet de servir des plats super bon, d'une très bonne qualité, et le tout avec sourire et efficacité.
Je recommande cette adresse de plat argentin."
203,Sophie,sophiemrtz,30 juillet 2022,Excellent très belle découverte !,5.0,couples,8,"Très belle découverte !! Tout est excellent les empanadas, les desserts ainsi que le personnel hyper aimable et joyeux !"
204,Elodam38,Elodam38,26 juillet 2022,Une belle adresse qui vaut vraiment le détour,5.0,couples,62,"Superbe adresse 
Tout est fait maison 
8 sortes de empanadas tous aussi bons les uns que les autres,pour ceux qui aiment la viande comme pour les végétariens . 
Personnel agréable, avenant et rapide 
Tout était parfait pour passer un bon moment !!!"
205,Xavière L,xavi_rel2016,25 juillet 2022,A mì me gusta Empanadas Club 🥰,5.0,business,19,"De passage à Lyon pour le boulot, j’avais envie de tenter quelque chose de nouveau et de pas forcément très cher. 

Après un petit passage sur Tripadvisor , j’ai vu cette adresse qui m’a tout de suite interpellée ! J’ai proposé à mon patron , et la soirée était bookée 🤩

Cadre super sympa, accueil souriant, des explications pour la commande et des recommandations pour les boissons… bref tout était parfait 😍 

Les empanadas arrivent vite, chaudes , et super bonnes , avec une vrai bière de la bas , et l’envie d’en recommander même si le ventre est complètement full 😭 

Les desserts ont donc été pris à emporter pour être déguster plus tard , et la surprise a été parfaite une nouvelle fois. 

Mon seul regret ? Manque un peu de musique latine pour finir de nous transporter, mais ce n’est rien par rapport à l’excellent rapport qualité / prix / lieu / gentillesse…… 

A quand une adresse à Nantes SVPPPPPP ?"
206,Cynthia R,cynthiarC8005PV,15 juillet 2022,Super !,5.0,couples,21,Super restaurant ! Nourriture de qualité avec plusieurs choix d'empaniadas salés. Un grand choix de boissons et quelques desserts. Très bon moment passé. L'équipe est très accueillante. J'y retournerai !
207,Sébastien B,sbar5000,14 juillet 2022,Belle découverte,5.0,couples,94,"Très original et très bon nous avons passé un très agréable moment .
Accueil très sympa avec toutes les explications pour faire son choix .
A refaire"
208,Karene IsaCat,826karenei,13 juillet 2022,Découverte gustative,4.0,couples,32,"Si rien ne peut concurrencer la gastronomie Lyonnaise, il est rare de découvrir d’autres contrées. C’est pourtant le cas ici , avec ces empanadas déclinées sous 8 saveurs différentes.

L’ambiance du lieu est jeune , dynamique et sympathique.
Pour le prix d’un plat , vous dégusterez une petite salade , accompagnée de 3 empanadas , et un dessert .

Les gourmands comme nous , voulaient goûter tous les parfums . 
C’est copieux , vraiment. 

En conclusion .
C’est original, très agréable, bon , pas cher ( prix corrects pour les vins) 
A découvrir"
