,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
97,Julien V,julienvC337NL,19 février 2024,Très bonne expérience,5.0,couples,1,Le restaurant offre une expérience culinaire raffinée avec des plats délicieux et savoureux. Un incontournable pour les amateurs de bonne cuisine!
98,MJ B,342mjb,18 février 2024,Cuisine gastronomique  digne de la Capitale gastronomique de LYON!!!,5.0,family,1,"Un déjeuner savoureux! 
Tout est parfait! 
Cuisine digne des grands chefs!!
Carte des vins à couper le souffle!
Personnel prévenant et efficace!
En plein cœur de la Presqu’île, dans le quartier piétonnier d'AINAY, à LYON .
Doit être absolument récompensé par des étoiles et une inscription dans le guide Michelin!!!!"
99,Charles G,charlesgE659DV,18 février 2024,Très bonne soirée en famille.,5.0,family,1,"Bon accueil, bon service, juste une petite remarque pour le chef: pour la mousseline de St jacques, peut être rehausser un peu le goût, sinon cuisine excellente."
100,HibouFinBec,HibouFinBec,17 février 2024,La continuité dans la qualité,5.0,friends,96,"La Table d'Ambre est toujours une valeur sûre, tant pour la qualité et l'originalité de ses plats, que pour l'efficacité et la gentillesse du service. J'adore les petites touches originales comme le jus d'étrille avec la déclinaison de panais, ou le risotto aux betteraves."
101,Hugo N,HugoNouvet,17 février 2024,Dîner Saint Valentin,5.0,couples,1,"Restaurant de qualité, des serveurs souriant qui mettent à l’aise. De très bons conseils pour choisir les vins et que dire des plats, un délice.
Je recommande fortement."
102,Sylvain L,330sylvainl,13 février 2024,À faire.,5.0,family,23,"Un très bon repas, un très bon service. 
Parfois les plats mériteraient un ingrédient en moins pour decomplexifier 
Desserts excellents
Vous pouvez y aller les yeux fermés"
103,chantal l,X725STchantall,13 février 2024,ras,5.0,family,1,"vous me demandez mon avis pour le 24/02 mais nous sommes le 13! 
J'avais réservé pour le 11/02 mais je vous ai appelé le 1 er février pour décaler ( il y a dû y avoir un pb informatique à ce moment ). 
Donc nous venons bien le 24 soir , nous serons 8 ( et non pas 7). Et promis par la suite je vous donnerai mon avis . 
À très bientôt . 

Chantal Laurent"
104,Ben,benb886,12 février 2024,Un bon moment de partage,5.0,family,564,"Très bonne expérience culinaire. Des saveurs, de la générosité et une justesse dans les cuissons. L'ambiance est reposante, peu de table et au calme; Parfait pour savourer le moment. Le service est très bien tant dans le conseil que dans la présentation des mets. Un grand merci au chef : Beaucoup de travail dans les assiettes et des associations de saveurs et de goût étonnantes."
105,Anne L,annelV1375QL,12 février 2024,Excellent,5.0,couples,1,"Une belle découverte pour nos papilles rejouies.
Nous avons apprécié l'expérience. 
L'accueil était très prévenant."
106,FLORENT M,247florentm,10 février 2024,Incroyable !,5.0,couples,1,"Incroyable découverte, un balle des saveurs ! Le menu dégustation avec l’accord des vins fut expérience incroyable ! Une équipe en salle qui connaît l’histoire des vins ,des assiettes  et des produits proposés. En cuisine, un énorme travail a été fait pour proposer des associations et des saveurs ! Des amoureux et connaisseurs de la table. 

Merci à l’équipe de la Table d’Ambre et on vous souhaite un très belle continuation dans vos projets !"
107,Nathalie G,G5117UCnathalieg,10 février 2024,Une note parfaite,5.0,business,3,"Une prise en main parfaite par un maitre d’hôtel connaissant son travail sur le bout des doigts et conseillant de façon avisée.
Et la cuisine est à la hauteur des espoirs créés.
Bravo, continuez!"
108,Sabine C,G7012IYsabinec,9 février 2024,Excellent,5.0,couples,1,"Calme, on peut discuter sans problème. 
Une très bonne cuisine .
Le personnel est très sympathique. 
Une très bonne adresse"
109,Philippe M,philippemE10NR,9 février 2024,un établissement à fréquenter régulièrement compte tenu de la qualité,5.0,friends,22,"Un cadre épuré et chaleureux où il est possible de déjeuner avec une ambiance sonore feutrée.
Un personnel en salle professionnel attentif et de bons conseils
Une cuisine soignée, inventive, gouteuse, bien présentée avec un menu d'appel renouvelé chaque semaine.
Bref, une table à conseiller et à visiter souvent"
110,Auriane D,703aurianed,6 février 2024,Tout simplement excellent,5.0,couples,2,"Nous avons passé une merveilleuse soirée. Le service est super. La carte est très alléchante, les produits sont très frais et les vins sont très bon. Le chef nous a salué à la fin du service. Tout était parfait. Nous nous sommes régalés. Nous avons hâte de revenir !!"
111,Carla R,carlarY9039MI,5 février 2024,Superbe!,5.0,couples,1,"Merci beaucoup, nourriture excellente et accueil parfait! Nous nous sommes régalées!  Nous recommandons à 100% ce super restaurant"
112,Bertrand G,bertrandg853,2 février 2024,Excellent!,5.0,couples,1,"Excellent menu trois plats.
Très belle présentation, service soigné.
Cuisson parfaite, plats originaux.
Je recommande vivement.
Côté ambiance, la salle du fond pourrait être plus chaleureuse (éclairage)"
113,Stefania M,T5534GKstefaniam,28 janvier 2024,Un petit bijou,5.0,family,1,"Un endroit élégant où le personnel est aux petits soins ! La sympathie du service met encore plus en valeur les plats délicieux,  inventifs et présentés comme des œuvres d'art. Les vins suggérés sont aussi parfaits. Autre point positif est que, même rempli, l'endroit n'est pas du tout bruyant et on peut papoter à l'aise. Je vous conseille chaudement ce restaurant pour une occasion spéciale."
114,Dominique H,dominiqueh547,23 janvier 2024,Top,5.0,family,117,"Restaurant avec un rapport qualité/prix parfait. Mets raffinés, présentation recherchée . Lieu calme pour passer une soirée en couple ou entre amis. 
Le service est chaleureux et irréprochable. 
Nous avons passé un très bon moment et nous reviendrons. Je conseille fortement."
115,Sylvie M,sylviem20,21 janvier 2024,Excellent,5.0,couples,7,"Parfait du début à la fin.
Service et cuisine au top. 
Les produits sont frais, de qualité et les goûts sont sublimés."
116,Chloé R,734chlo_r,20 janvier 2024,Très bon restaurant,5.0,friends,1,"Deuxième fois que je viens en l’espace d’un mois à peine et ça ne sera pas la dernière, les plats sont tous excellents, les aliments sélectionnés se marient tous parfaitement les uns aux autres et les portions sont généreuses.
En plus de ça, le personnel est fort sympathique et est à l’écoute ce qui rend le repas plus qu’agréable."
117,Bruno B,brunobazatole,19 janvier 2024,L'empire des sens,5.0,business,1,"Excellent repas, plats raffinés, tartare de canard merveilleusement assaisonné, lotte rôtie à la cuisson parfaite, le dessert à la châtaigne très copieux manquait peut-être un peu de fraicheur malgré la présence de la glace."
118,philou42,philou42,16 janvier 2024,L'excellence,5.0,couples,16,"Tout est parfait . l'accueil , le service , la présentation, la dégustation des plats . Rien à rajouter de plus"
119,Sylvie P,Q3269JWsylviep,15 janvier 2024,Excellent,5.0,couples,1,"J’ai fait découvrir ce restaurant à mon mari et nous avons été ravis tous les 2.Les  plats sont délicieux et la qualité du service est à souligner ( accueil, conseils pour le vin , présentation des plats.. ) ."
120,Frederique C,843frederiquec,9 janvier 2024,Un très beau moment,5.0,family,1,"Service de qualité et présentation soignée. 
Un moment apaisant pour déguster sereinement .
Les vins sont tout autant délicieux."
121,JSRobert,JSRobert,5 janvier 2024,Vraie déception en rapport qualité-prix,3.0,family,21,"
Nous étions venu une première fois il y a 2 ans et avions vraiment apprécié. Nous y sommes retournés en famille 4 adultes et un enfant. 
On ne jugera que les avis d adulte mais ça a été une déception pour 3 des 4 personnes.
A 55 où 60 euros le menu on se rapproche des prix d un étoile et on attend autre chose qu un simple bon restau. 

Les entrées et plats étaient bons mais loin d’être renversants. Et tous nos plats étaient accompagnés d une purée arrivée presque froide et dénotant par rapport au reste qui était à bonne température. 

Ça ne vaut pas ce prix, l addition a été fort salée au vu de l expérience proposée et clairement on ne reviendra pas."
122,chantal d,458chantald,5 janvier 2024,Bonne experience renouvelée,4.0,friends,1,"Je suis revenue et fait le meme constat : Bon accueil, tranquilité quand bien meme le restaurant était complet . Menu de marché delicieux avec un rapport qualité prix correct, vin du moment sympathique"
123,CanHardd,CanHardd,5 janvier 2024,Excellent rapport qualité-prix pour la ville,5.0,family,35,"Nous étions installés face à la vitrine, sur la table visible en photo sur le site :) Service très professionnel et sympathique, dans un cadre épuré et qualitatif. 
Dans l'assiette, le rapport qualité prix de la formule déjeuner est excellent : pour 28 euros, entrée/plat/dessert d'un très bon niveau. Des goûts prononcés, beaucoup de travail dans les assiettes. Peut être un peu moins qualitatif sur le dessert, mais cela reste convenable.
Nous recommandons vivement ce restaurant."
124,Damien R,E9800FLdamienr,3 janvier 2024,Une sacrée belle découverte.,5.0,family,1,"Les plats sont savoureux, bien équilibrés. Les produits sont assurément de qualité et très bien travaillés. La durée d'attente est faible. Tout s'enchaîne parfaitement. Le service, lui, est d'une réelle simplicité, sans prétention, humain. "
125,Paul A,Poloruy,3 janvier 2024,Un très bon repas en famille !,5.0,family,6,"Nous avons passé un très bon moment pour l'anniversaire de notre fils, le serveur a été à notre écoute et nous a bien conseillé (accord mets vin). 
La cuisine est de qualité !"
126,Maxence M,552maxencem,23 décembre 2023,Très bon,5.0,couples,1,"Endroit chaleureux et convivial, personnel souriant et agréable.

Je recommande pour un repas au calme ainsi que pour faire voyager vos papilles "
127,Macha B,652machab,21 décembre 2023,Aventure gastronomique un soir de décembre,4.0,solo,43,"Une aventure gastronomique très sympathique 
J’ai aimé : ambiance chaleureuse, sommelier à l’écoute, plats recherchés, service chaleureux 
Quelques bémols: choix de sauces pour les plats (même tonalité pour le menu en 5 plats), dessert avec les déclinaisons de  châtaines (belle présentation, mais quelques failles gustatives), peu de différence de prix entre l’accompagnement en 5 vins ou 3 vins (1€), coupe de champagne à 20€
Conclusion : un moment gourmand pour clôturer le voyage d’affaires"
128,Kokii D,k0kiid,19 décembre 2023,Un régale,5.0,couples,1,"Endroit proche du centre ville, parfait pour dîner puis se balader ensuite.
Un repas savoureux digne d'un étoilé de l'entré jusqu'au dessert.
Aucune fausse note ! 
Parfait pour un dîner romantique.

Un prix vraiment convenable pour un dîner de cette qualité. "
129,jean yves g,904jeanyvesg,18 décembre 2023,JYGR 69,5.0,family,1,"Belle  découverte! Saveurs raffinées ,cuisine excellente présentation des plats  recherchée. Expérience à renouveler !"
130,Thomas B,thomasbH3283FB,17 décembre 2023,Excellent restaurant,5.0,friends,2,"Très bonne expérience : ambiance calme, le menu d'Ambre était très bon, et le service a été parfait."
131,Alberic T,alberict2019,15 décembre 2023,"Un lieu calme et intimiste, un personnel très attentionné et agréable, une cuisine fine, une soirée parfaite.",5.0,couples,1,"Un lieu parfait pour passer une soirée calme tout en mangeant des plats finement travaillés.
Le lieu en soit et très agréable et intimiste, déco chaleureuse, peu de tables ce qui permet d'être au calme et de ne pas être collé à son voisin.
Le service est irréprochable. Toujours à l'écoute, souriant et agréable sans être trop intrusif.
Les plats proposés sont très bien cuisinés, produits de très bonne qualité avec toujours une petite touche d'exotisme.
Les quantités sont très correct, on n'a pas faim en sortant et on a pas non plus d'impression de lourdeur.

Je recommande fortement d'y aller, les prix sont très correct au vu de la qualité des services. 

Merci encore pour cette superbe expérience."
132,Connector25538102835,Connector25538102835,15 décembre 2023,excellent restaurant,5.0,friends,1,"Tout était excellent , nous avons pris le menu entrée plat et dessert  , l'ensemble était raffiné  très bien présent, avec du gout, les saveurs équilibrées, ni trop peu ni trop  , la gentillesse du serveur accompagnant le tout . j y reviendrai "
133,Louis512021,Louis512021,8 décembre 2023,Délicatesse,5.0,couples,1,Délicatesse er harmonie des saveurs  dans une ambiance chaleureuse. Nous avons apprécié leurs suggestions et partagé un très agréable moment. 
134,Catherine M,N7621MOcatherinem,7 décembre 2023,Une adresse à recommander !,5.0,family,2,"Une parenthèse enchantée !
Une cuisine raffinée ,de belles proportions et un personnel accueillant et de bon conseil.
Très bon rapport qualité /prix
Une adresse à recommander sans problème !
"
135,Anaïs L,ana_sl653,1 décembre 2023,Super restaurant,5.0,couples,5,"Excellent moment, le repas était très bon avec des bon produits bien travaillés. Le service était très bien aussi. Je recommande ce restaurant "
136,Marie F,W7436TXmarief,30 novembre 2023,Très bonne table. Portions trop petites,4.0,friends,1,"Le plat est très bon, mais les portions trop petites. Le service est bien. Le cadre est très agréable."
137,Clara G,O621NFclarag,29 novembre 2023,Très belle découverte,5.0,couples,1,"Très belle découverte! Une cuisine délicieuse, recherchée, des produits frais et de qualité. Le service était également d'une grande qualité, à l'écoute et de très bon conseils. J'y retournerai avec grand plaisir!"
138,meistermaus,meistermaus,25 novembre 2023,Au top !,5.0,couples,56,"Magnifique découverte, cuisine raffinée et le personnel est très sympa. Les plats sont recherchés et avec un assaisonnement parfait. Prix corrects pour la qualité servie. "
139,Mireille N,24mireillen,23 novembre 2023,Belle découverte,5.0,couples,15,"Très belle table, présentation et cuisson parfaite, mise en bouche excellente,
il manquait juste une petite mignardise
pour accompagner le café 
"
140,Colin,Colinsreviews,20 novembre 2023,Nous reviendrons bientôt.,5.0,couples,3,Nous avons tous les deux adoré le restaurant. Un dîner gastronomique à un très bon prix avec un excellent service..
141,Sightsee10845811090,Sightsee10845811090,15 novembre 2023,Menu dégustation,5.0,business,2,"Toujours ravie,  cela fait plusieurs fois que je viens...cette fois ci c'était pour un déjeuner avec menu dégustation...rien à redire....cuisine raffinée, belle assiette, produit frais et de qualité pour un tarif plus que correct. 
Je reviendrai et n'hésite pas à recommander ce restaurant à  tout le monde. 
C'est vraiment une belle adresse. "
142,France Celine C,francecelinec,10 novembre 2023,Très belle expérience,5.0,couples,105,"Restaurant romantique. 
Accueil souriant et service très professionnel. 
Assiette très raffiné et excellent. 
Produit de qualité "
143,gnafr,gnafr,9 novembre 2023,Magnifique découverte,5.0,friends,718,"Accueil agréable dans une salle intimiste. Tables éloignées les unes des  autres et avec des nappes blanches, ce qui se fait rare. Service impeccable avec bonne humeur.
Assiettes bien présentées avec de multiples saveurs bien associées.
Un œuf parfait malheureusement beaucoup trop salé à notre goût, dommage car il était beau ; cabillaud sur peau cuit à la perfection et un superbe dessert autour de la châtaigne.
Un moment agréable malgré le « sel de l’œuf »"
144,ABzn,Abzn54,9 novembre 2023,Delicieuse soirée gourmande,5.0,couples,5,"L'endroit à été choisi suite aux avis pour un anniversaire et nous n'avons pas été déçus. 
Les plats sont raffinés, bien expliqués et l'accord mets et vins est très justement conseillé. Nous reviendrons sans hésiter, jusqu'à présent il est même devenu un de nos préférés!"
145,kirikou2002,kirikou2002,7 novembre 2023,Parfait,5.0,business,173,J'ai passé un excellent moment dans ce petit restaurant à Lyon l accueil chaleureux cuisine au top avec une belle présentation une carte de vin bien variée camille et Benoît sont agréables courtois bref rien à redire aucune fausse note je reviendrai avec plaisir dans ce restaurant merci beaucoup 
146,Valérie F,val_rief892,3 novembre 2023,Une pause gourmande,5.0,friends,3,"Un moment à part.
Peu de tables, un endroit intime et accueillan
Un service au top. Les plats sont gourmands et rafinés. La carte est courte mais la qualité des produits et de la cuisine n'en sont que bénéficiaire.
A noter un joli geste commercial, à la suite d'un désagrément lors du dessert, le vin nous a été offert.
Un  bel endroit à la fois cosy et raffiné pour un moment de détente et de gourmandise."
147,Juliette D,juliettedB5950NB,31 octobre 2023,Délicieux,5.0,couples,1,"Une expérience très agréable avec un service de qualité, une ambiance chaleureuse et des plats extraordinaires. "
148,Stephanie P,stephaniepB5282YJ,24 octobre 2023,Une très belle decouverte,5.0,friends,1,"Très bon restaurant ou le service et la qualité des plats sont au rendez vous.
Je recommande vivement. "
149,gwen b,gwenb837,24 octobre 2023,Excellent,5.0,family,3,Un accueil très sympathique et des plats succulents. La formule du midi en semaine est proposée a un tarif très attrayant pour des plats inventifs et de qualité. Je recommande +++
150,Rachel P,U6247XTrachelp,20 octobre 2023,Très bonne découverte,5.0,family,21,"Lieu très agréable et cuisine délicieuse ! Déjeuner très sympa en famille un vendredi midi, tout était parfait et point bonus pour la surprenante association thé et fromage :)"
151,Laure S,laures793,19 octobre 2023,A vite découvrir si ce n'est pas déjà fait !,5.0,couples,3,"Cuisine raffinée et délicieuse. Des mets très bien travaillés et une très belle présentation. Le personnel est charmant et efficace. Merci pour ce moment, nous reviendrons !"
152,Noa B,58noab,19 octobre 2023,Génial,5.0,family,3,"Toujours dans une belle ambiance, le restaurant propose des repas raffinés, de belles recherches au niveau de plat toujours renouvelé à la saison, produit frais… Rien à dire, on passe un super moment à chaque fois et le personnel est adorable. 
Foncez !"
153,Go752709,Go752709,16 octobre 2023,"Décevant : trop cher, service et cadre peuvent mieux faire",4.0,couples,68,"L'accueil qui nous a été réservé est bon, le personnel est attentionné et plutôt professionnel.
Toutefois, il y a des temps d'attente beaucoup trop importants entre les plats, mais aussi un temps mort à l'arrivée (nous avons attendu plus de 30 minutes à notre arrivée avant d'avoir quelque chose à boire).
Le service n'est pas optimal : par exemple la serveuse servait une table à côté et repartait les mains vides alors que notre table attendait d'être débarassée.
Quant à la qualité des plats, il y a de la recherche, c'est plutôt savoureux, mais évidemment, les quantités laissent à désirer (même pour le cochon, le morceau de viande doit peser 23 grammes au maximum).
Plus le temps passe, et plus les restaurateurs OUBLIENT que les clients viennent au restaurant pour MANGER et non pas pour regarder des micro-pièces de nourriture au microscope dans une assiette.

En résumé, pour un menu de ce niveau (tout de même 55€ par personne sans le vin...), nous avons trouvé que la prestation globale n'est pas à la hauteur.
Aussi, pour un menu à ce prix-là, nous nous attendions à un cadre et à une décoration plus recherchée/raffinée.

"
154,Anne-Sophie L,annesophiel326,15 octobre 2023,Une très belle expérience,5.0,family,2,"Nous avons déjeuné en famille à l'occasion de mon anniversaire. Tout était parfait, du service au menu proposé.
L'association des saveurs est juste incroyable. Merci pour ce bon moment. Nous reviendrons!"
155,Guillaume R,V3125MNguillaumer,6 octobre 2023,Restaurant sublime !!,5.0,couples,6,"Restaurant sublime, les plats étaient tous aussi bons les uns que les autres, l’association avec les vins était parfaite. Le chef cuisinier qui passe voir chaque client est également un vrai plus. De même, le service était impecable et nous avons déjà hâte de revenir !
Merci pour ce moment :)"
156,Gaston Martin 73,GASTONMARTIN73,4 octobre 2023,Exceptionnel !,5.0,friends,233,"On se sent comme chez soi, en famille. L'accueil est magnifique, la salle est très intimiste et la cuisine est sublissime. Tout est exécuté à la perfection. La cuisine est très bien exécutée, harmonieuse et très très bien présentée. Les assiettes sont belles, la féerie peut opérer.  Bravo !"
157,zalic t,zalict,30 septembre 2023,Parfait,5.0,couples,295,"Excellente soirée. Plats raffinés avec une mention spéciale pour les petits poix. 
Maître de salle compètent et efficace. 
Mériterait une étoile Michelin. 
Comme ce n’est pas encore le cas, le rapport qualité prix est excellent. 
Plaisir d’un travail bien fait avec amour dans la pratique."
158,Damien F,damienfM9396WW,27 septembre 2023,Moment de joie,5.0,couples,1,"Accueil et service attentionnés, un très joli cadre sobre, cuisine excellente et carte des vins courte mais parfaite. Nous reviendrons!"
159,fredbThurins,fredbThurins,21 septembre 2023,Très bon restaurant de cuisine française en dehors des classiques Bouchons,5.0,business,234,"Accueil parfait, service très agréable. Salle avec peu de tables donc silencieuse, ce qui est parfait pour pouvoir se parler sans brouhaha. Et cuisine très très bonne, produits du marché, cuisine fine, goûteuse, de l'entrée au dessert. Très bonne sélection de vins. Nous reviendrons c'est certain. "
160,Nina,Globyr,21 septembre 2023,Il faut y aller,5.0,friends,56,"Cela fait plusieurs fois que nous allons dans ce restaurant tout est toujours parfait service rapide,  discret et efficace. Les produits sont d’excellente qualité préparés avec finesse et inventif. Vraiment c’est un sans faute."
161,Discover58897305962,Discover58897305962,18 septembre 2023,Un repas en famille...,5.0,family,1,"Ambiance très agréable et intime, avec repas frais et très agréable, personnel convivial, cuissons maîtrisées, à recommander... largement "
162,caroline b,P6625LJcarolineb,18 septembre 2023,un très bon moment,5.0,couples,2,"La cuisine est raffinée et le choix des vins judicieux.
Le service est sympathique et discret.
Un très bon moment"
163,Dominique H,dominiqueh547,17 septembre 2023,Un régal,5.0,family,117,"Très bon restaurant, les plats sont soignés, le service est sympathique, le choix de vins est recherché et pour couronner le tout le rapport qualité prix est très correct."
164,Jean Y,jeany831,8 septembre 2023,Une très belle table au centre de Lyon,5.0,family,1,"Nous avons fêté le Master de notre fille en soirée cette semaine. Le restaurant est très bien situé, décoration classe mais sans chichi, le personnel est très accueillant, professionnel, sympathique. Les plats sont non seulement beaux, mais aussi excellents, cuisine fine et subtile. Le conseil sur les vins était parfait. Une très belle soirée dans un très bon restaurant !"
165,A M E L I E 🌺,ameliie63,10 août 2023,Delice,5.0,couples,126,"Allez y les yeux fermés  ! 
Vraiment un petit restaurant avec peu de place mais une merveille gustative.
On se rappelle encore du dessert à la clémentine ! "
166,Ghast I,ghasti2023,6 août 2023,Excellent,5.0,couples,9,"Plats raffinés service soigné 
On voit que la brigade connaît son métier c'était excellent  bravo !!!"
167,Alexandre,alexandre2669,31 juillet 2023,Parfait !,5.0,couples,5,"Une très belle découverte: un menu délicieux, raffiné, une présentation très soignée, un accueil et un service très pro et discret tout en étant à l’écoute du client pour échanger sur nos questions (herbes utilisées dans un plat, infos sur le vin, etc…). 
Nous y retournerons sans aucun doute, allez-y les yeux fermés !"
168,Delphine S,20delphines,28 juillet 2023,Belle expérience,5.0,business,1,"Petit restaurant três chaleureux, service parfait  wc un menu raffiné à base de produits frais. Plat très bien présentés. Super moment, je reviendrais. 
"
169,Severine 46,46severine,27 juillet 2023,Reservez les yeux fermés,5.0,friends,62,"Repas excellent de l ‘entrée au dessert
Velouté succulent avec glace exceptionnelle au chèvre
Puis lotte parfaite et baba savoureux"
170,Juna,Dream51973070003,27 juillet 2023,visite de lyon,5.0,friends,3,resto bien place au calme de l entre au dessert tout etait parfaif les saveurs et la cuisson au top nous reviendrons
171,Alex388375,Alex388375,9 juillet 2023,A essayer absolument,5.0,couples,19,"Une excellente table avec un service très pro mais également très sympa. De très belles cuisson de poissons, assaisonnés parfaitement et de belles presentations. Un très bon rapport qualité prix."
172,Isabelle C,isabellemiaou,5 juillet 2023,Refusés,1.0,family,26,"Clients depuis longue date, ma belle mère avait réservé pour le 10/6 à 13h pour 4 personnes par téléphone.
On lui a dit oui , bien sûr madame.
Le jour J , arrive. On se présente au serveur : on a été refusé. 
Le serveur avait appelé ma belle mère soit disant en ne lui laissant pas de message. Il a dit qu’il fallait laisser une empreinte bancaire mais par téléphone ce n’est pas facile !!! 
Il n’y avait pourtant personne à la table ronde qu’avait réservé ma belle mère.
Ce jour là, on devait fêter la fête des mères et des pères.
Dommage, on y allait plusieurs fois par an et cela depuis plusieurs années , la cuisine est très bonne, le cuisinier nous connaît mais le serveur n’est pas bien, il a été antipathique avec nous."
173,guy g,O2861JXguyg,29 juin 2023,resto niveau gastro,5.0,friends,1,j ai pris le plat du jouret j ai tout trouver delicieux les saveurs  etait la le service a la hauteur ainsi que les conseils pour les vins le prix et vraiment tres raisonnable on y reviendraresto niveau
174,michele d,micheled497,24 juin 2023,"Très longue attente, rien d’exceptionnel",3.0,family,42,"Plus de 3/4h d’attente avant d’être servies pour un plat ! Lors de la réservation on nous a demandé d’être à l’heure !!!!! Nous avions des courses à faire,  donc nous n’avons même pas eu le temps de prendre un dessert puisque à notre demande d’un café gourmand on nous a répondu que cela serait long !!!
Bref le canard était bon ainsi que le filet de boeuf mais rien d’exceptionnel pour le prix !!!!
Beaucoup de poudre aux yeux !  "
175,Departure58004749416,Departure58004749416,23 juin 2023,Un beau moment !,5.0,friends,1,"Superbe restaurant, un régal de l'entrée au dessert, un accueil chaleureux et professionnel.
Merci pour cette belle soirée ! "
176,Ludovic F,978ludovicf,18 juin 2023,Très bonne adresse. Je conseille.,4.0,couples,1,"Un bon moment passé dans ce restaurant. Tout y était: une cuisine raffinée, beaucoup de goûts dans l'assiette, belle table simple, un personnel agréable et de bons conseils et un chef qui passe voir ses clients. Je conseille fortement."
177,Bernard G,BernardG185,10 juin 2023,Très belle expérience,5.0,family,4,Une très belle découverte. Tout est vraiment bon. Le choix des vins est éclectique et très intéressant. Belles assiettes et service attentif et professionnel.
178,Lucas.C,Curious49389637381,26 mai 2023,Excellent rapport qualité-prix,4.0,family,16,"Très bonne adresse, avec un rapport qualité-prix presque inégalable à Lyon ! 
Cuisine raffinée, service agréable ! 
Petit bémol avec un petit bout de plastique retrouvé dans l’assiette (ce qui peut arriver malheureusement donc ne joue pas sur la notation) 
Vous pouvez y aller sans hésiter !"
179,François S,Francois5859,16 avril 2023,Excellent,5.0,couples,76,Restaurant qui vaut le détour. Accueil convivial. Carte courte de grande qualité. Tout était bon et les prix sont très raisonnables. On peut y aller les yeux fermés.
180,Ghast I,ghasti2023,6 avril 2023,"Quand cuisine,  rime avec intime",5.0,couples,9,"Très bonne cuisine,  
Restaurant très calme et très intimiste, un bon endroit pour se retrouver à 2 "
181,HibouFinBec,HibouFinBec,27 mars 2023,Excellent rapport qualité prix,5.0,business,96,"Une équipe jeune, dynamique et prévenante en salle
Une cuisine à base de produits simples et frais mais travaillés avec originalité 
Je reviendrai vite, c'est sûr !"
182,Bruno D,G7261ALbrunod,22 mars 2023,Une excellente adresse !,5.0,couples,7,"Cuisine moderne,  inventive et raffinée. Cuissons et jus au top. Associations de saveurs originales.
Service impeccable."
183,JM B,Y6094LQjimb,14 mars 2023,Toujours aussi bon,5.0,none,80,"La dernière fois, le service avait exceptionnel de gentillesse.
Cette fois, ils étaient agréables. Ce n'est plus la même équipe en salle.
La cuisine est toujours aussi fine et délicieuse.
Velouté de chou-fleur, ricotta et noisettes torréfiées était très bon.
Le poisson du jour était réellement exceptionnel.
Le dessert sympa mais pas de quoi se rouler par terre.
Le vin recommandé, un blanc, je ne parviens pas à me rappeler le nom, admirable.

Et en effet, ce sont un peu des portions de moineau.
Nous y sommes retournés avec plaisir, et nous y retournerons."
184,ficelle4,ficelle4,25 février 2023,vaut le detour,5.0,none,16,"repas un midi de grande qualité.
Tout était vraiment parfait: de l'accueil, au service, aux ingrédients dans l'assiette. un vrai bon moment agréable"
185,JuPenna,700jupenna,24 février 2023,Juste parfait !,5.0,couples,72,"Venus tester ce restaurant un midi nous avons été ébloui par tous les aspects du repas.
L'accueil a été excellent tout comme le service qui nous a permis de passer un bon moment  Ensuite tous les plats commandés ont été très bons avec un très bon rapport qualité-prix (25€ le menu du midi).
Vu la qualité et le travail qu'il y avait dans l'assiette, nous avons hâte de revenir un soir pour tester les menus plus élaborés 
Pour finir le cadre est très sympa, ce qui complète le tableau.
Bref on a adoré et ça mérite qu'on le dise !"
186,sbubuge,sbubuge,28 janvier 2023,Super rapport qualité prix,5.0,couples,32,"Très bon restaurant. Les produits de qualités superbement cuisinés. 
Service au top 
Les prix restent tout à fait convenables 
Je recommande aux amateurs de bonnes tables"
187,Isabelle B,IsabelleB2656,28 janvier 2023,Convivialité et gastronomie,5.0,family,66,"Un grand coup de chapeau à ce restaurant. Le service est géré par une équipe souriante, passionnée et à l’écoute des clients.
Les plats sont divinement préparés de l’entrée au dessert , relevés par des trouvailles du chef, les assiettes sont magnifiques et tout est excellent."
188,Marion B,T4729KNmarionb,12 janvier 2023,Soirée en famille lors d'un séjour à Lyon,5.0,family,12,"Super soirée avec un service au top, comme on ne voit pas souvent !! Nous étions comme à la maison! 
Et cuisine succulente et raffinée ! Le filet de bœuf, le veau, le poisson, délicieux!! 
Allez-y les yeux fermés! Visite du chef à la fin du repas, très agréable ! Un grand bravo pour ce restaurant, une réussite! 
Merci à toute l'équipe !"
189,Nina,Globyr,12 janvier 2023,Il faut y aller,5.0,couples,56,Cette table est toujours exceptionnelle très bon rapport qualité. Produits de qualité la carte change souvent les tables sont espacées le personnel au top tout est parfait cuisine légère avec beaucoup d’arômes.
190,Gilles A,GillesA107,7 janvier 2023,Excellent établissement,5.0,family,2,Très bon accueil. Serveurs super. Chef au top. Plats excellents avec des saveurs qui excitent les papilles. Mérite une étoile.
191,JM B,Y6094LQjimb,18 décembre 2022,Tellement gentils !,5.0,none,80,"Un accueil très chaleureux,  ils ont pris note d'une double intolérance gluten/ lactose et proposé des solutions tout à fait agréable.
La cuisine était excellente,  la pêche et la poire pochées étaient totalement splendides.
Nous y retournerons.."
192,travels94402,travels94402,16 décembre 2022,Excellente!,5.0,none,20,Recommandé. Très haut qualité de la nourriture. Les serveurs sont gentils. L'ambiance sympa. Avec un menu frais et de la saison.
