,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
172,jacquelinep453,jacquelinep453,18 juillet 2023,Déception,2.0,family,3,"Pour l’anniversaire de mon petit fils on nous a servi des pâtes aux courgettes très salées, et lui une pizza pas cuite, détrempée ! Mais où sont les ceviche de daurade et les pâtes au parmesan servies dans la meule et la tarte au citron meringuée ??? Même la jeune serveuse ne savait pas ce qu’était un ceviche 🤔! 
Bref, c’est loin de ressembler au début ! Déçue 😞 "
173,Marion L,Marion_lagt,14 juillet 2023,Très bon restaurant italien,4.0,couples,4,"Une très belle expérience, de délicieuses pâtes et une déco tout aussi sublime. 
Seule ombre au tableau, devoir faire la queue malgré le fait que nous ayons réservé. 

Je recommande vivement ! "
174,amelimelo et tutur en vacances,ameliearthur,13 juillet 2023,Meilleur restaurant italien de Lyon!,5.0,couples,11,"La focaccia était délicieusement assaisonnée, et se marie très bien avec la bressaola. 
Nous avons opté pour les pappardelles à la bolognaise, et ne pouvons que les recommander. 
Par ailleurs, les portions étaient généreuses et le cadre très agréable.
Il faut noter que le menu change chaque saison, et que nous attendons l’apparition de spaghettis avec impatience.
A réserver à l’avance."
175,eric G,ericgZ5000PP,4 juillet 2023,TRÈS BIEN,4.0,business,10,"Très bon,  la Burrata est excellente ! Ainsi que les pâtes à la truffe. 
Un grand merci à Emy pour son professionnalisme.
A refaire "
176,JEAN CLAUDE G,799jeanclaudeg,4 juillet 2023,Faut il y retourner ?,3.0,couples,21,"Troisième essai après deux moyens 
Accueil sympa - personne dans la file ´on resa mais après 15 mn on fait passer 5 personnes avec tesa
Plats corrects (vitelo) mais arrivés avant le sortie et l’eau 
Spritz servi avec trop de glaçons et surtout dans la petite collation à l’italienne ! Donc revoir votre copie on n’est plus en Italie ainsi … et surtout avec le prix (le double qu’à Ascoli picino)
Dessert île flottante géante bon
Bref des questions surtout quand on lit la longue liste des clients mécontents "
177,Anne C,Z4668WHannec,2 juillet 2023,"Bonnes pizzas, sympa pour date ou repas entre amis !!",4.0,friends,5,"De bons plats, même si la quantité des pâtes à la tomate est décevante. Les pizzas sont très bonnes, même si un peu cher. Les verres sont originaux et le service est bien fait, même si on a attendu 20min entre l’entrée et le plat. Le cadre est très sympa, on était en bas dans la « cave »et c’était beaucoup plus silencieux que la salle principale."
178,paule b,pauleblon,25 juin 2023,Belle surprise italienne,5.0,family,116,"Très belle soirée en famille. Décor atypique et très particulier, vaisselle dans le thème. Accueil chaleureux. Merci à Robbie (Roberta) qui nous a accueillis et a fait le maximum pour nous placer. Les plats étaient très bons, pâtes aux courgettes cuites al dente carpaccio de veau et gnocchis au pesto et plat aux fruits de mer très goûteux. Le tiramisu bien crémeux et la glace à la fraise bien appréciés. Bémol : le bruit… mais un samedi soir ça se comprend dans un lieu pareil à ne pas manquer."
179,Loreleï S,loreleistell,24 juin 2023,Superbe expérience !!!,5.0,family,9,"Super moment en famille ! Un immense merci à Robbie pour le placement de dernière minute et  à Farouk pour son sourire et sa gentillesse! 
Les plats sont aussi bons les uns que les autres.
Le cadre est très atypique. Nous avons adoré !
Nous reviendrons avec plaisir"
180,Margot P,463margotp,24 juin 2023,Super expérience,4.0,couples,10,"Le décor est super et les plats excellents, le seul point négatif était l'attente mais pour compenser le serveur nous a offert le tiramisu "
181,Robert G,636RobertG,16 juin 2023,Un dîner déplorable !,1.0,friends,13,"Est-il possible de mal manger dans un restaurant italien  à Lyon ?  OUI hélas et ce fut  le cas la semaine passée au Carmelo. D’abord une attente dans la rue alors que nous avions réservé une table… Passons sur le décor surprenant, murs et plafond recouverts de bouteilles de vins, d’alcools et d’assiettes, sur l’accueil fantaisiste – ah vous voulez que l’on baisse la musique ? Que l’on ferme la porte donnant sur les toilettes ?  
Les antipasti proposés – ou plutôt imposés – se limitaient à de la charcuterie ( jambon cru banal, mortadelle peu goûteuse), à de la bresaola et à une burrata surmontée d’une cuillère à café de pesto. Pas beaucoup de travail en cuisine pour tout ceci… Une épaisse focaccia insipide et à la texture caoutchouteuse nous rappela que l’on était bien loin de l’Italie... Ajoutons les plats servis sans couvert, chacun devant se servir avec sa propre fourchette !
La déception se poursuivit avec les pâtes aux truffes vantées par le serveur : servies à même la casserole, ces malheureuses mafaldine étaient trop cuites, agglutinées dans une sauce collante dont le goût de truffe manquant de subtilité laissait soupçonner l’usage d’une huile aromatisée car de truffes dans le plat, que nenni ! Le secondi consista en deux pizza bien ordinaires même si une concassée de pistaches sur l’une d’elles apportait une note d’originalité – fort peu  napolitaine d’ailleurs –  et qui restèrent en partie sur la table, c’est tout dire...
Le dessert ne rattrapa rien : un tiramisu à la texture molle et coulante et une glace aux noisettes correcte sans plus, bien loin de celles que l’on peut déguster en Piémont.
Le summum fut atteint par le vin ( normalement prévu à notre menu  mais que l’on nous factura en plus !) : 50  € pour un vin des Pouilles à l’arôme évanescent, à l’acidité marquée et à l’absence totale de longueur en bouche : même dans les petites trattoria des Pouilles, je n’ai jamais bu de vin médiocre et même le simple vino della casa était toujours bon et franc.

Facturé 80 euros en tout ( apéritif compris certes mais ne réclamez pas un jus de tomate ! ) ce repas m’est resté sur l’estomac, au propre comme au figuré ! Pour le même prix prenez un billet d’avion  pour Rome ou Naples et allez vous régaler de véritable et merveilleuse cuisine italienne !
"
182,Patrick B,W3733JUpatrickb,11 juin 2023,A refaire..,4.0,family,74,"Trés bel établissement, découvert grâce à ma fille,
trés beau décor atypique, une ambiance bien italienne,
une cuisine italienne à tomber par terre."
183,Caroline G,carolinegD8472II,9 juin 2023,Surtout pas de repas de groupe,2.0,friends,15,"Nous sommes venus en groupe en privatisant la salle en bas
L’addition a été invraisemblable !! 84 euros par personne pour dîner dans une salle à côté des toilettes, qui n’a pas la belle déco des salles du haut. Pour ce prix, ni viande ni poisson !!
Juste un apéro et de l’eau, le vin n’était même pas compris !
Et de la charcuterie , de la burrata, pizza, pâtes et tiramisu !
Une honte ! Sans compter que lorsque vous payez en carte vous avez un pourboire obligatoire !
Je ne comptais pas en donner, le serveur nous ayant promis glace et tiramisu en dessert alors qu’au final, c’était glace ou tiramisu mais pas les 2
Bref une expérience complètement surfaite, même une honte de payer une addition pareille parce que c’est Carmelo et que tout est visiblement permis car c’est l’endroit à la mode !
On ne m’y reprendra plus, il y a des tas de restos à Lyon ou pour ce prix là nous aurions eu un vrai repas et non de la pizza / charcuterie 
Et ou en plus on vous offre le salon ….
Que ce lieu à la mode continue à arnaquer les gens de la sorte, attention à lui, le bouche à oreille fonctionne !"
184,Traveler54793369673,Traveler54793369673,3 juin 2023,Très bien,5.0,family,2,"Lieu charmant. Accueil très agréable, malgré le monde. Serveurs sympathiques et efficaces (Merci à Adrien !) Plats délicieux (pâtes à la truffe et glace noisette !). Un chouette moment. "
185,Izïa P,597iz_ap,2 juin 2023,Atypique et excellent,5.0,couples,37,"Une des meilleures pizzas que j'ai mangé !
Un vrai régal. La charcuterie est incroyable également.
Personnel très sympathique et endroit vraiment original.
Passage obligé lors d'un séjour à Lyon. "
186,so,Sherpa59452026466,26 mai 2023,très bonne expérience,5.0,family,141,"beau restaurant italien à la décoration atypique et soignée. les différentes salles sont dans des styles différents toutes plus jolies les unes que les autres. les pizzas sont bonnes et les cocktails aussi. le personnel est très agréable, nous avons passé une excellente soirée."
187,laurence,Climber48142997181,21 mai 2023,Voyage en Italie,5.0,couples,1,"Bon accueil, bonne ambiance, les thèmes de chaque pièces nous emmène en voyage. Belle découverte. 
Repas très bon du début à la fin. Serveur a l’écoute et italien."
188,Delphine K,970delphinek,21 mai 2023,Super moment entre amis et régal absolu!,5.0,friends,139,"Excellente cuisine italienne. Le nombre de plats sur la carte n'est pas élevé car la qualité prévaut sur la quantité. Les pizzas, les pâtes tout comme les anti pasti sont divins et le cadre vaut le détour. Le service est top aussi, le serveur (un vrai Italien) s'est mis en 4 pour nous satisfaire. A ne pas manquer sur Lyon !!"
189,Joba A,jobasea,21 mai 2023,Superbe expérience dans un lieu au top,5.0,none,51,"J'adore ce nouveau lieu ""tendance"" avec sa décoration kitsch et faite principalement de chineries qui donnent un côté très décalé à ce restaurant italien. Nous avons eu un super accueil et les enfants sont repartis avec de belles boites de bonbons !! 
Les plats ont été parfaits, tant sur la quantité, la cuisson et les saveurs ; plus de place néanmoins pour le dessert.
"
190,yahia a,yahiaa317,18 mai 2023,Peut être victime de son succès??,3.0,none,1,"Cela fait trois fois que nous y allons: première fois fin 2022: service et cuisine impeccable,  seconde fois en février 2023: baisse dans la qualité des plats et la dernière fois: odeur désagréable en entrant, pizza médiocre, seul le service reste au rdv.Dommage!!"
191,Daniel G,Z4967VMdanielg,17 mai 2023,l'Italie a proximité,5.0,family,231,"2eme passage dans ce restaurant avec sa nouvelle carte. Toujours un accueil chaleureux, des serveurs relax mais qui assurent le service avec brio et attention. Les plats ""spécial Italie"" pasta, sont excellents qualité des pastes et cuisson mais aussi les sauces. Bien sur la déco spécifique est splendide."
192,Dajasse,Dajasse,15 mai 2023,Tout ça pour ça,2.0,family,21,"Passées les 10 minutes de l’effet Wahou de la déco qui est mémorable et sans doute très efficace pour être diffusée à tire-larigot (ok boomer!) sur les réseaux sociaux, on comprend assez vite qu’on va se faire prendre pour un jambon.

Une carte très  classique pour des prix bien relevés, au contraire de la saveur des plats globalement bien terne. 
La sauce bolognaise maison fut par exemple une grande déception.

Bref, un restaurant tout juste ok mais au marketing puissant. Le sentiment que les créateurs ont plus passé de temps sur l’expérience client (site, déco, serveurs, addition) que sur la qualité de la cuisine.

Et comme tu règles toi-même, personne ne te dit merci ou même au-revoir, comme au McDo quoi, sauf que tu viens de lâcher 200 balles.

Bref, heureusement que des pépites italiennes nous régalent à Lyon."
193,Vaner H,vanerh2023,15 mai 2023,Service lent -la nourriture bonne,3.0,friends,7,"On a commandé à 19h35 le 15 mai 2023 et à 20h33 et au moment où je rédige ce commentaire on est pas encore servis…
La préparation doit être normalement entre 10-20 minutes.
C’est décevant, nous réfléchirons deux fois la prochaine fois pour y revenir.
Dommage que les commentaires ne sont pas publiques sur TripAdvisor."
194,mariabU7459IV,mariabU7459IV,12 mai 2023,Quelle déception,1.0,friends,3,"Nous nous y sommes rendues confiantes vu l’appartenance à la chaîne big mamma.

Nous avons été installées à la cave, pièce la moins agréable.

Nous sommes italiennes et apprécions les pâtes al dente mais ici elles n’étaient clairement pas cuites."
195,AxelleB,Axelle0314,10 mai 2023,Très bien !!!,4.0,friends,95,"Une très belle soirée entre amis dans ce restaurant, une jolie salle décorée de photos sur les murs et de très bonnes pizzas. Une belle adresse !!!"
196,Nanderote N,nanderoten,10 mai 2023,Peut mieux faire,3.0,none,216,"Déco très ""tape à l'œil"", mais sympathique. Les serveurs parlent en italien ou prennent volontairement l'accent italien pour donner un côté plus authentique, ce qui permet d'avoir l'impression d'être presque en Italie. Nous n'avons testé que les pizzas (il n'y avait plus les pâtes que nous convoitions), qui sont volumineuses au niveau du contour, mais très fines au milieu et avec une garniture un peu chiche mais bonne. Nos pizzas étaient cuites correctement, mais celles d'une table voisine à la nôtre avaient leurs contours brûlés. Ces pizzas ne nous laisseront pas un souvenir impérissable, mais elles étaient correctes. L'ambiance sonore est peu agréable, mais supportable. On est incités par les serveurs à payer l'addition directement via notre téléphone (avec des frais !!), mais on a opté pour un paiement avec le terminal de carte bancaire (et là, pas de frais !!)."
197,Krima,Krima14,9 mai 2023,Bien manger dans un joli cadre,4.0,family,773,"L'endroit est spacieux et très bien décoré. Le personnel est serviable et très réactif. Les pâtes fraiches maison sont très bonnes, de plus la portion pour les enfants est généreuse. La pizza est préparée avec des produits frais et la pâte est savoureuse. Quand au dessert la crème brûlée XXL praliné c'était une tuerie. Bref très bonne adresse mais pensez à réserver et si vous êtes en voiture arrivez un peu en avance car difficile de trouver des places. "
198,Navigator18366375250,Navigator18366375250,9 mai 2023,Mauvaise expérience,1.0,none,1,"Très Bruyant. On était obligé d'hurler pour s'entendre un minimum. Bruit de la cuisine, bruit des serveurs ainsi que quelques coups de coudes. Table très mal située, juste à côté de la cuisine avec les serveurs dans le dos en permanence.  Réservation faite et pourtant plus 1h d'attente avant d'être servi pour des pâtes et une pizza. Le repas n'était pas exceptionnel. Je ne recommande vraiment pas ce restaurant 😕. "
199,Tatooine,Tatooine,7 mai 2023,Excellent restaurant with the best pizzas in Lyon.,5.0,friends,267,"J’ai été invité ici, avec un groupe de 5 personnes, par un ami. 
J’ai mangé une excellente pizza et les autres invités ont goûté et dégusté différents types de pasta. Très bonnes boissons. Je souligne le service très professionnel et la gentillesse de Farouk et je remercie Elisabetta pour l’organisation hors du commun d’un restaurant non seulement très agréable mais de niveau supérieur, dans sa catégorie, de tous les points de vue."
200,Lucile_Cmbs3,Lucile_Cmbs3,30 avril 2023,Dimanche en Italie,5.0,friends,65,Les portions sont parfaites et les plats sont bien présentés. Les plats sont fait maison avec des produits frais et de qualité. La salle est décorée avec goût. Pensez à réserver. Je recommande vivement.
201,Perrine B,151perrineb,25 avril 2023,Voyage en italie !,4.0,friends,21,"Décors typiques et accents chantant italiens des serveurs, on se croirait en Italie !
Bonne cuisine (nous avons testé des pâtes et des pizzas) avec des produits de qualité
Service efficace
En revanche l'endroit est un peu bruyant et un poil cher"
202,pascale s,152pascales,24 avril 2023,Un restaurant de qualité dans un cadre enchanteur,5.0,friends,6,"Décoration magique qui dépayse agréablement, cuisine italienne vraiment délicieuse, service efficace et très sympathique  "
203,legourmand69,legourmand69,22 avril 2023,Très bon restaurant italien,5.0,family,138,"Excellent restaurant italien !
Produit frais et préparé minute. Pas d’attente entre la commande et l’arrivée des plats.
Plat copieux 
Belle décoration 
Paiement à la table par le flash code et on peut à tout moment vérifier notre commande via le flash code."
204,Karacterielle,Karacterielle,17 avril 2023,Passez votre chemin,1.0,friends,36,"Pâtes bolo pas cuites. Pizza lambda. Pâtes aux palourdes vraiment pas top...
Le serveur a oublié notre entrée.
Franchement ça ne vaut pas le coup d'attendre pour ça."
205,Clarus  A,clarusa2016,10 avril 2023,Une expérience que je ne souhaite à personne après avoir été traité comme un animal par l’un des serveurs,1.0,couples,2,Endroit à éviter car les employer son violent et ceux restaurants cautionne cela et faite attention à votre note car ils vous doublé les commandes effectué
206,Lolo,calligarol,10 avril 2023,tout simplement parfait,5.0,none,2,"Tout simplement parfait! déco originale et dépaysante. Le personnel très sympa ,la cuisine et le vin délicieux. C'était une première pour moi mais je ne suis pas déçue, pourtant énormément de monde un dimanche de Pâques...Seul petit bémol : consulter la carte sur QR code n'est pas vraiment pratique. Je ne suis pas de Lyon mais j'espère bien y revenir."
207,tutucmoi,tutucmoi,9 avril 2023,Mouais !,2.0,family,219,"La décoration et l’ambiance sont à la hauteur de la réputation.
En revanche nous avons été très déçus par les plats: la pâte à pizza était « élastique » et les pâtes fraîches pâteuses.
En outre les plats ne sont pas arrivés en même temps ce qui fait que j’ai mangé froid!
Il y a probablement trop de couverts pour que le service soit à la hauteur."
208,Marie D,mariedU3859KQ,8 avril 2023,Toujours au top,5.0,couples,3,"Une fois de plus nous avons passé un superbe moment , dépaysement et qualité au rendez vous ! Une carte qui change régulièrement....et qui nous donne envie d y revenir !  grand merci à Dorian ! "
209,COLIN C,colincF2879NH,6 avril 2023,NON CI è PIACIUTO,2.0,none,5,"Comme plus haut dans les commentaires, nous avons eu droit à la même serveuse ennuyée d'être là ! Elle le portait sur son visage. La restauration est un métier et le client est le roi ! Ne l'oubliez pas mademoiselle. Inutile de faire des commentaires en aparté à un autre serveur, sachez que je sais lire sur les lèvres. Nous sommes venus fêter l'anniversaire de notre fils, quelle erreur ! Alors même que nous avons fait le tour des Big Mamma à Paris (Pink Mamma, Est Mamma, Libertino, Felicità...) nous avons eu le malheur de demander s'il y avait les mêmes antipasti qui nous avaient plus. Sachant que personnellement j'ai dû mal à lire une carte sur un téléphone et que j'ai envie d'avoir un service (à ce prix là). Nous avons été très mal reçus à Lyon et ne reviendrons pas. "
210,Stephan S,stephans317,3 avril 2023,Est-ce qu’on a kiffé?,4.0,couples,6,"On a énormément aimé votre décoration et les pizzas servies.
On déplore l’obligation de voir le menu sur un écran, à travers un QR Code, et pas sur du simple papier.
On déplore également l’obligation de payer à travers un QR Code.
Vous seriez bien avisés de limiter l’invasion technologique dans les services que vous proposez à vos clients.
De plus, on ne « kiffe » pas, on aime, ou pas."
211,camacho69,camacho69,2 avril 2023,Resto en couple,3.0,couples,19,"restaurant atypique par sa décoration 
Les plats étaient bons mais cher pour ce qui a dans l’assiette, la pizza à feu de bois  bonne mais la pâte était trop fine on aime ou on aime pas question de goût.
Nous étions dans l’entre deux salle beaucoup de passage et assez bruyant, le plus surprenant c’est au moment de payer avec un pourboire de 3 euro que tu retire avant de payer et qui revient à la fin si tu ne fait pas attention ⚠️ 
Personnel très accueillant !!!"
212,MarionLaurent,MarionLaurent,28 mars 2023,Bon et beau.,5.0,friends,19,"Déjà le restaurant est très beau, décoration typiquement italienne, ensuite la nourriture est vraiment, vraiment bonne. Que ce soit les entrées, les pâtes, les pizzas ou les desserts, c'est un régal du début à la fin !"
213,Lele,lilou2424,26 mars 2023,Très bon,5.0,friends,27,"Ambiance très bonne et serveurs très agréables. 
Les plats sont de qualité et copieux, et le rapport qualité/prix très bon. 
Je recommande fortement."
214,Musoleil,musoleil,18 mars 2023,Victime de leurs succès,3.0,friends,97,"Victime de leur succès!
Certes une déco originale et des pizzas délicieuses, mais plus d'une heure d'attente et des spaghettis à la vangole vraiment très décevantes! Une sauce verte insipide , dommage ..."
215,Patrick B,W3733JUpatrickb,17 mars 2023,Hummm Carmelo,4.0,family,74,"Ma fille m'a enmenée dans ce restaurant 
Une belle découverte au coeur de Lyon,
Une cuisine italienne délicieuse
Un cadre magnifique
 une belle déco"
216,Chakib M,Stay551747,17 mars 2023,Immersion en Italie,5.0,business,230,"Une très grande surprise ,une petite porte dans une ruelle, vous entrez dans un monde exceptionnel, vous vivez l'ambiance italienne, un très joli restaurant décoré par des assiettes de tout genre ,une carte numérique, les plats superbe surtout ceux à base de truffe, toutes les pâtes sont faîtes maison si vous êtes au centre n'hésitez pas à réserver "
217,Laure Roynard,931laurer,16 mars 2023,Idéal pour un bon moment entre amis,5.0,friends,2,"Restau super sympa avec plusieurs ambiances et des serveurs au top. 
L'essentiel... les plats sont délicieux ;) "
218,Valerie T,valerieTabouk,13 mars 2023,Déception,3.0,family,1,"Après une première visite où j'avais passé un très bon moment j'y suis donc retourné en famille pour fêter un anniversaire. 
Certes le restaurant à une déco tout à fait atypique et les plats sont bons ( bien que chers pour la dose servie ) Mais il faudrait faire attention à l'attitude des serveurs. Pour cette deuxième expérience nous sommes tombée sur une serveuse désagréable du début à la fin 
Aucun sourire aucun petit mot gentil mais au contraire vraiment l'impression de l'ennuyer à chaque fois qu'on s'est adressée à elle. Au point où nous avons demandé à quelqu'un d'autre pour avoir du parmesan ou du pain ... Au moment du dessert nous lui précisons qu'il y a un anniversaire et elle nous explique qu'ils ne chantent plus les anniversaires, cela n'est pas de sa faute mais quel dommage... cela donnait du charme au restaurant. Pas capable de mettre une bougie sur le dessert alors que nous en voyons passer à d'autres tables. Au moment de l'addition un coca que nous avions échanger n'est pas retirer sur la note et le dessert à l'ananas affiché à 7€50 est facturé 8€."
219,Stay49032724906,Stay49032724906,13 mars 2023,Ambiance sympa mais attente folle !,3.0,none,1,"Voilà la 2ème fois que nous y allons en famille et les 2 fois nous avons eu une attente de 1 heure pour être servi (les boissons sont arrivées au bout de 40 min.). Beaucoup, beaucoup trop long. Il semble que la cuisine ne suive absolument pas (manque de personnel ou d'organisation ?) et franchement ça gâche le plaisir d'être dans ce lieu sympathique. Pour ce qui concerne les plats, la plupart sont bons. Toutefois, les pâtes à la sauce tomate + straciatella étaient quelconque. La sauce tomate manquait cruellement de saveurs. Quel dommage !"
220,Marie,314talletm,11 mars 2023,"Longue attente, pâtes bonnes mais pas exceptionnelles",3.0,family,17,"L’attente a été très longue. Personne n’est venu nous en informer. 
Les pâtes étaient bonnes mais trop salées. 
Le cadre est très sympa, la décoration est superbe mais l’acoustique n’est pas très bonne."
221,Cubalyon,Cubalyon,10 mars 2023,L'usine,3.0,none,139,"OK c'est super beau et original; il n'en demeure pas mois que c'est assez impersonnel. Pour deux raisons: la carte est assez limitée, mais surtout leur système de réservation est totalement nul et inadapté. Non joignable par tel (j'adore). Vous devez réserver sur internet 3 mois à l'avance pour être sur de pouvoir déjeuner entre midi et deux. Sinon c'est à 9h35 ou 23h12 qu'on consent éventuellement à vous allouer une table. Et il vous faut manœuvrer sur un site internet compliqué et austère. En fait c'est impersonnel. Pas de place à l'occasion de dernière minute en famille ou entre amis sauf à faire la queue dans la rue sans garantie. Concept pas cool. Préférez un restaurant plus petit et plus chaleureux."
222,Vero Bm,vbm71,5 mars 2023,Téléportés à Naples !,5.0,friends,127,"La meilleure pizzeria  napolitaine pour nous.
Nous n'avions pas réservé mais il existe une file d'attente pour ceux qui ne l ont pas fait.
Nous étions 4 et nous avons eu une place sans problème( de 19h à 20h30)😊 un très bon accueil malgré le monde.😁
 Les salles sont en enfilade avec une déco qui leur sont propres. Rien que pour le plaisir des yeux puis pour le plaisir de l'assiette je vous recommande ce lieu... un choix limité signe de gageur. Des produits frais d'excellente qualité.
Nous y reviendrons sans problème, et en réservant 😉"
223,Gabriel et Léanne,gabrielpK6614SB,5 mars 2023,Una meraviglia per le papille gustative !,5.0,none,3,"19h30, jeune couple errant dans les rues de Lyon, le ventre gargouillant, nous tentons sans trop d'espoir d'obtenir une tablée au Carmelo sans réservation, impossible nous direz-vous ? Et pourtant... mission accomplie ! Après seulement 2 minutes d'attente, la réceptionniste nous indique une table disponible !! Jonathan, jeune serveur dynamique, italien, bel homme et très courtois, se présente à nous. Sur ses recommandations, nous prenons une pizza Regina et une 4 fromages *miam miam*. Nous étions positionnés près des cuisines, nous permettant ainsi de voir les chefs à l'oeuvre, tout en contemplant la superbe décoration du restaurant. Parlons-en, de cette décoration : des assiettes ornant murs et plafond (oui oui, on se demande si elles ne vont pas nous tomber sur le dessus de la caboche ces coquines) dans une autre salle, des centaines de bouteilles de vins dans une autre, benvenuto in italia ! 
C'est un voyage visuel, linguistique (tout le personnel semble être Italien), mais surtout culinaire : nos pizzas étaient excellentes, mais attendez qu'on vous parle du dessert... Jonathan nous conseille le tiramisu (évidemment, nous l'écoutons). Il nous apporte ce doux met directement dans le plat dans lequel il a été préparé avec amore. C'est tout simplement une merveille, à tel point que nous lui en redemandons une (grosse) cuillère ! 
Pour faire bref, personnel très agréable (encore merci Johnny) et compétent, décoration originale et bien vue, cuisine tip top (pour pas spécialement cher en plus) ! Le lieu convient à tout type d'ambiance (premier date, repas entre amis, en famille, repas de divorce, pour un enterrement, un anniversaire, un licenciement, pour y emmener votre maîtresse dans la salle au sous-sol pour + de discrétion...).
Ciao Carmelo !
Amore e forza,
Gabi et Lele"
224,Wil C,wilc590,4 mars 2023,Très sur estimé,3.0,business,2,"Beaucoup trop d'attente. Obligé de manger vite car les serveurs vous poussent à finir. 
Bon repas mais pas exceptionnel. Tout est trop dans ce restaurant."
225,V00dOOChilD,V00dOOChilD,27 février 2023,Dépaysement réussi 👌,5.0,couples,46,"De visite à Lyon, on me l'avait conseillé sur les réseaux, et on ne fut pas déçus. À commencer par le décor qui est carrément atypique, on avait les yeux partout. Une bonne partie de l'équipe de service et en cuisine est italienne visiblement et ce n'est pas pour déplaire, c'est vraiment de l'authenticité à l'état pur 👌
Il y a un grand choix de boissons apéritives, digestives et de vins italiens.
Et les plats sont dingues, nous avons pris en entrée la stracciatella fumée de burrata, puis le Cacio to My pepe, plat de pâtes pour 2, servi en direct de la meule 😍
Et en dessert, le tiramisu et la profiterole, ce fut la cerise sur le gâteau.
Tout était absolument délicieux !!!
Nous reviendrons, et nous conseillons ce restaurant les yeux fermés. À réserver absolument par contre car très prisé. "
226,Nath,Mondali,25 février 2023,Quelle déception,1.0,friends,10,"Très décevant, nous avons été très mal placés à côté des cuisines ! On voyait les assiettes circulaient à 10 cm de la tête de mon fils entre la cuisine et les serveurs ! Sans parler des  pizzas posées sur les plateaux  situés juste derrière le dossier de la chaise de mon fils de façon précipitée qu’elles étaient carrément sur le manteau de mon fils ! J’ai dû moi-même pousser le tréteau avec le plateau car même en le signalant au serveur, ce dernier avec un air ahuri n’a pris aucune initiative pour le faire et en avait rien à faire ! En revanche le serveur de notre table était adorable ! Sinon les pâtes à la truffe sont écœurantes et toute la journée j’ai été incommodée ! Heureusement que le soir la brasserie Le Dandy nous a fait oublier ce mauvais passage !"
227,DavidAngel,Daviddrouet,24 février 2023,Belle adresse,5.0,friends,301,"Bien situé dans Lyon. Restaurant très accueillant superbe décor. 
Serveurs souriants aimables et efficaces
Nourriture très bonne et prix corrects"
228,Oudad Y,oudady2016,20 février 2023,De passage à Lyon,2.0,none,4,"De passage pour venir voir des amis étudiants à Lyon, on m'a très fortement recommandé le restaurant. J'ai pris le plat de pâtes avec les palourdes, la sauce pesto et les pignons de pins à 18,5eu ""SPAGHETTONI ALLE VONGOLE"". Franchement, c'était très moyen, je n'ai pratiquement rien mangé, les pâtes n'étaient pas assez cuites (dur à mâcher en bouche pas agréable), la sauce pesto manquait de goût (il faudrait penser à la relever avec un peu plus de matière grasse, on aurait dit de l'eau verte tout simplement.) et les palourdes étaient toutes pratiquement vides (que des coquilles). Honnêtement très déçu moi qui venais sur recommandation des copains, les autres plats que j'ai goûté était bon en soi, mais voilà très mauvaise expérience gustative sur mon choix et pour le prix ce n'est pas donné. Sinon le cadre est pas mal et bonne ambiance"
229,bernard m,bernardm343,20 février 2023,Typique et chaleureux,5.0,couples,136,"Typique et chaleureux
Personnel très sympa et très polî
Plats à la hauteur de la renommée prix corrects
Nous ne connaissions pas , nous y retournerons"
230,ChB,charlyb836,20 février 2023,Superbe restaurant italien,5.0,family,2,"Repas et produit de qualité, sympathie, accueillant, service rapide, tous les recoins sont décorés, restaurant à ne pas rater"
231,baban12,baban12,18 février 2023,Atypique,4.0,family,1317,Il faut réserver ou être chanceux comme nous pour avoir une table au Carmelo. Vous y passerez un bon moment dans un cadre étonnant et atypique. Côté nourriture la carte est courte mais très bonne.
232,Benjamin J,JulnBenjamin,15 février 2023,Bon restaurant,4.0,friends,1,"Nous avons passé une bonne soirée, mais nous avons attendu 1h15 avant de recevoir les repas et les serveurs nous ont pressés pour commander nos desserts."
233,Trail03615315167,Trail03615315167,12 février 2023,Excellent et très sympa,5.0,friends,45,"Cadre original et magnifique, décoration au top.
Serveurs présents et à l écoute, tous italiens je pense.
Très bonnes pizzas, carpaccio énorme.... 
Nous avons passé un très bon moment en amis. Tellement bien que j y retourne cette semaine 😊 ! 
Je recommande,  par contre pensez à réserver..  file d attente souvent très longue."
234,callieradrien,callieradrien,6 février 2023,Très surestimé,3.0,none,14,"Nourriture bonne mais basique
Attente interminable malgré la réservation
Rapport qualité-prix un peu déséquilibré, beaucoup d'apparat"
235,Mezouar,Nat13720,4 février 2023,Dommage…,3.0,friends,17,"Plats raffinés mais assez déçu de tout ce qu’il y’a autour… beaucoup de monde, tables très serrées, forte chaleur, musique forte… tout cela vous enlève un peu le plaisir des plats que vous mangez…serait-ce peut-être subjectif mais mes amis sont du même avis.
Carte assez petite mais on comprend mieux quand on voit la qualité des produits proposés. 
Belle décoration (un peu trop chargé tout de même) mais j’avoue que l’ambiance étouffée ne m’a pas fait passer un très bon moment, dommage !"
236,Thomas B,F6626LFthomasb,3 février 2023,Parfait,5.0,friends,2,"Ygor de Sallerno est un SUPER serveur, sympathique et super MIGNON ☺️☺️ honnêtement je recommande vraiment à fond"
