,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
78,Valkiri,595val_riek,11 septembre 2021,A ne pas manquer,4.0,friends,15,"Resto incontournable pour les dingues de viande de qualité.
Équipe professionnelle et sympathique. Sommelière extra, d'excellent conseil. Nous y retournerons avec grand plaisir. L'équipe du 39"
79,Ben D,H5336VSbend,4 septembre 2021,La maison de la viande,5.0,family,1,"Excellent restaurant de viandes.
Je le conseil pour les mordus de viandes!
Équipe agréable et souriante.
Vivement conseillé"
80,Agathe P,AgatheP1808,30 août 2021,Excellent !!,5.0,none,16,"Super adresse que je conseille vivement. L’assiette de charcuterie en entrée était savoureuse et le plat également. La viande était tendre, très bien cuite et les frites maison un délice ! Un accueil souriant, et de la gentillesse tout au long du repas. Petite mention pour leur boucherie d’en face qui est excellente aussi et où le personnel est très sympas."
81,Julia R,juliarH3845VW,29 août 2021,Excellent,5.0,couples,1,"Super soirée, en terrasse, viande divine, servi avec un assortiment de légumes, frites maison, et salade, joliement présente, j'insiste tout particulièrement sur une équipe au top, le personnel est à l'écoute, très bons conseils que ce soit sur la viande, ou les boissons, ils savent de quoi ils parlent ! C'était vraiment une superbe soirée, on y reviendra avec grand plaisir !
Un grand merci pour la qualité de votre service !"
82,michmich,michmichrd,13 août 2021,Top,5.0,family,82,"Très bien dîné, ambiance décontractée, serveurs et sommelière  sympa, viandes de haute qualité, rassasié,  ni fromages, ni dessert ( plus faim ).
Un poil cher,  100 €/ tête ( pour nous ).
Super soirée,  pas la première fois et certainement pas la dernière.  Réservation conseillée. "
83,Jéjé globouffe,Jejeglobouffe,4 août 2021,Amateur de viande rouge ! Les yeux fermés,4.0,couples,47,"Restaurant avec un vrais connaissance de viande 
Nous sommes venu déguster une belle côte de bœuf de l’aubrac ! 
Une cuisson parfaite ! 
Elle sera accompagnée de frite et légumes sauté, sans oublier la salade ! 
Nous avons étais super bien accueilli les serveurs et serveuses connaisse très leurs jobs ! 
Un moment magique  
À bientôt"
84,Bruno L,brunolS2450SK,3 août 2021,Juste magnifique!!!,5.0,family,2,Découvert pas plus tard qu'hier soir juste merveilleux !!!!! Viandes extraordinaires !!! Accueil digne de ce nom service idem conseil au top !!!!! 50 ans et jamais manger de la viande d'une telle qualité !!! Un grand bravo !!! Ons se revoie très vite !!! 
85,Vieira J,VieiraJ12,23 juillet 2021,"Resto au top, viande de super qualité, service d exception.",5.0,couples,6,"Petit restaurant tombé par hasard. Pour les amoureux de la viande, nourriture de super qualité, personnels plus que au top, explications sur les mets... nous recommandons vigoureusement et de plus nous vous suggérons de suivre les conseils du chef... encore merci beaucoup "
86,NATURAL COLLECT... L,naturalcollectorl,19 juillet 2021,Que du bonheur !!!!!,5.0,none,4,"Et dire qu'avant de passer dans ce restaurant, je ne cessais de me plaindre de ne plus reconnaître les établissement lyonnais dans tous ce qu'ils avaient de meilleurs... plats, service et savoir faire .... n'est ce pas ??
Et bien, après être passé au 37 rue de la charité, je retire ces mots.
Un service impeccable, sans chi - chi, une viande à la hauteur de nos attentes ( ça faisait longtemps ) , une carte des vins très intéressante.
Mais, les amis, tout a un prix !!!!
Allez y, sans hésiter, tout y est parfait."
87,JYREGINSTER,JYREGINSTER,18 juillet 2021,Magnifiques viandes et bonheur garanti,5.0,solo,251,"Magnifiques viandes parfaitement maturees  et cuites à la perfection. Délicieux pâté en croûte délicatement rehaussé de graines de fenouil. Carte des vins intelligente avec une jolie sélection de Bourgognes et de Côtes du Rhône.
Cadre décontracté mais confortable 
Surtout équipe adorable, souriante et très efficace 
Un vrai moment de bonheur pour les carnivores"
88,Agno Baby,ASDA0104,12 juillet 2021,Un moment delicieux,5.0,friends,23,"Accueil très sympathique et agréable. Belle carte et très bons produits. Vins choisis, atypiques à découvrir."
89,Chrystel69,Chrysel69,11 juillet 2021,Une soirée très agréable,5.0,friends,3,"Un accueil chaleureux, un service impeccable et agréable, des plats de qualité et très bien cuisinés. Une belle adresse à recommander sans hésiter ! Merci à toute l équipe !"
90,Bertrand C,883bertrandc,7 juillet 2021,Excellent… mais il faut y mettre le prix !,4.0,friends,4,"Rien à redire sur la qualité de la cuisine, tout est vraiment très bon, et pour les amateurs de viande c’est un must !
En revanche la note est particulièrement salée…"
91,Virginie P,virginiepA4393AH,3 juillet 2021,Une soirée parfaite !,5.0,friends,2,"Une sélection de viandes cuites parfaitement, accompagnée de frites maison, légumes et salade. Une carte des vins avec un choix vraiment très large, heureusement que le sommelier est là pour nous guider pour choisir celui qui ira avec notre plat. Petit choix de desserts fait maison (si jamais on a encore une place !) Ou encore fromages . La soirée parfaite, très bon accueil, très bonne ambiance, nous reviendrons c'est sûr !!"
92,Magalie M,251magaliem,3 juillet 2021,Une soirée au top,5.0,friends,265,"Un accueil au top, de la serveuse au sommelier et au patron !!! Des plats de qualité et copieux, merci pour cette belle soirée et pour votre accueil et votre participation à nos jeux debiles (paris sur vos poids 🤪)"
93,Coralie P,coraliep181,19 juin 2021,Bonne viande et bonne ambiance 👍😁,5.0,couples,37,"Commençons déjà par le personnel, à peine arrivé que l'on se sent déjà comme à la maison, nous sommes accueillis par toute l'équipe qui vient nous saluer. Une délicate attention mais qui fait son effet ! 
Après concernant la viande, la aussi rien à redire c'est délicieux, à l'accompagnement et est bon et simple !
Une très bonne adresse pour les amoureux de viande, vous pouvez y aller les yeux fermés ! 😁😁"
94,Thomas V,totonayvi,18 juin 2021,Repas fête d’un mariage,2.0,friends,11,"Viande qualité mais à des prix au dessus du marché et 1 heure pour la prise de commande. 28 euros pour un morceau de viande plus 10,50 pour l’accompagnement en l’occurrence des frites c’est excessivement chère. Je recommande donc gueuleton!!! Très déçu"
95,Shahane B,shahaneb,12 juin 2021,Super découverte,5.0,couples,5,"Après une arrivée tardive (22h) et plusieurs refus dans d’autres restaurants nous tombons sur celui-ci.

Une serveuse souriante a réussi à nous trouver une place!

Une carte alléchante, des vins délicieux (merci à la sommelière pour ces conseils 👌🏼).

Un service bon enfant et très agréable !

Merci beaucoup et nous vous souhaitons une bonne continuation !"
96,Flavie O,flavieo2021,1 juin 2021,VIANDE AVARIÉE,1.0,couples,1,"J’écris rarement des avis négatifs mais mon expérience a été catastrophique. Alors qu’on venait passer un bon moment en couple, la serveuse n’a pas arrêté de nous coller et de draguer mon copain sous mes yeux. 
Et pour couronner le tout, on m’a servi de la viande avariée, résultat : grosse indigestion dans les jours qui ont suivi, j’ai cru que j’allais finir aux urgences ! (Mon copain, qui a mangé un peu de mon plat a lui aussi été mal le lendemain) 
Aussi, à la serveuse qui me demandait de manière insistante avec son grand sourire hypocrite : « Est-ce que vous allez revenir ? » je réponds un grand Non ! 
(D’autant plus qu’en période de covid, il serait mieux que les serveurs portent convenablement leurs masques...)"
97,Coco Mojitos,cocomojitos,23 octobre 2020,Parfait 👍,5.0,family,186,"Viande exquise, que ce soit le bœuf Aygus ou la côte de veau morilles.
Accompagnement simples mais maison et goûteux
Vin super, même au verre,
Assiette de fromages, une tuerie
Desserts maison très très bons
Service gentil, bienveillant et très bon conseil
Allez y vite ! C'est le resto de viandes à faire sur Lyon !"
98,enyaprz,enyaprz,19 octobre 2020,"Excellent repas, viande très bonne of course !",5.0,none,30,"Nous nous sommes rendus au BLO pour un repas en amoureux.
Après avoir été bien conseillés, la viande arrive. C'était juste MAGIQUE.
J'aime la viande à point, enfin, entre le saignant et à point. Et elle est arrivée PILE comme ça. Elle était fondante, très bien assaisonée.
On reviendra pour prendre de la viande à partager (les serveurs montrent la découpe, et c'est vachement chouette!)
Bref, rien à redire si ce n'est qu'on a passé un super moment et c'était très bon!

Ah si, le seul petit détail (mais ce n'est de la faute de personne), c'est l'air qui passe près de la prote fenêtre où nous étions assis. Il fait un peu plus frais et les serveittes posées sur la table commençaient à devenir très froides. Mais c'est un détail encore une fois, qui nous a pas empeché de nous régaler"
99,Zoé W,zo_w844,12 octobre 2020,Une valeur sur pour les amoureux de viande de qualité !,5.0,couples,1,Viande tendre et délicieuse et service plus qu’agréable ! Allez-y les yeux fermés ! Le lieu est chaleureux et bien placé !
100,Julie L,julielandou,10 octobre 2020,Excellent - le repas et le service au top !!,5.0,friends,2,"Nous avons été très bien accueillis alors que nous n’avions pas réservé. Le service et l’accueil étaient des plus chaleureux, attentionné du début à la fin vraiment rien à redire !
Très belle expérience culinaire pour les amoureux de la viande ne passez pas votre chemin c’est un délice!
Je recommande vraiment !!"
101,Laurie B,laurieberrafato,10 octobre 2020,"EXCELLENT !!!!!!!! Accueil parfait, viande superbe",5.0,friends,4,"Tres bien accueillies, alors que nous n’avions pas réservée. La viande est excellente, on a été très bien conseillée, on a bien mangé du début à la fin. Les serveurs s’intéressent à nous durant tout le repas, des gestes ont été fait durant tout le service. Ambiance familiale, chaleureuse et chic à la fois. Je recommande à 200%"
102,Maud P,maudpucci,9 octobre 2020,Très commerçant,4.0,friends,161,"Une bonne adresse pour une soirée entre amis, idéale pour les amateurs de viande ! Le goût et la qualité sont au rdv ! Et mention spéciale pour l’équipe et leur savoir vivre ! On reviendra c’est certain !! "
103,silencia,silencia,8 octobre 2020,Peut-être pour les habitués,2.0,none,6,"Je n'ai pas l'habitude d'écrire des avis négatifs mais je tiens à partager mon expérience et témoigner de pratiques de plus en plus courantes : beaucoup d'ambition, un concept attractif, une équipe jeune et cool mais qui oublie l'attention apportée à certains clients. Les habitués et les personnes aisées ne rencontreront certainement aucune difficulté. Pour les autres, comme nous, pour une première visite un midi : accueil froid, une table près la porte au courant d'air, un repas bien présenté mais sans générosité ni saveurs particulières, correct, sans plus et surtout n'essayez pas de demander de régler une partie de la note en ticket restaurant! Nous voulions nous faire plaisir mais apparemment nous n'étions pas à la hauteur pour avoir un minimum d'attention et de respect. Dommage mais une de mes plus mauvaises expériences au restaurant."
104,Elisa69008,Elisa69008Lyon,5 octobre 2020,Super moment !,5.0,couples,9,"Viande de grande qualite, service attentif et très efficace, dessert très équilibré et service sommellerie super également. 
En conclusion : personnel sympa & très professionnel, pour des produits de grandes qualite. 
Merci beaucoup, nous recommanderons et reviendrons!"
105,Gaspard F,523gaspardf,1 octobre 2020,Qualité et excellence,5.0,friends,1,"Un accueil très chaleureux, des serveurs passionnés aux conseils précieux.
Et des viandes d’un autre monde
Je recommande"
106,Sophie-tanuki,Sophie-tanuki,16 septembre 2020,Excellent,5.0,friends,177,Viande particulièrement tendre et goûteuse. Pâté en croûte artisanal surprenant et excellent. Relativement cher mais la qualité est au rdv.
107,Estelle P,estelle123456,3 septembre 2020,Excellent moment en amoureux,5.0,couples,2,"Nous avons mangé au restaurant à l occasion d un anniversaire. Nous en sommes répartis ravis !
Le service est super ! On s est très bien occupé de nous avec des serveuses très attentives et aux petits soins. 
Côté repas la viande est délicieuse. Nous avons pris un steack tartare et la pluma de pâta de Negra. Les deux viandes étaient parfaite. 
Nous recommandons et nous reviendrons avec grand plaisir !"
108,BertDvg,BertDvg,7 août 2020,Viande d’exception et accueil parfait,5.0,family,32,"Déjeuner en couple avec une petite de 2 ans. Nous avons été très bien accueillis, avec le sourire et d’excellents conseils tout au long du repos. Le menu enfant était parfait, quant à la viande maturée, une merveilleuse pièce de Wagyu, tout simplement la meilleure de notre vie."
109,Hélène A,68h_l_nea,5 août 2020,Super resto .... hors période Covid,3.0,couples,6,"La viande est extra. Le cadre très chouette. L’accueil chaleureux. Mais svp respecter les gestes barrières dont notamment le port du masque et le nettoyage des mains  ! Le soir où nous y étions, en cuisine aucun masque. Au service, sur les 4 personnes, 2 le portaient à peu près convenablement. La jeune femme passait son temps à l’enlever et le remettre en le touchant en permanence et celui qui semblait être le patron le portait dans le cou ... tout en toussant régulièrement... dans ses mains ! Dommage. Nous attendrons avant de revenir"
110,Christophe L,christophelH379WW,30 juillet 2020,INOUBLIABLE,5.0,none,54,"Pour mon anniversaire, avec le fiston, nous voulions absolument découvrir le Top de la viande. Rendez-vous est pris. Petite table sur le trottoir et là Monsieur Raphael entre en piste ! Conseil sur la choix de la viande, faite confiance pour la cuisson et là, le bonheur absolu. L'angus était tout simplement parfait, Une texture que nous n'avions jusqu'alors jamais rencontré, avec un côte de Brouilly THIVIN exceptionnel.  Un petit genepi pour finir - Merci pour tout et à très bientôt"
111,Sebastien B,B1450KKsebastienb,24 juillet 2020,Le top de la viande à Lyon,5.0,none,1,"Lyonnais et amateur de viande, je ne pouvais pas ne pas tester BLO.
J'attendais un produit au top, j'ai eu un produit au top.
L'entrecôte Angus pour l'un, la pluma ibérique pour l'autre. Texture, goût, cuisson parfaits pour les deux.
Des vins aux verres bien sélectionnés, et un service attentif tout en étant détendu.
Certes, la qualité a un prix, mais de mon point de vue, en ces lieux, il est parfaitement justifié.
Je reviendrai."
112,Léa L,l_alK6102ST,19 juillet 2020,Dommage,3.0,none,2,"Décoration super, en rapport avec le concept et très bon accueil.
Service à revoir par rapport au prix de la note. 
Prix de la viande excessive par rapport à la qualité."
113,Laurent S,21laurents,14 juillet 2020,Bravo,5.0,couples,18,"Pour notre premier restau spécialisé en viande sur Lyon, quelle bonne surprise! Un service qui pourrait servir d'exemple à nombre d'établissements, une salle agréable, et surtout une viande incroyable! Nous avons pu tester le Wagyu qui peut sembler un peu cher mais est en fait un excellent rapport qualité prix! Fondant et savoureux, juste magnifique. J'adore la présentation de la pièce crue accompagné d'un petit descriptif.
Belle carte des vins également.
Mon seul regret: Apprendre que les frites sont a volonté en fin de repas parce qu'elle sont également superbes!
Bravo à toute l'équipe et merci pour cette belle expérience, jy retournerais avec grand plaisir.
Laurent
"
114,Catherine P,catherinepD7254OO,12 juillet 2020,Regret sur le dessert,4.0,family,51,"Bonne viande.
Déception sur le dessert annoncé comme poire rôtie mais dans l'assiette nectarine crue."
115,Mica,micamicamicamicamica,7 juillet 2020,Viande excellente !,5.0,couples,55,"Un très beau restaurant de qualité qui propose de la très bonne viande ! Je vous conseille vivement la Pluma de Pata Negra qui est succulente et très surprenante 😍
Si vous êtes de passage sur Lyon, cette adresse est incontournable !"
116,Philippe,Philippe-roux01,1 juillet 2020,Viandes d’exceptions,5.0,none,2,Très belle adresse lyonnaise. Nous nous y rendons dès que nous pouvons nous le permettre. C’est un super repas assuré à chaque fois. Belle carte des vins. Prix en rapport
117,marlene r,458marlener,27 juin 2020,EXCELLENT,5.0,couples,14,"Très beau restaurant, avec des viandes excellentes accompagnées de bon vin, conseillé par une sommelière au top!!! Un des meilleurs tartare que j ai pu manger. Adresse a retenir"
118,Sophia,sophia_6906,22 juin 2020,Excellente trouvaille,5.0,couples,44,"Quelle trouvaille :) ! 
Service très pro, on sent que le personnel est passionné et très amical ! Cela fait plaisir de trouver un restaurant comme ça !
La viande est excellente, avec un goût parfumé et très tendre, nous avons adoré 
Nous ne connaissions pas ce restaurant mais nous reviendrons très prochainement ""après avoir ramené la coupe à la maison"" ;)
Pour résumer nous avons passé une très bonne soirée et nous vous en remercions 
Nous recommandons grandemenr ce restaurant
A très bientôt "
119,coucoupalomas,coucoupalomas,21 juin 2020,Mais quelle viande !!!!! Fondante,5.0,none,46,"Mais quelle viande !!!!! Fondante cuite comme on l’aime ...le service le cadre la gentillesse tout est au rendez vous.
Vegan s’abstenir ...
Petit bémol l’accompagnement un peu décevant mais le reste ..."
120,Naden,Nadenja,18 juin 2020,Viandes de qualités,4.0,business,975,"J'ai opté pour  un onglet de boeuf (150g) a 17,90€ accompagné de salades, légumes cuits au four et frites. La viande était tendre et goûteuse avec les accompagnements ça vous cale si vous avez une petite faim. Le reste des produits sont dans la moyennes hautes, c'est à tester à une prochaine visite. "
121,Thelma F,thelmafst,12 juin 2020,Excellent moment,5.0,family,8,"Excellent moment passé dans ce bel endroit, à l’occasion des 20 ans de mon frère, super service, avec des serveurs qui connaissent leurs produits, et qui rendent le moment merveilleux ! Une viande d’exception, pour un prix raisonnable au vu de la qualité, du service et de la localisation, en plein centre de Lyon. On reviendra dès que possible. "
122,Adrien,Adrien_Amnd,10 mars 2020,Excellent restaurant,5.0,couples,5,"Lieu chaleureux, plats excellents, viande très tendre.
A recommander pour tous les amoureux de viandes."
123,UxouT,UxouT,5 mars 2020,Excellente adresse pour déguster des viandes,5.0,friends,112,"J'y suis allé avec des amis, on était tous amateurs de viandes mais c'était notre premier fois.
L'endroit est plutôt moderne et sobre.
Le service est très accueillant et serviable.
Les viandes sont bien bonnes et le choix est varié.
Le seul bémol que je trouve, en étant pointilleux, c'est l'addition qui est très élevé.
Pour l'instant mon 2e restau à viande préféré sur Lyon derrière L'argot, malgré tout une excellente adresse, vous ne serez pas déçu !"
124,Thomas G,zep3ck,5 mars 2020,Repas entre pote,5.0,none,18,"Très bon resto, l accueil  très sympa, nous avons été très bien conseillés sur la viande, le vin. Nous étions un groupe de 6, le service à été rapide et nous avons meme eux le droit à une petite salle privative qui était bien sympa."
125,DAnne,anne1600dpy,4 mars 2020,Très bien,4.0,couples,6,"Nous avons très bien mangé: les entrées étaient délicieuses, les viandes de bonne qualité, très bien cuites et assaisonnées. Le service au top, serveur chaleureux et consciencieux. 
Cependant le rapport qualité/prix n'est pas super , en effet, l'accompagnement et décevant compte tenue de la qualité de viande. Ce qui est bien dommage. "
126,Jo69600,Joris69600,3 mars 2020,Un ensemble parfait,5.0,friends,1,"De l accueil au dessert en passant par le service et surtout la qualité de sa viande maturé, le BLO a su ravir mes papilles et celles de mon ami. Bon rapport qualité prix. À faire absolument pour les amateurs de viande et à découvrir pour les autres."
127,O.V.M,Onvientmanger,3 mars 2020,Viandardise !,4.0,none,193,"Chez BLO on mange des viandes de caractères, de qualités et goûtues. Le cadre moderne, brute et sanglant vient rajouter une belle atmosphère afin qu'on soit immergées dans le monde de la boucherie. C'est bon, bien cuisiné et nous avons été bien accueillis ! 
Belle idée d'ouvrir le restaurant de viande en face de la boucherie !"
128,Patetflolyon,Patetflolyon,1 mars 2020,Pour les fans de viande dans l excellence et le raffinement,5.0,friends,1078,"Accueil et service parfait, c est déjà le premier bon point. le décor des deux salles est extra. on se sent vraiment bien. très bons conseils pour commander, y compris une sommelière très sympa qui nous amène sur un St Joseph exquis. le choix de plats est limité pour une qualité extra mais il y a encore trop de choses! tout est appétissant et on est obligé de se décider! on laissera les viandes d exception car 50/70€ par pers. Entrecôte parfaite, porc vegetarien bio (sic) au top. accompagnement sympa: bols de salade, frites et légumes. les dessers ne sont peut être pas au niveau du reste. digestifs offerts pour nous faire patienter avant de payer. au top"
129,Magalie M,251magaliem,1 mars 2020,2ème soirée au BLO et encore,5.0,friends,265,"2ème soirée au BLO et encore une fois ravis, la viande est d’exceptionnelle et tout ce qui est proposé autour est également de qualité (vin, ...), l’équipe est super sympa !
Bref une excellente soirée entre potes viandards "
130,Blackcat,07RG,27 février 2020,Une très belle expérience,5.0,couples,47,"Une très belle expérience pour les amoureux de viande ! 
La cuisine est simple, mais rien de meilleure pour la viande de qualité! L’ambiance est conviviale. Le must d’excellent conseil sur le vin avec une belle carte! 
Merci B.L.O !!"
131,abromary,abromary,22 février 2020,Toujours un moment de pur bonheur,5.0,none,24,"Je prends le temps enfin de mettre un commentaire à l'un des rares restaurants de viande fournie par sa propre boucherie d'en face. Circuit plus court que cela tu meurs ! La qualité des plats, la saveur des garnitures et des sauces, l'écoute et la sympathie des serveurs, la déco et l'ambiance, nous régalent à chaque fois. Merci et à très vite"
132,Jrmy7,cropetjeremy,21 février 2020,soirée agréable,4.0,none,46,"Restaurant très sympathique. Accueil chaleureux, déco agréable. Nous avons gouté plusieurs viande d'exception ( 5 ou 6 ) malheureuse tout est arrivé sur la table simultanément et le temps de déguster, les dernières étaient froides mais excellente quand même. bons accompagnements. 
Bonne cave à vin également. 
Adresse à retenir"
133,Christopher Madec,ChristopherMadec,21 février 2020,"Très très bon, un peu cher (mais justifié!), Equipe très sympa !",4.0,none,4,"Nous étions 9 et avons eu une belle table carrée qui permettait d'échanger entre nous tous.

Le service et la cuisine sont irréprochables, nous avons été accueillis et conseillés par un boucher, voir les morceaux que l'on va manger est toujours un bon point !
toujours le cas dans les restaurants !). Je ne mets que 4 étoiles seulement car j'ai 
La viande est délicieuse, nous avons demandé bleu, on a bien eu bleu (c'est pas pris le mix de viande à partager et j'ai été un peu déçu de la quantité, qui ne nous a pas du tout rassasié, et le déssert était bon, mais sans plus. Je compte y retourner pour sur et pouvoir changer ma note à un bon 5/5 !

Les accompagnements sont super aussi, pas salés pour les frites ce qui permet de saler à sa guise, par contre un peu trop huilé pour les légumes (mais on est là pour ça ..!) le pain est très bon.

En conclusion, très bonne cuisine, un peu cher mais pour de la très bonne viande on en tient pas compte, et un peu sur ma faim à la fin, mais je recommande vivement !"
134,Jean-denis E,jeandenise2015,14 février 2020,Mmmmmmmiam !,5.0,family,21,"D’abord la gentillesse de l’équipe qui vous accueil et la génialissime (ça se dit ?) oenologue pour ce choix si vaste et incroyable de vins mais avant tout il faut y aller pour manger de la viande, dans le sens le plus noble du mot. On ne peut pas dire connaître la viande avant d’y aller. BLO c’est quasi initiatique  et tellement bon que j’y retourne ce soir"
135,xavierg934,xavierg934,12 février 2020,"Excellent restaurant de viande, Equipe TRES sympa",4.0,none,299,"Je commencerai par la gentillesse et l'équipe et aussi son savoir faire.
LE choix des vins fut excellent et , pour la première fois dans un restaurant, nous avons été conseillé par un boucher (et non un serveur) pour el choix des viandes.
Vous pouvez choisir un plat par personne (dont la traditionnelle cote de bœuf) mais vous pouvez, en groupe, conseillé par le boucher, choisir un mix de viande à partager.
et important , les accompagnements sont excellents, y compris les légumes que j ai mangé jusqu'au dernier."
136,Chaussmc,chausseronm,11 février 2020,TARTARE GÉNIAL,5.0,couples,56,"Nous avions repéré ce lieu pour manger une bonne viande mais surtout pour un tartare.
Équipe superbe avec sourire très reconnaissant à notre demande spéciale.
Un superbe tartare minute bien assaisonné bien accompagné. 
Le Meilleur que nous ayons dégusté.

Je recommande cette maison.
Nous reviendrons sans hésiter...."
137,Inyoute n,inyouten,7 février 2020,Une équipe au top,5.0,none,3,"Rien de plus que les commentaires précédents, l'équipe est géniale, bonne ambiance, les viandes sont délicieuses et même les légumes !"
138,Marjorie S,403marjories,1 février 2020,Nouvelle adresse au répertoire !,5.0,couples,16,Une équipe au top ! Chacun sa spécialité et de bon conseil. Une viande tendre et cuisinée comme il se doit.
139,36lecosy,36lecosy,31 janvier 2020,"Top, top, top!",5.0,couples,2,"De l'accueil jusqu'au dessert ce fut parfait, petit plus l'ambiance  et les spécialistes présents qui font la différence, sommeliere pour le vin, boucher pour la viande, le slogan Butcher+love=orgasm est respecté !"
140,Ben,Benjdebas,23 janvier 2020,Pour une soirée  viande dans une super ambiance !,5.0,business,7,"Super restaurant pour les amateurs de très bonne viande. Frédéric et son équipe vous feront passer une très bonne soirée en toute détente.  

"
141,Filipe Barbosa,fyldb,21 janvier 2020,Magnifique,5.0,none,26,"C’était tout parfait. Félicitations à tout l’équipe. Dès le plat dégustation jusqu’au vin, rien à dire. C’était vraiment unique cette expérience... je vous conseille vraiment cet endroit 💪"
142,Soizic T,soizict2014,19 janvier 2020,Viandes d'exception,5.0,friends,20,"Je suis allée au BLo par curiosité, et j'y ai goûté des viandes incroyables, parfumées à souhait. Un bœuf de kobé incroyablement tendre et très très bien préparée.
Le service est très agréable et personnalisé. Quant aux vins, ils sont conseillée par une sommelière passionnée. 
À bientôt"
143,Annick B,258annickb,15 janvier 2020,Accueil et produits de qualité !,5.0,none,34,"Si vous aimez la viande, vous ne serez pas déçus ! Un très beau choix  de qualité, et un accueil plus que sympathique   "
144,jessicasommereisen,jessicasommereisen,8 janvier 2020,Deception,2.0,couples,28,Nous étions déjà venu il y a quelques mois et nous nous étions régalé.la viande était vraiment exceptionnelle.mais quelle déception pour cette deuxième visite !le restaurant a certes été agrandi avec goût mais la viande qui nous avait tant plu la première fois était d une banalité décevante .sans compter l attente pour avoir les conseils du boucher (qui pendant que nous l attendions faisait des aller retours dehors ) . Nous ne reviendrons pas
145,pelox,pelox,31 décembre 2019,Sans hésiter - Foncez,5.0,couples,442,"Dîner à 2 - réservation bien entendu indispensable - accueil jeune et sympathique et personnel très pro - viandes parfaites, Pluma et  Faux-filet après un bel os à moelle et un très beau potage - nous aurions pu nous passer du dessert, partagé à 2, après 250 grammes de viande chacun - très belle carte des vins pour tous les budgets - grande table pour les groupes + une salle à privatiser semble-t-il 

1 seul reproche : être à proximité des toilettes, quand les clients ne ferment pas la porte en sortant. Le personnel devrait y être attentif et ne pas attendre une remarque pour la refermer (2 fois dans la soirée)

Prix au final élevé mais la qualité servie justifiait ce prix"
146,Carmen I,901carmeni,29 décembre 2019,Découverte,5.0,couples,3,Très bon restaurant. Bonne qualité de la viande et bonne cuisson. Personnel très sympathique et efficace. Service sans attente et bon conseil. On y reviendra !
147,Christophe L,christophel502,22 décembre 2019,Découverte,4.0,none,389,Très bon accueil par personnel souriant et pro. Les viandes servies sont très bonnes et surtout parfaitement cuites. Par contre nous nous attendions à beaucoup plus de choix sur la carte. Choix de vins au verre corrects. 
148,Frédéric B,Akwaba1973,11 décembre 2019,"Le Nouveau BLO, il est trop Beau !!!",5.0,none,641,"Plus grand, plus lumineux et toujours aussi Fin et délicieux, BLO s’est agrandit pour le Bonheur de nos papilles ! 
Service nature, pro et surtout très chaleureux, on y vient en famille, entre amis ou pour le job ! 
Incontournable établissement à 5min de Bellecour..."
149,PFT,pft67,28 novembre 2019,Gargantuesque,5.0,solo,5,Amoureux de viande ne cherchez plus. Choix et qualité sont au rendez-vous dans une ambiance conviviale et le tout avec une belle sélection de vin. 
150,pilioux,pilioux,5 novembre 2019,Exceptionnel,5.0,none,26,"Des viandes exceptionnelles, bien cuites et bien présentées. Un service plus qu'à la hauteur, et des vins plus que bons ... Que dire de plus !"
151,AnneMarieJR,AnneMarieJR,4 novembre 2019,Très cher,3.0,none,8,"Très bonne viande bien cuite servie avec des frites, de la salade et des choux de Bruxelles à prendre avec les mains (pas de couverts de service). Les desserts étaient médiocres. La salle un peu trop bruyante et la note très salée: 60€/ personne pour un midi pour une côte de boeuf c'est pas donné."
152,Ben,benb886,1 novembre 2019,Une belle découverte,4.0,friends,564,"Ouvert depuis un an, ce restaurant a séduit bon nombre de personnes tant les produits proposés sont de qualité.
Dans une ambiance très conviviale mais bruyante, le service se veut très sympathique. 
Concernant la cuisine, basée essentiellement autour de la viande rouge d excellente qualité nous avons passé un bon moment.
La viande de divers provenance maturee sur place garantie une certaine maîtrise. 
Un rapport qualité prix très raisonnable nous donne l envie d y retourner.
"
153,les4esteve,les4esteve,1 novembre 2019,Très belle adresse,5.0,family,39,"Venus fêter l’anniversaire de notre fils qui adore la viande nous n’avons pas été déçus
Tout était parfait, cuisson des viandes impec accompagnements de qualité et mention spéciale pour le vin conseillé par la sommelière. Le service est très efficace et agréable. Bref un beau moment nous reviendrons 
Bref un beau moment "
154,Thi.Let.Est.,THiESTV,1 novembre 2019,Si je pouvais mette 6/5 je le ferais!,5.0,family,3,"De TRÈS LOIN la meilleure viande de Lyon. Mention spéciale au serveur qui s'occupait visiblement de la musique et de la sommelière qui sont juste TOP
Je suis venu avec mes parents pour mon 25e anniversaire et je ne regrette rien c'est juste P.A.R.F.A.I.T.!"
155,pamuknine,pamuknine,1 novembre 2019,Paradis pour les viandards,5.0,friends,113,"Tout était parfait. La qualité des viandes est exceptionnelle et la cuisson parfaite.
Carte simple mais efficace.
Je recommande la pluma de mata negra ! Géniale 
Le personnel est très gentil et professionnel "
156,Benjamin C,K6783IVbenjaminc,1 novembre 2019,Miam,5.0,friends,1,"J'ai pris une viande vieillie.
C'était hors du commun bien qu'un peur cher. (La qualité se paie, mais les plats à la carte sont très corrects)
Je ne regrette pas, et je reviendrais !"
