,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
77,katy6974,katy6974,22 avril 2018,Les meilleurs Vol au vent,4.0,friends,662,"Lyonnaise de naissance et amatrice de bons plats,  les bouchons ça me connaît !!
Celui de Sully est vraiment tres bon,
 le service sympathique , attentif et efficace . 
Les vol au vent a tomber .
Le foie de veau un regal 
et la salade Lyonnaise comme on les aime .
Le cadre et la deco typique

Je recommande le bouchon Sully et y retournerai sans faute ! "
78,Charline67220,Charline67220,12 avril 2018,EVJF,4.0,friends,30,"Qui dit Lyon dit bouchon ! Restaurant typique. Les plats étaient tous très bon. Les produits sont de qualités. Nous avions principalement de la charcuterie et du fromage et nous avons pu constater que ce sont des produits frai et de producteur directement. Pas de produit bon marché de grande surface. 
Par contre l’heure c’est l’heure, ne venez pas en fin de service car le personnel vous met la pression pour terminer vos plats. "
79,ROGER F,717rogerf,10 avril 2018,Bon et correct en prix !,4.0,business,157,"Le restaurant est sur 2 niveaux, à l’étage ou j’étais, un revêtement en pierres tapisse le mur, c’est joli et rustique à la fois. Question repas, le soir, n’hésitez pas à demander la carte affichée à l’extérieur avec un menu à 22 euros, sinon on vous donnera une autre carte avec des prix excessifs à mon sens. Le menu ( voir photo ) est composé d’une entrée aux choix, plat et dessert. Question qualité, rien à dire, c’est très bon. Allez y, c’est coquet en plus . Bon appétit "
80,Melissa,melissa433,1 avril 2018,Typique et inattendu,4.0,couples,15,"Agréable moment passé dans ce bouchon lyonnais typique et labellisé. Service professionnel et repas délicieux. Mention spéciale au vol-au-vent terre & mer, inattendu mais succulent ! A recommander ! Conseil : réserver avant."
81,MetzSolo,MetzSolo,28 mars 2018,Bouchon chic et bon,4.0,solo,736,"Bouchon assez chic avec un décor sobre et de bon goût. Service agréable et efficace. L’œuf en meurette et la joue de bœuf étaient très bons et fort bien présentés. Compte tenu de l’affluence, du moins en ce lundi midi, il faut mieux réserver."
82,babel2566,babel2566,18 février 2018,Du fait maison. Excellent,5.0,couples,6,"Tout est parfait. Ce bouchon est incontournable à Lyon. Les quenelles, un vrai délice.
Personnel très agréable. A ne pas rater donc."
83,Loo2607,Loo2607,12 février 2018,Top !,5.0,couples,212,"Un délicieux moment dans ce petit bouchon lyonnais. Une joue de bœuf et son gratin de macaronis, juste succulents ! Adresse à recommander à tous les amateurs de bouchon lyonnais !"
84,Cha,cha_savoure,8 février 2018,J'ai adoré ce petit bouchon!,5.0,family,37,"Tout était au top! Service Super! Formule du jour très sympa! 
Ma quenelle un vrai régale! 
Il faut absolument faire un tour dans ce bouchon si vous êtes de lyon ou juste de passage!  "
85,Jocelyne d,Jocelyned239,1 février 2018,délicieux,4.0,business,3,"bon accueil, service rapide, plats délicieux et en quantité suffisante, honnête en prix, je recommande vivement"
86,Cécile P,11c_cilep,30 janvier 2018,Un très bon bouchon de qualité,5.0,family,5,"Bel endroit, supers plats copieux mais juste ce qu’il faut. La quenelle est excellente et l’île flottante aux pralines vaut le détour ! "
87,mdmumu,mdmumu,22 janvier 2018,bien mais trop huppé pour un vrai bouchon,4.0,family,93,"Une clientèle de quartier et d'habitué, un décor qui n'est pas digne d'un vrai bouchon.Par contre une cuisine excellente , savoureuse et une addition correcte."
88,Dragondejade,Dragondejade,10 janvier 2018,Une valeur sûre,5.0,couples,48,"Des plats délicieux, le foie de veau par exemple, les desserts : le Paris-Brest.
Décor chaleureux, serveurs charmants.
On se sent chez soi. "
89,Annick Pierrett... R,annickpierretter,4 janvier 2018,Il faut absolument y aller,5.0,friends,38,"Le cadre est agréable, intime comme un petit bouchon. 
Un large choix de plats. Un conseil si vous prenez la salade lyonnaise il faut avoir un grand appétit car moi j ai calé et je n ai pas pût prendre un autre plat. Le pain est excellent et c est important pour accompagner le repas. Enfin pour en finir je recommande vivement. 
Ha oui le foie de veaux est à tomber!!!"
90,Christophe_Ve63,Christophe_Ve63,30 décembre 2017,Très bon bouchon,5.0,family,5,"Super accueil, la serveuse ne pousse pas à la consommation en prévenant par exemple de la taille imposante de certaines salades qui peuvent faire entrée et plat.

La joue de bœuf au macaroni est un régal.
"
91,sylviechapuis,sylviechapuis,22 décembre 2017,tres bonne prestation,5.0,friends,29,"accueil chaleureux,tres bonne qualite des mets ,le menu du jour propose 2 entrees,plats ,desserts au choix,sur l'immense tableau une tres grande liste de plats a dominante beaujolaise"
92,Pat,Patocaluire,20 décembre 2017,L’excellence au rendez-vous !!!,4.0,friends,489,"Un vrai bistrot lyonnais !! Excellent rapport qualité /prix avec un menu à 22€ . Le personnel est attentionné et très chaleureux !!!quand aux plats , un pur délice : quenelles, tête de veau aux petits légumes et pour couronner le tout  , île flottante aux pralines  . En un mot EXCELLENT ! À connaître et reconnaître....!!!!"
93,Serdom,Serdom,14 décembre 2017,Agréable bouchon lyonnais,5.0,friends,31,"Recommandé par des amis. De passage à Lyon nous avons testé ce bouchon. Accueil agréable et cadre confortable, service attentionné. Plats typiques lyonnais, très bien cuisinés.
Nous avons passés une excellente soirée."
94,Laurent C,I52FClaurentc,12 décembre 2017,Restaurant agréable,4.0,couples,3,"Bonne ambiance, cadre typé bouchon sympa et surtout on y mange bien. Une bonne adresse avec un très bon rapport qualité/prix."
95,Elo,elodiekatola,11 décembre 2017,Excellent bouchon lyonnais,5.0,business,50,"Un cadre typique, des plats généreux et plein de saveurs, un bouchon lyonnais qui vaut le détour ! Mention spéciale à la quenelle, excellente. 
Le restaurant est assez petit donc peut votre être bruyant quand il y a des groupes.
Mais dommage que ce ne soit pas ouvert le week-end !"
96,Emmazzz_962,Emmazzz_962,13 novembre 2017,Généreux et plein de saveur,4.0,none,23,"Lors d'un court séjour à Lyon, cette adresse m'a été suggérée. Tout en simplicité et en saveur. Les portions sont généreuses. On adore !
Et le service est très bien.
Merci pour cet excellent moment.
"
97,n0made69,n0made69,8 novembre 2017,Bon moment,4.0,family,162,"Ce ' récent ' bouchon nous accueille dans un cadre simple et agréable, bien en résonance avec les caractéristiques du traditionnel bouchon lyonnais .
L'accueil est sympathique et le service saura se montrer efficace et souriant tout au long de notre déjeuner. Nous délaissons le menu du jour pour choisir les spécialités lyonnaises proposées sur un tableau noir.
La salade lyonnaise par laquelle nous commençons est très copieuse et d'excellente qualité ( croutons moelleux, lardons grillés à point, œuf mollet- ce qui est de plus en plus rare, la majorité des restaurateurs tombant désormais dans la facilité de l’œuf dur ). ensuite nous répartissons nos choix entre un foie de veau cuit rosé comme il se doit et la tête de veau avec ses petits légumes très variés et sa délicieuse sauce gribiche  ( nos appétits auraient pu apprécier un morceau de tête un peu plus généreux). Plus assez de place pour des desserts attrayants- ce qui relativise le ' bémol ' précédent ! Café excellent avec un vrai ristretto . Nous reviendrons !"
98,Arkors,Arkors,24 septembre 2017,Service ?,3.0,friends,9,"Que de raté niveau service : 
- Arrivés des plats alors que nos entrées vides sont encore sur notre table. 
- Deuxième bouteille commandée à la fin de l'entrée ; amenée à la fin de notre plat principal, que nous avons évidemment refusée. 
- Impossible d'appeler un serveur lorsque nous sommes à l'étage
- Pas de menu disponible sur nos cartes mais un menu était bien affiché dehors à l'entrée (FYI : Nous sommes venus un soir de semaine)

Concernant les plats, c'est bon mais nous étions tous d'accord pour dire que les sauces étaient toutes trop salés. Rapport qualité prix trop élevé (QUID menu ?)

Nous avons donc sauter la deuxième bouteille et le dessert, soit un bon manque à gagner. La chartreuse offerte par le serveur n'y aura rien changé.

Probablement un mauvais soir mais quand même..."
99,Nat33110,Nat33110,13 septembre 2017,Bof le bouchon lyonnais,3.0,family,28,"Le cadre est bien sans originalité
Le repas moyen des entrées sans panache un vol au vent noyé dans la crème, la quenelle sans goût ... du coup personne a tenté le dessert 
Le service poli et efficace. Accueil lyonnais pas terrible"
100,Colette G,30coletteg,11 septembre 2017,Diner,2.0,friends,1,"Très déçue  par ce pseudo bouchon
Poisson façon  bouillabaisse  ou le safran à été  confondu avec le curry 
dans  une sauce épaissie à  la farine. Dégueu . Très bruyant  et  mal ventilé 
vous sortez  avec les vêtements  et  cheveux  parfumés  aux  graillons  ce qui est bien  lyonnais ! À éviter  surtout que le quartier  regorge de bons professionnels "
101,Mickael d,mickaeld105,11 septembre 2017,Découverte d'un bouchon lyonnais,4.0,business,2,"Vol au vent très délicat et délicieux, a recommander. Les petits légumes croquants sont agréables en bouche 
Un régal "
102,Frédérique R,19fr_d_riquer,1 septembre 2017,Que du bonheur,5.0,friends,240,"Personnel souriant gracieux et avenant ça commence plutôt bien..
On s installe en terasse (sur rue mais tres peu passante )
Les tables sont nappées et les serviettes en tissu .
La carte est lyonnaise ,C est mieux quand on s appelle Bouchon ...on choisit la formule allechante et eco 22,00eur!
Arrive le velouté de poivron copieux crémeux et savoureux.
Pour suivre un poisson du jour merveilleusement préparé avec un risotto et encre de seiche!
Magnifique moment dans ce joli bistro aux allures gastro!
BRAVO à L équipe en salle qui rayonne et chapeau pour la cuisine 
À découvrir "
103,Fabian B,224fabianb,28 juillet 2017,Bien,4.0,family,1,"Service agréable restaurant a faire en famille.

 Il y a bon rapport qualité prix.
Tartar est bon. Ile flottante sympa .

 
"
104,ldujeancourt,ldujeancourt,24 juin 2017,Excellent restaurant,5.0,couples,2,Excellent restaurant. Services rapide et sympa. Prix contenu et plein de plat de typiques. Je recommande sans soucis
105,LilyPlum,LilyPlum,16 juin 2017,Très bon bouchon du 6eme arrondissement,5.0,friends,48,Déjeuner en terrasse. Nous avons pris le menu du jour entrée-plat-dessert pour 22€. Produits frais et de qualité. Service rapide et sympa. Nous y retournerons !
106,CROATIE1955,CROATIE1955,10 juin 2017,Très bon restau,4.0,none,2,Personnel très agréable. Plats superbement présentés et cuisine raffinée. Nous avons passé une très bonne soirée. Bouchon a recommander
107,Charles N,charlesn384,26 mai 2017,Rapport qualite prix: parfait,5.0,family,25,"Moment sympa.
Le personnel etzit vraiment a l'ecoute puisque nous sommes arrives avec un enfznt de 3ans, et le serveur lui a fait un menu ""enfant"" avec du riz et une ratatouille.
Nous avons tres bien mange.
Merci"
108,Colombon L,loucinec,25 mai 2017,Excellent,5.0,friends,4,"Nous avons dîner avec 3 amies dans ce bouchon.
Rien à dire, excellent accueil, repas de grande qualité ( les produits sont frais) et un tarif raisonnable.
Je vous le recommande"
109,mc2927,mc2927,15 avril 2017,Joili petit bouchon,4.0,couples,4,"J'y suis allée à 2 reprises et garde un souvenir excellent de la quenelle sauce Nantua.
J'y retournerai avec plaisir car l'ambiance est chaleureuse, le décor simple et plaisant, le service impeccable!"
110,Hugo F,401hugof,14 avril 2017,Moment agreable,5.0,friends,14,"Nous avons dîné dans ce restaurant et avons été très satisfaits.
Les entrées sont fraîches et surprenantes ( légumes grecs et velouté).
Les plats, typiques mais correctement revisites !
Sans oublier la gentillesse et l'humour du serveur qui nous a mis à l'aise !
À recommander "
111,Dedenimes,Dedenimes,4 avril 2017,IM PRE SSIO NNANT,5.0,business,37,"nous avons mangé hier soir avec des collègues. Nous ne connaissions pas du tout de bonnes adresses lyonnaises. Nous avons fait confiance à TripAdvisor et sans regret

Volonté de champignons inoubliable
Boudin aux pommes maison servi façon gastronomique
Dessert remarquable

Carte des vins très bien

Adresse à visiter ++++++++"
112,Radhia M,684radhiam,27 mars 2017,PARFAIT,5.0,family,3,"Très bien, bonne cuisine et service au top, La serveuse est charmante et très souriante
Cadre agréable,belle carte de vins
On reviendra"
113,Serge V,53sergev,18 mars 2017,TRES BONNE ADRESSE,5.0,business,73,"Attention, il vaut mieux avoir un gros appétit si vous voulez faire un repas complet, entrée, plat, dessert. Si non contentez vous d'un plat, c'est largement suffisant.
Véritable cuisine typique lyonnaise, nous nous sommes vraiment régalés.
L'accueil est sympathique et le cadre aussi."
114,Denis A,464DenisA,3 mars 2017,Bon rapport qualité prix,4.0,couples,146,Un menu à 22€ copieux et goûtu. L'entrée à base de consommé crémeux et bien chaud avec une tartine revisitant le fromage de tête. Poisson et viande très corrects. Dessert généreux. Belle salle avec mezzanine. Service simple mais correct.
115,Joséphine B,jos_phineb2017,27 février 2017,Excellent !,5.0,family,8,"J'y suis allée un soir de semaine, en famille, et nous avons très bien mangé. Les portions sont parfaites et le prix raisonnable pour un bouchon. La cuisine est très fine. L'ambiance est cosy, avec un mélange d'habitués et de familles, et le personnel est très sympathique. À refaire."
116,natrem2016,natrem2016,23 février 2017,Déjeuner du mardi 21 février 2017,5.0,none,594,"Excellent accueil, cadre agréable et personnels très professionnels
Un vrai bouchon lyonnais pas un piège à touriste
Tête de veau un régal  !  Un beau souvenirs de notre séjour lyonnais"
117,Mélinda D,313m_lindad,15 février 2017,Excellent,4.0,friends,2,"Tous les plats étaient très bien cuisiner et bien dosé. Le prix du menu est plus que correct pour la qualité qu'il offre. Le chef peut être fier. Le service était très bien. Je ne met pas 5 étoiles juste pour le fait que le menu avait eu certaines modifications en raison de ce dernier jours de semaine (ce qui est compréhensible). 

Nous y retournerons!!! "
118,FLORENCE BIAL,flochmatik,15 février 2017,Excellente cuisine,5.0,couples,232,"N'ayant jamais visité Lyon ni mangé dans un célèbre bouchon, j'ai été comblée par le cadre chaleureux, l'accueil sympathique, le service rapide et la qualité de l'exécution des plats du menu de la semaine par un maître restaurateur (merci aux contributeurs tripadvisor): 22 euros entrée, plat, dessert soit 56 euros à deux avec pot de côtes du rhône et café. Les entrées: Rillettes de lapin et crème parmentière magret fumé et croûtons étaient particulièrement savoureuses, le plat de côte de boeuf et légumes au pot au feu parfait et desserts fromage blanc crème ou cake aux fruits confits crème anglaise et glace au caramel délicieux! une super adresse"
119,Fablani,fablani,4 février 2017,Génial,4.0,couples,5,"Super adresse...
Nous avons réservé via TripAdvisor car nous a connaissions pas du tout la ville... Pour un dîner en couple,nous avons adoré le cadre, les serveurs sont adorables et aux petits soins, et la cuisine délicieuse...
Je vous le conseille vivement..."
120,benoit m,benoitm321,3 février 2017,Parfait,5.0,couples,35,"Parfait. Service aux petits soins, cuisine ultra fraîche, faite maison, avec du GOUT. 22e e/p/d, Top. Merci beaucoup."
121,stephteys,stephteys,1 février 2017,Au top!,4.0,friends,132,"Le menu de la semaine vaut à lui tout seul le déplacement: 22€ pour entrée plat dessert en soirée avec une qualité optimale. 
La carte en simple format papier A5, agrafée, posée en vrac sur la table est peut être à revoir."
122,fred172533,fred172533,31 janvier 2017,agréable moment,4.0,family,131,"Très bonne cuisine de terroir mais légèrement revisités.Service efficace et attentif, jeune demoiselle très aimable et jeune homme un peu plus effacé .Le cadre reste convivial . Excellent vol au vent de ris de veau (seul reproche les crevettes associés avec les ris de veau ressemble a de petite crevette en pot) je ne pense pas me tromper"
123,Georges D,JOJO69PLATS07300,31 décembre 2016,Déjeuner en semaine,4.0,couples,22,"Accueil très sympathique, Repas bon et copieux 
Seul reproche le café trop  cher  ( 2.30 ) un geste commercial aurai été le bienvenu pour une addition a plus de 100 €"
124,cycoalex,cycoalexx,27 décembre 2016,Un bon bouchon près de la Place Maréchal Lyautey,4.0,family,9,"Un service parfait, de très bons plats traditionnels mais légèrement revisités, de bons produits... un bonne adresse dans le quartier de la Place Maréchal Lyautey. 
Nous reviendrons."
125,jeanne1934,jeanne1934,20 décembre 2016,sortie entre amies,4.0,friends,22,"Repas délicieux, le seul reproche c'est qu'ils ne changent pas les couverts, même si vous avez mangé une salade de harengs en entrée.  Je trouve cela un peu léger!!!!"
126,Sandy G,467sandyg,13 décembre 2016,Très bon bouchon,5.0,family,35,"Personnel professionnel et sympathique, cadre agréable un peu plus élégant que la plus part des bouchons. De très bons plats, chaud et assiettes joliment dressées. 
Je recommande et j'y retournerais."
127,jm c,850jmc,11 décembre 2016,Bon mais cher!,3.0,family,19,"Weekend à Lyon, sympas, à faire et pourquoi pas un petit bouchon.
Le bouchon de Sully s'éloigne du bouchon traditionnel avec un décor plutôt tendance.
Samedi soir, fête des lumières, pas le choix. ce soir c'est menu à 32 euros ou rien.
Dans le menu, point de fois gras mais de la terrine.
Certes, la viande était top mais ce n’est pas glace du désert qui rattrape le prix.
Bref on reste un peu sur sa faim.
Heureusement le Juliénas étais top et le serveur super sympas, comme tous les Lyonnais d'ailleurs."
128,Régis D,Redge111,7 décembre 2016,Un bouchon comme on les aime,5.0,couples,182,"Le Bouchon Sully est un bouchon comme on les aime. Avec ses traditions mais inscrit dans la modernité.
On y retrouve tous les plats qui font la réputation des bouchons lyonnais avec cette touche de modernité qui les met encore plus en valeur.
Le cadre est convivial comme l'accueil. La cuisine est excellente."
129,giovsand,giovsand,1 décembre 2016,Nickel,5.0,business,19,"Dîner avec un collègue italien,tout était au top,service super sympa,assiettes bien présentées et succulentes!!!
Je recommande."
130,Alain_DX,Alain_DX,26 novembre 2016,Excellent,5.0,friends,37,Tradition et inventivité sont au rendez vous. service efficace attentif. Mention spéciale pour le soufflé ris de veau .
131,Édouard D,_douardd490,19 novembre 2016,Très Bon et fais maison,4.0,family,12,"Menu entrée plat dessert 22€ très bon, 
Le reste a la carte salade lyonnaise et paté en croute était très bon également et très copieux.
Produit frais fait maison
Plat joue de boeuf sur gratin de pâte. Tout est très bon et fait maison un super bouchon. Une bouteille de vin pour une note de 109€ pour 3 personnes. Un bouchon que je recommande"
132,Coralie B,coralieb62,17 novembre 2016,petit bouchon lyonnais,4.0,couples,9,"Bouchon qui ne situe pas dans le quartier du vieux lyon mais cela est un vrai bouchon typique et pas attrape touriste.Plat très bien servi, je n'ai pas pu prendre de dessert. Carte des vins variées.Je vous recommande la quenelle de brochet"
133,lebatosor,lebatosor,17 novembre 2016,Bon moment,5.0,couples,3,Tres bon bouchon une cuisine très raffinée c est un peu dur de ce garer près du bouchon mais en tournant un peu on y arrive
134,raphael D,52raphaeld,14 novembre 2016,graillon sans graton,3.0,business,231,"le cadre est agréable, le service aussi mais un peu trop discret, la cuisine est bonne mais l odeur du graillon de ma veste quand je remonte dans ma voiture me fait tout oublier, quel dommage de ne pas entretenir sa ventilation !!"
135,Mich G,nathanael,28 octobre 2016,des marseillais au Bouchon Sully,4.0,friends,33,"grâce à tripadvisor nous avons découvert ce jour le BouchonSully
nous confirmons la très grande qualité de cet établissement"
136,Val,biscottecremeoscar69,27 octobre 2016,Excellent !,5.0,family,23,"Cuisine excellente et gourmande, le foie gras avec les fonds d'artichauts étaient succulent sans parler du foie de veau également très savoureux.
Service soigné et sympathique dans un cadre très charmant. Nous venons très régulièrement et n'avons jamais été déçu.
"
137,chrisdelyon69,chrisdelyon69,28 septembre 2016,Délicieux,4.0,couples,3,"Nous avons profité de l'offre ""Tous au restaurant"" pour découvrir ce bouchon avec mon conjoint, et nous n'avons pas été déçu de l'entrée au dessert.
Les plats ont du goût, ce qui est rare vu que la majorité des restos proposent ne font que dans l'industriel et le surgelé.
Ici les plats sont fait maison, ce qui expliquer la saveur des aliments. Nous avons très bien mangé, et nous y retournerons !"
138,cendrillon2102,cendrillon2102,11 septembre 2016,très bien,4.0,couples,183,Nous avons dîné en terrasse sur rue. Serveur sympathique. Plats délicieux. Près du parc de la tête d'or. A refaire
139,Thibault H,478thibaulth,11 septembre 2016,Très bien mais un peu cher,4.0,friends,17,"Bon repas avec des plats copieux. Nous avons pu manger en terrasse et le serveur, un peu pince sans-rire s'est révélé agréable au final. Cependant, si le temps d'attente entre entrée et dessert était court, le reste était plus long et il fallait systématiquement solliciter le serveur pour avoir de l'eau par exemple. Cela reste une bonne adresse (le tartare de boeuf est très bon) même si la note était un peu salée."
140,Laurent B,LaurentB-LES,27 juillet 2016,Jamais déçu,5.0,friends,151,"Accueil de qualité, plats vraiment bons, ambiance agréable...
un bon bouchon lyonnais comme on les apprécie. 
Accueil en anglais ou japonais si nécessaire :-)"
141,Jérôme D,jed2169,27 juillet 2016,Délicieux et personnel très sympa,5.0,friends,52,"J'y ai emmené des amis Anglo Chinois pour leur faire découvrir les mets locaux.
Ils ont adoré
Tout était très bon (succulent tartare)"
142,Bearocky,Bearocky,26 juillet 2016,Un peu surfait,3.0,couples,4,"Une addition à 100€ à 2 pour entrée + Plat + Dessert + une petite bouteille de vin 

Les plats sont bons mais il ne suffit pas de mélanger de bons ingrédients pour faire un bon plat 

J'ai trouvé ça surfait

Rien a dire sur le service et l'accueil, il était vraiment de qualité"
143,Escape446463,Escape446463,18 juillet 2016,Diner,4.0,friends,17,Repas de terroir très bon. Ambiance et décoration très sympa à l'étage. A recommander et à refaire sans hésitation .... 
144,Catherine B,54catherineb,15 juillet 2016,Un très bon bouchon!,5.0,none,32,"Nous y avons très bien mangé, le feuilleté aux riz de veau...une tuerie! l'endroit est sympa, les prix un tout petit peu élevés peut-être, mais bon c'est sans regret, je conseille vraiment"
145,31Eric31Philippe,31Eric31Philippe,28 juin 2016,A faire,4.0,couples,20,"Serveur attentionné, à l'écoute, de bon conseil, efficace. Plats raffinés et gouteux. Prix raisonnables. Une vraie bonne adresse sur Lyon, à deux pas de l'hôtel de la tête d'or ou nous logions."
146,barbella,barbella,26 juin 2016,Bonne carte dans le 6eme,4.0,couples,292,"Cela faisait plusieurs fois que je me présentais sans réservation un vendredi soir sans succès, cette fois ci c'était bon. L'accueil est chaleureux. La carte est intéressante et note repas était délicieux. 2 petits moins ce jour là, une premier étage une chaleur à mourrir qui nous a beaucoup incommodé et le fait qu'après notre entrée ils nous ont tout simplement oublié donc l'attente a été assez longue. Ils ont su quand même se faire pardonner avec un pichet de rouge gratuit. Je recommande quand même ce bouchon. "
147,Archicube63,Archicube63,24 juin 2016,un vrai bouchon mieux qu'un bouchon...,5.0,business,466,"accueil parfait, cadre agréable, tables pour deux ou quatre au rez de chaussée, idem en haut,
une cuisine lyonnaise traditionnelle de grande qualité et beaucoup de choix, 
un menu possible en plus de la carte et de ses nombreux choix,"
148,Amandine M,32amandinem,20 juin 2016,Un bouchon original et bon,5.0,none,9,"Le Sully change un peu des bouchons traditionnels avec une carte changeante selon les arrivages mais on y retrouve toujours les classiques.
La salle est agréable et les serveurs également.
J'aime y retourner régulièrement."
149,Alex B,G815EDalexb,18 juin 2016,On mange bien mais c'est pas le meilleur,3.0,couples,37,"Un repas bon et copieux. Perso j'ai trouvé que tout était trop relevé (soit trop de vinaigre, soit trop de poivre). Quelle (mauvaise) surprise de manger un steak tartare avec des olives dedans qui n'apporte aucune valeur ajoutée... Sinon dans l'ensemble c'est bon et le cadre est sympa."
150,phcrignon,phcrignon,11 juin 2016,BLEUFFES !!!!!!!!,5.0,none,7,"Un gastro qui vous laisser rêveur
du saucisson pistaché avec des pommes vapeur à s'en taper le ......parterre
du gateau de foie ? spécial vous dîtes ? goutez celui là et vous changerez d'avis
Fin étonnant même pour une lyonnaise
du lyonnais comme vous serez fiers de le faire connaître à des amis ou à des personnes que vous voulez impressionner"
151,didier g,didierg51,22 mai 2016,une fois ne suffit pas !,5.0,solo,205,"un passage éclair à Lyon,un seul diner dans ce formidable bouchon.
 foie gras très fin et parfumé sur fond d’artichaut tiède . je vous conseille le vol au vent ,une merveille. Cuisine maison, finesse et saveurs le temps m'a manqué pour gouter les quenelles de brochet apparemment tout aussi délicieuses. 
                                 D.G Bayonne"
152,Laurent F,559laurentf,14 mai 2016,Parfait !,5.0,friends,13,"Tout est parfait dans ce bouchon lyonnais, les plats sont typiques, excellents. L'accueil est top, le lieu est également sympathique. Les conseils sont avisés et pertinents. Je recommande vivement."
153,PIERRE G,PIERREG274,27 avril 2016,Bonne table et convivialité,5.0,friends,16,"Choix traditionnel, cuisine lyonnaise savoureuse et personnel très sympathique, tous les ingrédients sont réunis pour passer une bonne soirée dans ce restaurant."
154,yann m,429yannm,23 avril 2016,Excellent !,4.0,couples,6,"Bien que la cuisine ne soit pas typique d'un bouchon et de ses spécialités, cette dernière est authentique, soigneusement préparée, et les produits sont frais. Félicitations pour le patron qui a eu un geste remarquable et unique. (pour un parisien, c'est du jamais vu!), il n'a pas compter un plat dans l'addition, car celui-ci n'était pas parfait.  
Franchement, si j'étais lyonnais, j'en ferais ma cantine."
155,thierry m,764thierrym,22 avril 2016,Excellent,5.0,couples,84,"Tout est dans excellent  dans ce bouchon convivial : accueil, choix, qualité et très belle présentation des plats. On a trouvé le prix doux eu égard à la qualité."
156,Quest604474,Quest604474,29 mars 2016,Succulent,5.0,none,3,"La salade de fonds d'artichauts et foie gras, et le vol-au-vent étaient absolument délicieux. Je recommande fortement!"
157,mamome,mamome,8 mars 2016,Un très bon Moment,5.0,friends,63,"Un très bon moment entre amis... Très bon accueil, Service Professionnel, une cuisine très bonne, gourmande, copieuse et Faite Maison. Mention spéciale pour le pâté croûte, un régal. Une Excellente adresse. "
158,Laralilia,Laralilia,1 mars 2016,Un regal,5.0,family,6,"Cuisine typiquement lyonnaise 
Un régal sur tous les plats. Particulièrement le vol au vent et les quenelles 
À recommander "
159,Pascal G,pascalg257,19 février 2016,Un bon moment convivial et gourmand,4.0,business,28,"Un déjeuné agréable dans un cadre bouchon mais cosy
Une cuisine de tradition bien cuisiné avec de bons produits
De petite attention pour l apéro
Un endroit à découvrir ou à refaire  "
160,Vincent V,Varoqv,5 février 2016,Très bon,5.0,couples,19,"Jolie cadre, table espacée pour ce type d établissement. Très bon accueil et service rapide. Les plats sont très bon et fait maison. Assiettes copieuses, un régal. "
161,hibou s,hibous,23 janvier 2016,Bien,4.0,none,9,"La cuisine est impeccable ! Super bon . Ns avons passé un agréable moment 
Le service est bien ... Mais avec un serveur un peu "" coincé"" . 
Je recommande ce restaurant ! 
"
162,Laurette5,Laurette5,27 décembre 2015,Moment de convivialite,4.0,friends,45,"Accueil très sympathique. Cuisine gourmande et généreuse. Nous avons pris bcp de plaisir le service est convivial comme dans 1 bouchon Mais la carte est plus variée et  plus ""gastro"" que je m'y attendais... Pas typique du bouchon lyonnais mais c'est top. Allez y ! "
163,Pierre B,pierrebH2890QZ,10 décembre 2015,Tradition et efficacité,4.0,friends,679,"Quelle belle découverte que cet établissement !

Le cadre est sympathique et fait rencontrer tradition et nouveauté.

Le personnel est décontracté, à l'écoute, de bon conseil et voir même complice.

La carte est variée et de très belle facture. Pâté en croûte, andouillette, quenelles et veau aux écrevisses étaient très réussis et servis en quantité, ce qui ne gâche rien.

Testez donc les yeux fermés vous ne pouvez pas vous tromper.
"
164,fabouffe,fabouffe,28 novembre 2015,Très fin,5.0,solo,84,"Je suis tombé par hasard sur ce restaurant qui m'a enchanté par la qualité de ses produits, sa créativité et ses prix.  Dommage que j'habite si loin."
165,emmaus61,emmaus61,8 novembre 2015,Peut mieux faire,3.0,friends,24,"Le cadre est sympa, les serveurs décontractés mais dans l'assiette, ça ne suit pas...Il y a un menu mais un des plats est manquant et en remplacement, il n'y a plus qu'une bavette (ou le second choix qui est du poisson), donc pas typique du bouchon. On se rabat sur la carte. L'entrée est décevante, le fond d’artichaut est tiède et n'a aucun goût(surgelé?) et posé sur une salade ,qui ,du coup, est cuite. La garniture du plat est banal, de simples pommes de terre...Reste le vin, très bon"
166,Aziliz G,azilizg,31 octobre 2015,Découverte Délicieuse,5.0,friends,19,"Premier restaurant sur Lyon avec une amie et nous avons vécu un moment délicieux ! 
Cuisine et cadre agréables et serveurs sympathiques ! Un tr_s bon rapport qualité/prix.
Je recommande fortement!"
167,danidane38,danidane38,13 octobre 2015,Bravo,5.0,family,1,"Mon frère et moi sommes allés déjeuner au bouchon de Sully mardi 13/10. L'accueil est sympathique, la salle bien dans le style du traditionnel bouchon lyonnais, l'ambiance agréable et le repas digne du nom du restaurant. Nous n'avons pas été déçus, bien au contraire. Nous y retournerons et recommanderons cette bonne adresse."
168,LOUJAS83,LOUJAS83,13 octobre 2015,BOUCHON A RECOMMANDER,4.0,couples,375,"Cadre sympathique avec du personnel disponible et à votre écoute.
La cuisine , type bouchon lyonnais, mérite le détour surtout si l'on tient compte du rapport qualité/prix."
